year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,nslp_status,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
22,01,10017,0125567,Alameda,Alameda County Office of Education,Urban Montessori Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,1383,Directly funded,Y,K,8,345,24,0,0,2,0,77,92,53,120,Y,,6,10,,1,1,14,8,1,01100170125567
22,01,10017,0124172,Alameda,Alameda County Office of Education,Yu Ming Charter,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,1296,Directly funded,Y,K,8,670,154,0,0,1,0,109,155,95,208,Y,,6,10,,1,1,14,8,1,01100170124172
22,01,10017,0000000,Alameda,Alameda County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,121,24,9,0,16,0,61,88,29,113,Y,,,,,,,,,1,01100170000000
22,01,61119,0130609,Alameda,Alameda Unified,Alameda Community Learning Center,Unified School District,K-12 Schools (Public),Traditional,,Y,0352,Directly funded,Y,6,12,356,57,0,0,3,0,92,98,58,129,Y,,12,10,,1,1,6,12,1,01611190130609
22,01,61119,0119222,Alameda,Alameda Unified,Nea Community Learning Center,Unified School District,K-12 Schools (Public),Traditional,,Y,1066,Directly funded,Y,K,12,535,125,0,0,7,0,173,193,85,224,Y,,12,10,,1,1,14,12,1,01611190119222
22,01,61119,0122085,Alameda,Alameda Unified,The Academy of Alameda,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Y,1181,Directly funded,Y,6,8,370,211,1,0,1,0,133,212,67,228,Y,,9,10,,1,1,6,8,1,01611190122085
22,01,61119,0131805,Alameda,Alameda Unified,The Academy of Alameda Elementary,Unified School District,Elementary Schools (Public),Traditional,,Y,1718,Directly funded,Y,K,5,278,136,1,0,0,0,81,137,48,150,Y,,6,10,,1,1,14,5,1,01611190131805
22,01,61119,0000000,Alameda,Alameda Unified,,Unified School District,District Office,,,N,,,,,,8706,1994,11,0,48,0,1718,2057,810,2448,Y,,,,,,,,,1,01611190000000
22,01,61127,0000000,Alameda,Albany City Unified,,Unified School District,District Office,,,N,,,,,,3514,845,2,0,10,0,506,941,451,1186,Y,,,,,,,,,1,01611270000000
22,01,61143,0000000,Alameda,Berkeley Unified,,Unified School District,District Office,,,N,,,,,,9177,2716,14,0,159,0,1681,2757,640,2976,Y,,,,,,,,,1,01611430000000
22,01,61150,0000000,Alameda,Castro Valley Unified,,Unified School District,District Office,,,N,,,,,,9031,1869,12,0,77,0,1477,1948,1145,2618,Y,,,,,,,,,1,01611500000000
22,01,61168,0000000,Alameda,Emery Unified,,Unified School District,District Office,,,N,,,,,,609,526,1,0,2,0,302,532,117,539,Y,,,,,,,,,1,01611680000000
22,01,61176,0130534,Alameda,Fremont Unified,Circle of Independent Learning,Unified School District,K-12 Schools (Public),Traditional,,Y,0152,Locally funded,N,K,12,401,166,1,0,2,0,119,171,54,192,Y,,12,10,,2,0,14,12,1,01611760130534
22,01,61176,0000000,Alameda,Fremont Unified,,Unified School District,District Office,,,N,,,,,,33471,5919,23,0,169,44,4334,6031,4758,9008,Y,,,,,,,,,1,01611760000000
22,01,61192,0127944,Alameda,Hayward Unified,Hayward Twin Oaks Montessori,Unified School District,K-12 Schools (Public),Traditional,Not Participating,Y,1543,Directly funded,Y,1,12,488,166,3,0,0,1,91,175,66,203,Y,,12,10,,1,1,1,12,1,01611920127944
22,01,61192,0137646,Alameda,Hayward Unified,Impact Academy of Arts & Technology,Unified School District,K-12 Schools (Public),Traditional,,Y,0836,Directly funded,Y,6,12,826,481,0,0,0,0,235,496,134,531,Y,,12,10,,1,1,6,12,1,01611920137646
22,01,61192,0127696,Alameda,Hayward Unified,Knowledge Enlightens You (KEY) Academy,Unified School District,Elementary Schools (Public),Traditional,Not Participating,Y,1514,Directly funded,Y,K,8,561,381,1,0,0,0,236,395,225,443,Y,,6,10,,1,1,14,8,1,01611920127696
22,01,61192,0108670,Alameda,Hayward Unified,Leadership Public Schools - Hayward,Unified School District,High Schools (Public),Traditional,,Y,0684,Directly funded,Y,9,12,596,268,0,0,0,0,168,269,62,296,Y,,7,10,,1,1,9,12,1,01611920108670
22,01,61192,0000000,Alameda,Hayward Unified,,Unified School District,District Office,,,N,,,,,,18075,9703,47,0,188,395,6932,10006,5528,11942,Y,,,,,,,,,1,01611920000000
22,01,61200,0000000,Alameda,Livermore Valley Joint Unified,,Unified School District,District Office,,,N,,,,,,12991,2652,18,0,91,138,2000,2764,1329,3255,Y,,,,,,,,,1,01612000000000
22,01,61218,0000000,Alameda,Mountain House Elementary,,Elementary School District,District Office,,,N,,,,,,20,16,0,0,0,0,10,17,6,17,Y,,,,,,,,,1,01612180000000
22,01,61234,0000000,Alameda,Newark Unified,,Unified School District,District Office,,,N,,,,,,5167,2230,15,0,206,48,1277,2278,1062,2651,Y,,,,,,,,,1,01612340000000
22,01,61242,0000000,Alameda,New Haven Unified,,Unified School District,District Office,,,N,,,,,,10400,4246,7,0,145,118,2436,4523,2003,5327,Y,,,,,,,,,1,01612420000000
22,01,61259,0111476,Alameda,Oakland Unified,Achieve Academy,Unified School District,Elementary Schools (Public),Traditional,,Y,0780,Directly funded,Y,K,5,545,382,0,0,4,0,239,421,407,480,Y,,6,10,,1,1,14,5,1,01612590111476
22,01,61259,0111856,Alameda,Oakland Unified,AIMS College Prep High,Unified School District,High Schools (Public),Traditional,,Y,0765,Directly funded,Y,9,12,446,254,0,0,0,0,259,269,85,298,Y,,7,10,,1,1,9,12,1,01612590111856
22,01,61259,6113807,Alameda,Oakland Unified,AIMS College Prep Middle,Unified School District,Junior High Schools (Public),Traditional,,Y,0106,Directly funded,Y,6,8,235,115,0,0,0,0,126,132,69,155,Y,,10,10,,1,1,6,8,1,01612596113807
22,01,61259,0114363,Alameda,Oakland Unified,American Indian Public Charter II,Unified School District,Elementary Schools (Public),Traditional,,Y,0882,Directly funded,Y,K,8,643,381,0,0,0,0,356,406,216,467,Y,,6,10,,1,1,14,8,1,01612590114363
22,01,61259,0115238,Alameda,Oakland Unified,ARISE High,Unified School District,High Schools (Public),Traditional,,Y,0837,Directly funded,Y,9,12,404,290,1,0,0,0,178,333,127,354,Y,,7,10,,1,1,9,12,1,01612590115238
22,01,61259,6118608,Alameda,Oakland Unified,ASCEND,Unified School District,Elementary Schools (Public),Traditional,,Y,1443,Directly funded,Y,K,8,496,270,0,0,0,0,199,336,308,404,Y,,6,10,,1,1,14,8,1,01612596118608
22,01,61259,0109819,Alameda,Oakland Unified,Aspire Berkley Maynard Academy,Unified School District,Elementary Schools (Public),Traditional,,Y,0726,Directly funded,Y,K,8,539,350,3,0,0,0,256,351,77,370,Y,,6,10,,1,1,14,8,1,01612590109819
22,01,61259,0128413,Alameda,Oakland Unified,Aspire College Academy,Unified School District,Elementary Schools (Public),Traditional,,Y,1577,Directly funded,Y,K,5,233,181,0,0,0,0,119,181,87,199,Y,,6,10,,1,1,14,5,1,01612590128413
22,01,61259,0118224,Alameda,Oakland Unified,Aspire Golden State College Preparatory Academy,Unified School District,K-12 Schools (Public),Traditional,,Y,1023,Directly funded,Y,6,12,561,343,1,0,2,0,258,360,143,402,Y,,12,10,,1,1,6,12,1,01612590118224
22,01,61259,0130666,Alameda,Oakland Unified,Aspire Lionel Wilson College Preparatory Academy,Unified School District,K-12 Schools (Public),Traditional,,Y,0465,Directly funded,Y,6,12,483,367,1,0,7,0,180,375,128,403,Y,,12,10,,1,1,6,12,1,01612590130666
22,01,61259,6117568,Alameda,Oakland Unified,Aspire Monarch Academy,Unified School District,Elementary Schools (Public),Traditional,,Y,0252,Directly funded,Y,K,5,403,326,0,0,2,0,176,330,221,358,Y,,6,10,,1,1,14,5,1,01612596117568
22,01,61259,0130732,Alameda,Oakland Unified,Aspire Triumph Technology Academy,Unified School District,Elementary Schools (Public),Traditional,,Y,1663,Directly funded,Y,K,5,256,223,0,0,8,0,147,224,51,226,Y,,6,10,,1,1,14,5,1,01612590130732
22,01,61259,0106906,Alameda,Oakland Unified,Bay Area Technology,Unified School District,K-12 Schools (Public),Traditional,,Y,0661,Directly funded,Y,6,12,339,217,2,0,21,0,158,224,93,258,Y,,12,10,,1,1,6,12,1,01612590106906
22,01,61259,0129635,Alameda,Oakland Unified,Downtown Charter Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Y,1661,Directly funded,Y,6,8,271,45,0,0,3,0,151,190,58,201,Y,,9,10,,1,1,6,8,1,01612590129635
22,01,61259,0129932,Alameda,Oakland Unified,East Bay Innovation Academy,Unified School District,K-12 Schools (Public),Traditional,,Y,1620,Directly funded,Y,6,12,563,185,0,0,0,0,129,202,42,217,Y,,12,10,,1,1,6,12,1,01612590129932
22,01,61259,0132514,Alameda,Oakland Unified,Francophone Charter School of Oakland,Unified School District,Elementary Schools (Public),Traditional,,Y,1708,Directly funded,Y,K,8,319,36,0,0,1,0,61,80,34,101,Y,,6,10,,1,1,14,8,1,01612590132514
22,01,61259,0115014,Alameda,Oakland Unified,KIPP Bridge Academy,Unified School District,Elementary Schools (Public),Traditional,,Y,0938,Directly funded,Y,K,8,537,450,1,0,15,0,319,451,148,458,Y,,6,10,,1,1,14,8,1,01612590115014
22,01,61259,0115592,Alameda,Oakland Unified,Learning Without Limits,Unified School District,Elementary Schools (Public),Traditional,,Y,1442,Directly funded,Y,K,5,378,176,2,0,5,0,174,262,182,301,Y,,6,10,,1,1,14,5,1,01612590115592
22,01,61259,0130633,Alameda,Oakland Unified,Lighthouse Community Charter,Unified School District,Elementary Schools (Public),Traditional,,Y,0413,Directly funded,Y,K,8,531,473,0,0,14,0,222,479,298,496,Y,,6,10,,1,1,14,8,1,01612590130633
22,01,61259,0108944,Alameda,Oakland Unified,Lighthouse Community Charter High,Unified School District,High Schools (Public),Traditional,,Y,0700,Directly funded,Y,9,12,313,284,0,0,6,0,133,285,109,291,Y,,7,10,,1,1,9,12,1,01612590108944
22,01,61259,0134015,Alameda,Oakland Unified,Lodestar: A Lighthouse Community Charter Public,Unified School District,K-12 Schools (Public),Traditional,,Y,1783,Directly funded,Y,K,12,669,569,2,0,9,0,265,574,296,598,Y,,12,10,,1,1,14,12,1,01612590134015
22,01,61259,0126748,Alameda,Oakland Unified,LPS Oakland R & D Campus,Unified School District,High Schools (Public),Traditional,,Y,1449,Directly funded,Y,9,12,436,403,1,0,5,0,193,404,175,420,Y,,7,10,,1,1,9,12,1,01612590126748
22,01,61259,6117972,Alameda,Oakland Unified,North Oakland Community Charter,Unified School District,Elementary Schools (Public),Traditional,,Y,0302,Directly funded,Y,K,5,145,20,0,0,0,0,55,70,19,75,Y,,6,10,,1,1,14,5,1,01612596117972
22,01,61259,6111660,Alameda,Oakland Unified,Oakland Charter Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Y,0014,Directly funded,Y,6,8,246,47,2,0,18,0,132,181,133,225,Y,,9,10,,1,1,6,8,1,01612596111660
22,01,61259,0114868,Alameda,Oakland Unified,Oakland Charter High,Unified School District,High Schools (Public),Traditional,,Y,0883,Directly funded,Y,9,12,453,131,0,0,6,0,212,337,87,365,Y,,7,10,,1,1,9,12,1,01612590114868
22,01,61259,0130617,Alameda,Oakland Unified,"Oakland Military Institute, College Preparatory Academy",Unified School District,K-12 Schools (Public),Traditional,,Y,0349,Directly funded,Y,6,12,544,362,1,0,8,0,264,374,183,427,Y,,12,10,,1,1,6,12,1,01612590130617
22,01,61259,3030772,Alameda,Oakland Unified,Oakland School for the Arts,Unified School District,K-12 Schools (Public),Traditional,,Y,0340,Directly funded,Y,6,12,791,158,1,0,4,0,162,180,10,185,Y,,12,10,,1,1,6,12,1,01612593030772
22,01,61259,0100065,Alameda,Oakland Unified,Oakland Unity High,Unified School District,High Schools (Public),Traditional,,Y,0510,Directly funded,Y,9,12,376,314,1,0,0,0,141,329,97,341,Y,,7,10,,1,1,9,12,1,01612590100065
22,01,61259,0000000,Alameda,Oakland Unified,,Unified School District,District Office,,,N,,,,,,34374,25811,174,0,1236,8,15395,26169,11610,26924,Y,,,,,,,,,1,01612590000000
22,01,61275,0000000,Alameda,Piedmont City Unified,,Unified School District,District Office,,,N,,,,,,2349,9,0,0,3,0,57,67,26,88,Y,,,,,,,,,1,01612750000000
22,01,61291,0000000,Alameda,San Leandro Unified,,Unified School District,District Office,,,N,,,,,,8712,6145,31,0,97,0,3017,6193,2277,6625,Y,,,,,,,,,1,01612910000000
22,01,61309,0114421,Alameda,San Lorenzo Unified,KIPP King Collegiate High,Unified School District,High Schools (Public),Traditional,,Y,0880,Directly funded,Y,9,12,660,451,2,0,6,0,208,455,72,466,Y,,7,10,,1,1,9,12,1,01613090114421
22,01,61309,0101212,Alameda,San Lorenzo Unified,KIPP Summit Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,,Y,0524,Directly funded,Y,5,8,423,300,0,0,0,0,147,301,140,328,Y,,9,10,,1,1,5,8,1,01613090101212
22,01,61309,0000000,Alameda,San Lorenzo Unified,,Unified School District,District Office,,,N,,,,,,8759,6632,21,0,124,65,3385,6761,2763,7134,Y,,,,,,,,,1,01613090000000
22,01,75093,0000000,Alameda,Dublin Unified,,Unified School District,District Office,,,N,,,,,,12490,0,11,0,30,0,983,999,886,1689,Y,,,,,,,,,1,01750930000000
22,01,75101,0000000,Alameda,Pleasanton Unified,,Unified School District,District Office,,,N,,,,,,14075,1089,8,0,29,0,763,1111,1453,2295,Y,,,,,,,,,1,01751010000000
22,01,75119,0000000,Alameda,Sunol Glen Unified,,Unified School District,District Office,,,N,,,,,,262,24,0,0,0,0,24,24,14,37,Y,,,,,,,,,1,01751190000000
22,01,77180,0138289,Alameda,SBE - Latitude 37.8 High,Latitude 37.8 High,State Board of Education,High Schools In 1 School Dist. (Public),Traditional,,Y,2015,Directly funded,N,9,12,227,83,1,0,0,0,85,124,60,141,Y,,8,10,,1,0,9,12,1,01771800138289
22,02,10025,0000000,Alpine,Alpine County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,0,0,0,0,0,0,0,0,0,0,Y,,,,,,,,,1,02100250000000
22,02,61333,0000000,Alpine,Alpine County Unified,,Unified School District,District Office,,,N,,,,,,61,25,2,0,3,0,29,37,0,37,Y,,,,,,,,,1,02613330000000
22,03,10033,0000000,Amador,Amador County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,22,11,0,0,6,0,9,11,1,12,Y,,,,,,,,,1,03100330000000
22,03,73981,0000000,Amador,Amador County Unified,,Unified School District,District Office,,,N,,,,,,4008,1650,29,0,110,18,1357,1697,125,1735,Y,,,,,,,,,1,03739810000000
22,04,10041,0134213,Butte,Butte County Office of Education,Come Back Butte Charter,County Office of Education (COE),High Schools (Public),Traditional,,Y,1811,Locally funded,N,9,12,55,46,1,0,10,0,26,47,1,47,Y,,7,10,,2,0,9,12,1,04100410134213
22,04,10041,0114991,Butte,Butte County Office of Education,CORE Butte Charter,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0945,Directly funded,Y,K,12,859,365,3,0,18,1,239,367,8,368,Y,,12,10,,1,1,14,12,1,04100410114991
22,04,10041,0430090,Butte,Butte County Office of Education,Hearthstone,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0110,Locally funded,N,K,12,158,124,0,0,3,0,103,125,3,125,Y,,12,10,,2,0,14,12,1,04100410430090
22,04,10041,0000000,Butte,Butte County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,120,90,8,0,4,0,66,92,8,93,Y,,,,,,,,,1,04100410000000
22,04,61382,0000000,Butte,Bangor Union Elementary,,Elementary School District,District Office,,,N,,,,,,90,57,1,0,2,0,40,57,6,60,Y,,,,,,,,,1,04613820000000
22,04,61408,0000000,Butte,Biggs Unified,,Unified School District,District Office,,,N,,,,,,574,295,9,0,35,2,296,311,49,327,Y,,,,,,,,,1,04614080000000
22,04,61424,0141085,Butte,Chico Unified,Achieve Charter School of Chico,Unified School District,Elementary Schools (Public),Traditional,,Y,2120,Directly funded,Y,K,8,188,75,0,0,8,0,58,76,6,76,Y,,6,10,,1,1,14,8,1,04614240141085
22,04,61424,6119523,Butte,Chico Unified,Blue Oak Charter,Unified School District,Elementary Schools (Public),Traditional,,Y,0415,Directly funded,Y,K,8,270,152,1,0,1,0,125,152,6,157,Y,,6,10,,1,1,14,8,1,04614246119523
22,04,61424,6113773,Butte,Chico Unified,Chico Country Day,Unified School District,Elementary Schools (Public),Traditional,,Y,0112,Directly funded,Y,K,8,565,123,3,0,10,0,109,135,9,140,Y,,6,10,,1,1,14,8,1,04614246113773
22,04,61424,0118042,Butte,Chico Unified,Forest Ranch Charter,Unified School District,Elementary Schools (Public),Traditional,,Y,1019,Directly funded,Y,K,8,110,55,5,0,2,0,36,55,1,55,Y,,6,10,,1,1,14,8,1,04614240118042
22,04,61424,0120394,Butte,Chico Unified,Inspire School of Arts and Sciences,Unified School District,High Schools (Public),Traditional,,Y,1114,Directly funded,Y,9,12,414,190,2,0,7,0,140,195,6,201,Y,,7,10,,1,1,9,12,1,04614240120394
22,04,61424,0110551,Butte,Chico Unified,Nord Country,Unified School District,Elementary Schools (Public),Traditional,,Y,0729,Directly funded,Y,K,8,201,60,1,0,2,0,34,60,4,60,Y,,6,10,,1,1,14,8,1,04614240110551
22,04,61424,0137828,Butte,Chico Unified,Pivot Charter School North Valley II,Unified School District,K-12 Schools (Public),Traditional,,Y,1982,Directly funded,Y,6,12,91,30,0,0,0,0,38,48,1,48,Y,,12,10,,1,1,6,12,1,04614240137828
22,04,61424,0121475,Butte,Chico Unified,Sherwood Montessori,Unified School District,Elementary Schools (Public),Traditional,,Y,1166,Directly funded,Y,K,8,105,57,3,0,10,0,49,61,7,64,Y,,6,10,,1,1,14,8,1,04614240121475
22,04,61424,0123810,Butte,Chico Unified,Wildflower Open Classroom,Unified School District,Elementary Schools (Public),Traditional,,Y,1280,Directly funded,Y,K,8,136,31,0,0,0,0,32,46,3,48,Y,,6,10,,1,1,14,8,1,04614240123810
22,04,61424,0000000,Butte,Chico Unified,,Unified School District,District Office,,,N,,,,,,11996,6828,72,0,453,7,4439,6927,743,7024,Y,,,,,,,,,1,04614240000000
22,04,61432,0000000,Butte,Durham Unified,,Unified School District,District Office,,,N,,,,,,982,415,4,0,48,7,286,415,77,416,Y,,,,,,,,,1,04614320000000
22,04,61457,0000000,Butte,Golden Feather Union Elementary,,Elementary School District,District Office,,,N,,,,,,73,58,1,0,21,0,45,58,4,60,Y,,,,,,,,,1,04614570000000
22,04,61499,0000000,Butte,Manzanita Elementary,,Elementary School District,District Office,,,N,,,,,,291,159,0,0,2,2,82,159,51,164,Y,,,,,,,,,1,04614990000000
22,04,61507,0121509,Butte,Oroville City Elementary,Ipakanni Early College Charter,Elementary School District,K-12 Schools (Public),Traditional,,Y,1170,Directly funded,Y,K,12,101,17,2,0,4,0,60,70,0,70,Y,,12,10,,1,1,14,12,1,04615070121509
22,04,61507,0129577,Butte,Oroville City Elementary,STREAM Charter,Elementary School District,Elementary Schools (Public),Traditional,,Y,1616,Directly funded,Y,K,8,310,118,0,0,0,0,91,131,10,131,Y,,6,10,,1,1,14,8,1,04615070129577
22,04,61507,0000000,Butte,Oroville City Elementary,,Elementary School District,District Office,,,N,,,,,,2144,1701,32,0,71,0,1362,1701,163,1721,Y,,,,,,,,,1,04615070000000
22,04,61515,0000000,Butte,Oroville Union High,,High School District,District Office,,,N,,,,,,2427,1896,26,0,57,2,1375,1915,109,1922,Y,,,,,,,,,1,04615150000000
22,04,61523,0000000,Butte,Palermo Union Elementary,,Elementary School District,District Office,,,N,,,,,,1249,978,4,0,76,1,717,993,156,1005,Y,,,,,,,,,1,04615230000000
22,04,61531,0110338,Butte,Paradise Unified,Achieve Charter School of Paradise Inc.,Unified School District,Elementary Schools (Public),Traditional,CEP,Y,0751,Directly funded,Y,K,8,94,39,0,0,8,0,25,43,6,43,Y,,6,10,2,1,1,14,8,1,04615310110338
22,04,61531,6113765,Butte,Paradise Unified,Children's Community Charter,Unified School District,Elementary Schools (Public),Traditional,CEP,Y,0094,Directly funded,Y,K,8,151,55,0,0,41,0,65,87,3,88,Y,,6,10,2,1,1,14,8,1,04615316113765
22,04,61531,6112585,Butte,Paradise Unified,HomeTech Charter,Unified School District,K-12 Schools (Public),Traditional,CEP,Y,0067,Directly funded,Y,K,12,98,76,0,0,17,0,55,79,0,79,Y,,12,10,2,1,1,14,12,1,04615316112585
22,04,61531,6112999,Butte,Paradise Unified,Paradise Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,Y,0079,Directly funded,Y,6,8,143,56,0,0,1,0,49,56,1,57,Y,,9,10,2,1,1,6,8,1,04615316112999
22,04,61531,0000000,Butte,Paradise Unified,,Unified School District,District Office,,,N,,,,,,1489,907,12,0,44,0,757,938,18,944,Y,,,,,,,,,1,04615310000000
22,04,61549,0000000,Butte,Thermalito Union Elementary,,Elementary School District,District Office,,,N,,,,,,1484,1225,11,0,39,0,968,1245,218,1271,Y,,,,,,,,,1,04615490000000
22,04,73379,0000000,Butte,Pioneer Union Elementary,,Elementary School District,District Office,,,N,,,,,,29,27,0,0,21,0,24,29,2,29,Y,,,,,,,,,1,04733790000000
22,04,75507,0000000,Butte,Gridley Unified,,Unified School District,District Office,,,N,,,,,,2028,1479,10,0,24,40,654,1492,337,1520,Y,,,,,,,,,1,04755070000000
22,05,10058,0530154,Calaveras,Calaveras County Office of Education,Mountain Oaks,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,0527,Locally funded,Y,K,12,433,0,2,0,6,0,161,164,7,168,Y,,12,10,,2,1,14,12,1,05100580530154
22,05,10058,0000000,Calaveras,Calaveras County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,37,3,9,0,0,0,16,23,4,24,Y,,,,,,,,,1,05100580000000
22,05,61556,0000000,Calaveras,Bret Harte Union High,,High School District,District Office,,,N,,,,,,646,209,3,0,4,0,205,214,11,218,Y,,,,,,,,,1,05615560000000
22,05,61564,0000000,Calaveras,Calaveras Unified,,Unified School District,District Office,,,N,,,,,,2853,277,31,0,3,0,1136,1344,110,1392,Y,,,,,,,,,1,05615640000000
22,05,61572,0000000,Calaveras,Mark Twain Union Elementary,,Elementary School District,District Office,,,N,,,,,,727,351,9,0,2,0,353,377,42,393,Y,,,,,,,,,1,05615720000000
22,05,61580,0000000,Calaveras,Vallecito Union,,Elementary School District,District Office,,,N,,,,,,565,315,3,0,22,0,208,361,30,365,Y,,,,,,,,,1,05615800000000
22,06,10066,0000000,Colusa,Colusa County Office of Education,,County Office of Education (COE),District Office,,,N,,,,,,27,21,0,0,3,1,17,22,6,22,Y,,,,,,,,,1,06100660000000
22,06,61598,0000000,Colusa,Colusa Unified,,Unified School District,District Office,,,N,,,,,,1531,919,12,2,63,34,634,963,480,1103,Y,,,,,,,,,1,06615980000000
22,06,61606,0000000,Colusa,Maxwell Unified,,Unified School District,District Office,,,N,,,,,,344,187,1,0,63,13,113,214,105,234,Y,,,,,,,,,1,06616060000000
22,06,61614,0000000,Colusa,Pierce Joint Unified,,Unified School District,District Office,,,N,,,,,,1496,1055,19,0,100,61,508,1064,534,1138,Y,,,,,,,,,1,06616140000000
22,06,61622,0000000,Colusa,Williams Unified,,Unified School District,District Office,,,N,,,,,,1337,1215,4,0,129,132,701,1215,755,1268,Y,,,,,,,,,1,06616220000000
22,07,10074,0129528,Contra Costa,Contra Costa County Office of Education,Caliber: Beta Academy,County Office of Education (COE),Elementary Schools (Public),Traditional,,Y,1622,Directly funded,Y,K,8,885,612,1,0,0,0,355,630,240,685,Y,,6,10,,1,1,14,8,1,07100740129528
22,07,10074,0731380,Contra Costa,Contra Costa County Office of Education,Clayton Valley Charter High,County Office of Education (COE),High Schools (Public),Traditional,,Y,1400,Directly funded,Y,9,12,2346,596,3,0,2,0,345,602,66,632,Y,,7,10,,1,1,9,12,1,07100740731380
22,07,10074,0134114,Contra Costa,Contra Costa County Office of Education,Contra Costa School of Performing Arts,County Office of Education (COE),K-12 Schools (Public),Traditional,,Y,1773,Directly funded,Y,6,12,440,139,0,0,7,0,115,147,38,157,Y,,12,10,,1,1,6,12,1,07100740134114
22,07,10074,0730614,Contra Costa,Contra Costa County Office of Education,Golden Gate Community,County Office of Education (COE),County Community,County Community School,,Y,1887,Locally funded,N,6,12,75,68,0,0,3,0,45,68,16,69,Y,,3,4,,2,0,6,12,1,07100740730614
