year,county_code,district_code,school_code,county_name,district_name,school_name,district_type,school_type,ed_option_type,charter,charter_num,charter_funding,irc,low_grade,high_grade,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,calpads_fall1_cert,charter_dummy,school_type_num,ed_option_type_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
24,19,64592,0100354,Los Angeles,Hawthorne,Hawthorne Math and Science Academy,Elementary School District,High Schools (Public),Traditional,Yes,0523,Locally funded,N,9,12,548,176,0,0,0,0,257,428,47,432,Y,1,7,10,2,0,9,12,1,19645920100354
24,19,64592,0000000,Los Angeles,Hawthorne,,Elementary School District,,,,,,,,,6477,1960,36,0,49,0,3665,5585,1726,5745,Y,,,,,,,,1,19645920000000
24,19,64600,0000000,Los Angeles,Hermosa Beach City Elementary,,Elementary School District,,,,,,,,,1325,104,0,0,1,0,84,110,38,134,Y,,,,,,,,1,19646000000000
24,19,64626,0000000,Los Angeles,Hughes-Elizabeth Lakes Union Elementary,,Elementary School District,,,,,,,,,48,0,0,0,3,0,17,18,0,18,Y,,,,,,,,1,19646260000000
24,19,64634,1996586,Los Angeles,Inglewood Unified,Animo Inglewood Charter High,Unified School District,High Schools (Public),Traditional,Yes,0432,Directly funded,Y,9,12,610,542,2,0,6,0,334,544,62,548,Y,1,7,10,1,1,9,12,1,19646341996586
24,19,64634,1996529,Los Angeles,Inglewood Unified,City Honors International Preparatory High,Unified School District,High Schools (Public),Traditional,Yes,2075,Locally funded,N,9,12,346,285,2,0,2,0,175,305,15,305,Y,1,7,10,2,0,9,12,1,19646341996529
24,19,64634,0128991,Los Angeles,Inglewood Unified,Grace Hopper STEM Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1612,Directly funded,Y,6,8,80,34,1,0,2,0,48,60,6,62,Y,1,9,10,1,1,6,8,1,19646340128991
24,19,64634,0120303,Los Angeles,Inglewood Unified,ICEF Inglewood Elementary Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,1121,Directly funded,Y,K,5,402,386,3,0,28,0,272,393,33,393,Y,1,6,10,1,1,14,5,1,19646340120303
24,19,64634,6014518,Los Angeles,Inglewood Unified,La Tijera K-8 Academy of Excellence Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1591,Locally funded,N,K,8,555,455,5,0,9,0,325,489,55,492,Y,1,6,10,2,0,14,8,1,19646346014518
24,19,64634,0101667,Los Angeles,Inglewood Unified,Wilder's Preparatory Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,0582,Directly funded,Y,K,5,419,284,0,0,7,0,178,292,17,292,Y,1,6,10,1,1,14,5,1,19646340101667
24,19,64634,0116822,Los Angeles,Inglewood Unified,Wilder's Preparatory Academy Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,0977,Directly funded,Y,6,8,201,136,1,0,2,0,77,137,4,137,Y,1,9,10,1,1,6,8,1,19646340116822
24,19,64634,0000000,Los Angeles,Inglewood Unified,,Unified School District,,,,,,,,,6107,4888,76,0,113,0,3460,5375,1666,5524,Y,,,,,,,,1,19646340000000
24,19,64642,0136127,Los Angeles,Keppel Union Elementary,Sage Oak Charter School- Keppel,Elementary School District,K-12 Schools (Public),Traditional,Yes,1886,Directly funded,Y,K,12,372,109,0,0,4,0,126,161,7,164,Y,1,12,10,1,1,14,12,1,19646420136127
24,19,64642,0000000,Los Angeles,Keppel Union Elementary,,Elementary School District,,,,,,,,,2531,2060,34,0,54,0,1538,2187,821,2300,Y,,,,,,,,1,19646420000000
24,19,64659,0000000,Los Angeles,La Canada Unified,,Unified School District,,,,,,,,,3932,203,2,0,4,0,193,212,124,318,Y,,,,,,,,1,19646590000000
24,19,64667,0125559,Los Angeles,Lancaster Elementary,iLEAD Lancaster Charter,Elementary School District,Elementary Schools (Public),Traditional,Yes,1376,Directly funded,Y,K,8,795,517,22,0,13,0,536,662,30,663,Y,1,6,10,1,1,14,8,1,19646670125559
24,19,64667,0123174,Los Angeles,Lancaster Elementary,Life Source International Charter,Elementary School District,Elementary Schools (Public),Traditional,Yes,1225,Directly funded,Y,K,8,210,125,9,0,45,0,143,188,13,188,Y,1,6,10,1,1,14,8,1,19646670123174
24,19,64667,0000000,Los Angeles,Lancaster Elementary,,Elementary School District,,,,,,,,,13832,10491,419,0,747,21,8447,12107,1979,12283,Y,,,,,,,,1,19646670000000
24,19,64683,0000000,Los Angeles,Las Virgenes Unified,,Unified School District,,,,,,,,,9618,1811,11,0,23,0,1156,2339,443,2557,Y,,,,,,,,1,19646830000000
24,19,64691,1996438,Los Angeles,Lawndale Elementary,Environmental Charter High - Lawndale,Elementary School District,High Schools (Public),Traditional,Yes,0353,Directly funded,Y,9,12,490,368,2,0,7,0,252,377,25,381,Y,1,7,10,1,1,9,12,1,19646911996438
24,19,64691,0000000,Los Angeles,Lawndale Elementary,,Elementary School District,,,,,,,,,4420,3498,21,0,51,0,2273,3544,1255,3719,Y,,,,,,,,1,19646910000000
24,19,64709,1996313,Los Angeles,Lennox,Animo Leadership High,Elementary School District,High Schools (Public),Traditional,Yes,0281,Directly funded,Y,9,12,628,578,0,0,9,0,347,579,90,582,Y,1,7,10,1,1,9,12,1,19647091996313
24,19,64709,0107508,Los Angeles,Lennox,Century Community Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Yes,0672,Directly funded,Y,6,8,450,335,1,0,0,0,239,365,107,380,Y,1,9,10,1,1,6,8,1,19647090107508
24,19,64709,0100602,Los Angeles,Lennox,"Lennox Mathematics, Science and Technology Academy",Elementary School District,High Schools (Public),Traditional,Yes,0509,Directly funded,Y,9,12,583,501,0,0,15,0,293,502,67,512,Y,1,7,10,1,1,9,12,1,19647090100602
24,19,64709,0000000,Los Angeles,Lennox,,Elementary School District,,,,,,,,,4038,3732,19,0,535,0,2197,3758,1802,3879,Y,,,,,,,,1,19647090000000
24,19,64717,0000000,Los Angeles,Little Lake City Elementary,,Elementary School District,,,,,,,,,3602,2769,23,0,368,0,1402,2885,348,2919,Y,,,,,,,,1,19647170000000
24,19,64725,0131938,Los Angeles,Long Beach Unified,Clear Passage Educational Center,Unified School District,High Schools (Public),Traditional,Yes,1682,Directly funded,Y,9,12,65,11,1,0,3,0,49,60,15,60,Y,1,7,10,1,1,9,12,1,19647250131938
24,19,64725,0127506,Los Angeles,Long Beach Unified,Intellectual Virtues Academy of Long Beach,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1504,Directly funded,Y,6,8,236,107,0,0,5,0,57,108,1,108,Y,1,9,10,1,1,6,8,1,19647250127506
24,19,64725,0000000,Los Angeles,Long Beach Unified,,Unified School District,,,,,,,,,63961,22244,454,0,4240,82,27655,38903,10729,41225,Y,,,,,,,,1,19647250000000
24,19,64733,0120097,Los Angeles,Los Angeles Unified,Academia Moderna,Unified School District,Elementary Schools (Public),Traditional,Yes,1101,Directly funded,Y,K,5,444,373,1,0,18,0,274,410,193,428,Y,1,6,10,1,1,14,5,1,19647330120097
24,19,64733,6112536,Los Angeles,Los Angeles Unified,Accelerated,Unified School District,Elementary Schools (Public),Traditional,Yes,0045,Directly funded,Y,K,8,745,733,2,0,0,0,473,733,276,736,Y,1,6,10,1,1,14,8,1,19647336112536
24,19,64733,0100743,Los Angeles,Los Angeles Unified,Accelerated Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,Yes,0539,Directly funded,Y,K,6,517,512,0,0,0,0,336,512,188,512,Y,1,6,10,1,1,14,6,1,19647330100743
24,19,64733,0118588,Los Angeles,Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,Unified School District,High Schools (Public),Traditional,Yes,1050,Directly funded,Y,9,12,1189,1115,18,0,84,0,694,1125,340,1150,Y,1,7,10,1,1,9,12,1,19647330118588
24,19,64733,6061543,Los Angeles,Los Angeles Unified,Alfred B. Nobel Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1480,Locally funded,N,6,8,1839,955,2,0,3,0,514,961,50,966,Y,1,9,10,2,0,6,8,1,19647336061543
24,19,64733,0121285,Los Angeles,Los Angeles Unified,Alliance Cindy and Bill Simon Technology Academy High,Unified School District,High Schools (Public),Traditional,Yes,1161,Directly funded,Y,9,12,499,456,2,0,7,0,337,465,99,474,Y,1,7,10,1,1,9,12,1,19647330121285
24,19,64733,0128058,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 12,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1533,Directly funded,Y,6,8,495,453,2,0,2,0,330,459,137,471,Y,1,9,10,1,1,6,8,1,19647330128058
24,19,64733,0120030,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 4,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1096,Directly funded,Y,6,8,464,452,2,0,5,0,308,453,111,455,Y,1,9,10,1,1,6,8,1,19647330120030
24,19,64733,0128033,Los Angeles,Los Angeles Unified,Alliance College-Ready Middle Academy 8,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1531,Directly funded,Y,6,8,392,365,2,0,10,0,250,374,71,376,Y,1,9,10,1,1,6,8,1,19647330128033
24,19,64733,0108936,Los Angeles,Los Angeles Unified,Alliance Collins Family College-Ready High,Unified School District,High Schools (Public),Traditional,Yes,0718,Directly funded,Y,9,12,618,538,3,0,8,0,390,542,68,551,Y,1,7,10,1,1,9,12,1,19647330108936
24,19,64733,0111500,Los Angeles,Los Angeles Unified,Alliance Dr. Olga Mohan High,Unified School District,High Schools (Public),Traditional,Yes,0790,Directly funded,Y,9,12,455,437,0,0,0,0,305,438,70,440,Y,1,7,10,1,1,9,12,1,19647330111500
24,19,64733,0106864,Los Angeles,Los Angeles Unified,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,Yes,0645,Directly funded,Y,6,12,1003,948,2,0,3,0,648,950,109,953,Y,1,12,10,1,1,6,12,1,19647330106864
24,19,64733,0111518,Los Angeles,Los Angeles Unified,Alliance Jack H. Skirball Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,0779,Directly funded,Y,6,8,393,384,4,0,11,0,268,389,67,393,Y,1,9,10,1,1,6,8,1,19647330111518
24,19,64733,0108894,Los Angeles,Los Angeles Unified,Alliance Judy Ivie Burton Technology Academy High,Unified School District,High Schools (Public),Traditional,Yes,0714,Directly funded,Y,9,12,605,578,4,0,9,0,383,582,85,582,Y,1,7,10,1,1,9,12,1,19647330108894
24,19,64733,0128041,Los Angeles,Los Angeles Unified,Alliance Kory Hunter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1532,Directly funded,Y,6,8,469,449,3,0,0,0,302,451,137,453,Y,1,9,10,1,1,6,8,1,19647330128041
24,19,64733,0117606,Los Angeles,Los Angeles Unified,Alliance Leichtman-Levine Family Foundation Environmental Science High,Unified School District,High Schools (Public),Traditional,Yes,0929,Directly funded,Y,9,12,321,286,3,0,2,0,171,288,23,288,Y,1,7,10,1,1,9,12,1,19647330117606
24,19,64733,0111658,Los Angeles,Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,Unified School District,High Schools (Public),Traditional,Yes,0788,Directly funded,Y,9,12,561,497,2,0,0,0,293,499,42,501,Y,1,7,10,1,1,9,12,1,19647330111658
24,19,64733,0124941,Los Angeles,Los Angeles Unified,Alliance Margaret M. Bloomfield Technology Academy High,Unified School District,High Schools (Public),Traditional,Yes,1356,Directly funded,Y,9,12,589,562,2,0,19,0,364,567,100,570,Y,1,7,10,1,1,9,12,1,19647330124941
24,19,64733,0132084,Los Angeles,Los Angeles Unified,Alliance Marine - Innovation and Technology 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,Yes,1738,Directly funded,Y,6,12,1074,967,2,0,43,0,589,970,171,976,Y,1,12,10,1,1,6,12,1,19647330132084
24,19,64733,0116509,Los Angeles,Los Angeles Unified,Alliance Morgan McKinzie High,Unified School District,High Schools (Public),Traditional,Yes,0928,Directly funded,Y,9,12,470,446,0,0,4,0,298,450,77,451,Y,1,7,10,1,1,9,12,1,19647330116509
24,19,64733,0111641,Los Angeles,Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,Unified School District,K-12 Schools (Public),Traditional,Yes,0784,Directly funded,Y,6,12,970,919,3,0,7,0,601,924,177,931,Y,1,12,10,1,1,6,12,1,19647330111641
24,19,64733,0111492,Los Angeles,Los Angeles Unified,Alliance Patti And Peter Neuwirth Leadership Academy,Unified School District,High Schools (Public),Traditional,Yes,0789,Directly funded,Y,9,12,597,573,1,0,3,0,404,578,85,580,Y,1,7,10,1,1,9,12,1,19647330111492
24,19,64733,0117598,Los Angeles,Los Angeles Unified,Alliance Piera Barbaglia Shaheen Health Services Academy,Unified School District,High Schools (Public),Traditional,Yes,0927,Directly funded,Y,9,12,452,440,7,0,9,0,308,445,110,448,Y,1,7,10,1,1,9,12,1,19647330117598
24,19,64733,0124891,Los Angeles,Los Angeles Unified,Alliance Renee and Meyer Luskin Academy High,Unified School District,High Schools (Public),Traditional,Yes,1343,Directly funded,Y,9,12,520,510,5,0,11,0,344,512,99,515,Y,1,7,10,1,1,9,12,1,19647330124891
24,19,64733,0123133,Los Angeles,Los Angeles Unified,Alliance Susan and Eric Smidt Technology High,Unified School District,High Schools (Public),Traditional,Yes,1163,Directly funded,Y,9,12,254,242,0,0,6,0,155,246,50,246,Y,1,7,10,1,1,9,12,1,19647330123133
24,19,64733,0123141,Los Angeles,Los Angeles Unified,Alliance Ted K. Tajima High,Unified School District,High Schools (Public),Traditional,Yes,1164,Directly funded,Y,9,12,475,461,0,0,7,0,294,462,35,462,Y,1,7,10,1,1,9,12,1,19647330123141
24,19,64733,0121293,Los Angeles,Los Angeles Unified,Alliance Tennenbaum Family Technology High,Unified School District,High Schools (Public),Traditional,Yes,1162,Directly funded,Y,9,12,184,163,1,0,2,0,105,166,28,170,Y,1,7,10,1,1,9,12,1,19647330121293
24,19,64733,0128009,Los Angeles,Los Angeles Unified,Alliance Virgil Roberts Leadership Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1530,Directly funded,Y,6,8,407,390,5,0,11,0,295,395,77,396,Y,1,9,10,1,1,6,8,1,19647330128009
24,19,64733,0132928,Los Angeles,Los Angeles Unified,Anahuacalmecac International University Preparatory of North America,Unified School District,K-12 Schools (Public),Traditional,Yes,1685,Directly funded,Y,K,12,266,234,2,0,34,0,151,237,23,238,Y,1,12,10,1,1,14,12,1,19647330132928
24,19,64733,0123992,Los Angeles,Los Angeles Unified,Animo Ellen Ochoa Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1286,Directly funded,Y,6,8,298,286,2,0,6,1,201,286,47,290,Y,1,9,10,1,1,6,8,1,19647330123992
24,19,64733,0134023,Los Angeles,Los Angeles Unified,Animo Florence-Firestone Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1794,Directly funded,Y,6,8,443,422,3,0,13,1,293,424,89,427,Y,1,9,10,1,1,6,8,1,19647330134023
24,19,64733,0111583,Los Angeles,Los Angeles Unified,Animo Jackie Robinson High,Unified School District,High Schools (Public),Traditional,Yes,0793,Directly funded,Y,9,12,604,570,0,0,9,3,388,572,85,576,Y,1,7,10,1,1,9,12,1,19647330111583
24,19,64733,0124008,Los Angeles,Los Angeles Unified,Animo James B. Taylor Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1287,Directly funded,Y,6,8,486,462,3,0,6,0,337,467,131,472,Y,1,9,10,1,1,6,8,1,19647330124008
24,19,64733,0122481,Los Angeles,Los Angeles Unified,Animo Jefferson Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1216,Directly funded,Y,6,8,454,426,2,0,23,2,305,433,134,438,Y,1,9,10,1,1,6,8,1,19647330122481
24,19,64733,0124016,Los Angeles,Los Angeles Unified,Animo Legacy Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1288,Directly funded,Y,6,8,998,938,14,0,35,0,602,950,200,957,Y,1,9,10,1,1,6,8,1,19647330124016
24,19,64733,0129270,Los Angeles,Los Angeles Unified,Animo Mae Jemison Charter Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1624,Directly funded,Y,6,8,410,379,3,0,25,0,264,381,61,384,Y,1,9,10,1,1,6,8,1,19647330129270
24,19,64733,0106849,Los Angeles,Los Angeles Unified,Animo Pat Brown,Unified School District,High Schools (Public),Traditional,Yes,0649,Directly funded,Y,9,12,602,578,1,0,19,1,416,580,45,580,Y,1,7,10,1,1,9,12,1,19647330106849
24,19,64733,0111575,Los Angeles,Los Angeles Unified,Animo Ralph Bunche Charter High,Unified School District,High Schools (Public),Traditional,Yes,0781,Directly funded,Y,9,12,557,543,0,0,16,0,373,544,90,544,Y,1,7,10,1,1,9,12,1,19647330111575
24,19,64733,0102434,Los Angeles,Los Angeles Unified,Animo South Los Angeles Charter,Unified School District,High Schools (Public),Traditional,Yes,0602,Directly funded,Y,9,12,577,564,4,0,16,0,348,565,88,565,Y,1,7,10,1,1,9,12,1,19647330102434
24,19,64733,0106831,Los Angeles,Los Angeles Unified,Animo Venice Charter High,Unified School District,High Schools (Public),Traditional,Yes,0648,Directly funded,Y,9,12,373,335,2,0,5,0,222,337,35,337,Y,1,7,10,1,1,9,12,1,19647330106831
24,19,64733,0111625,Los Angeles,Los Angeles Unified,Animo Watts College Preparatory Academy,Unified School District,High Schools (Public),Traditional,Yes,0783,Directly funded,Y,9,12,541,499,0,0,15,0,343,501,71,507,Y,1,7,10,1,1,9,12,1,19647330111625
24,19,64733,0121079,Los Angeles,Los Angeles Unified,Ararat Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1156,Directly funded,Y,K,5,338,257,0,0,0,0,214,266,163,293,Y,1,6,10,1,1,14,5,1,19647330121079
24,19,64733,0123158,Los Angeles,Los Angeles Unified,Arts In Action Community Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1218,Directly funded,Y,K,5,383,359,4,0,91,0,247,366,121,368,Y,1,6,10,1,1,14,5,1,19647330123158
24,19,64733,0134205,Los Angeles,Los Angeles Unified,Arts in Action Community Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1806,Directly funded,Y,6,8,259,237,5,0,44,0,155,244,82,247,Y,1,9,10,1,1,6,8,1,19647330134205
24,19,64733,0126797,Los Angeles,Los Angeles Unified,Aspire Centennial College Preparatory Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1436,Directly funded,Y,6,8,519,506,8,0,0,0,334,511,67,512,Y,1,9,10,1,1,6,8,1,19647330126797
24,19,64733,0122622,Los Angeles,Los Angeles Unified,Aspire Firestone Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1214,Directly funded,Y,K,5,348,322,0,0,13,0,213,323,110,328,Y,1,6,10,1,1,14,5,1,19647330122622
24,19,64733,0122614,Los Angeles,Los Angeles Unified,Aspire Gateway Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1213,Directly funded,Y,K,5,345,303,2,0,6,0,198,306,100,313,Y,1,6,10,1,1,14,5,1,19647330122614
24,19,64733,0124800,Los Angeles,Los Angeles Unified,Aspire Inskeep Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1332,Directly funded,Y,K,6,322,309,4,0,35,0,218,314,133,316,Y,1,6,10,1,1,14,6,1,19647330124800
24,19,64733,0124792,Los Angeles,Los Angeles Unified,Aspire Juanita Tate Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1331,Directly funded,Y,K,6,332,332,5,0,2,0,208,332,152,332,Y,1,6,10,1,1,14,6,1,19647330124792
24,19,64733,0114884,Los Angeles,Los Angeles Unified,Aspire Junior Collegiate Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,1551,Directly funded,Y,K,5,322,286,2,0,4,0,201,288,138,302,Y,1,6,10,1,1,14,5,1,19647330114884
24,19,64733,0122721,Los Angeles,Los Angeles Unified,Aspire Pacific Academy,Unified School District,K-12 Schools (Public),Traditional,Yes,1230,Directly funded,Y,6,12,560,531,0,0,2,0,368,533,72,533,Y,1,12,10,1,1,6,12,1,19647330122721
24,19,64733,0124784,Los Angeles,Los Angeles Unified,Aspire Slauson Academy Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1330,Directly funded,Y,K,6,311,307,4,0,18,0,191,310,163,310,Y,1,6,10,1,1,14,6,1,19647330124784
24,19,64733,0120477,Los Angeles,Los Angeles Unified,Aspire Titan Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,1550,Directly funded,Y,K,5,321,297,1,0,1,0,217,301,134,310,Y,1,6,10,1,1,14,5,1,19647330120477
24,19,64733,6015986,Los Angeles,Los Angeles Unified,Beckford Charter for Enriched Studies,Unified School District,Elementary Schools (Public),Traditional,Yes,1344,Locally funded,N,K,5,593,154,0,0,2,0,107,155,19,161,Y,1,6,10,2,0,14,5,1,19647336015986
24,19,64733,0106872,Los Angeles,Los Angeles Unified,Bert Corona Charter,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,0654,Directly funded,Y,5,8,349,295,4,0,10,0,184,297,90,307,Y,1,9,10,1,1,5,8,1,19647330106872
24,19,64733,0132126,Los Angeles,Los Angeles Unified,Bert Corona Charter High,Unified School District,High Schools (Public),Traditional,Yes,1724,Directly funded,Y,9,12,217,205,1,0,0,0,138,206,56,208,Y,1,7,10,1,1,9,12,1,19647330132126
24,19,64733,1931047,Los Angeles,Los Angeles Unified,Birmingham Community Charter High,Unified School District,High Schools (Public),Traditional,Yes,1119,Directly funded,Y,9,12,3090,2796,3,0,138,0,1585,2801,272,2811,Y,1,7,10,1,1,9,12,1,19647331931047
24,19,64733,6016240,Los Angeles,Los Angeles Unified,Calabash Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,1345,Locally funded,N,K,5,408,119,1,0,0,0,85,122,17,128,Y,1,6,10,2,0,14,5,1,19647336016240
24,19,64733,0112235,Los Angeles,Los Angeles Unified,California Creative Learning Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,0827,Directly funded,Y,K,5,346,138,4,0,3,0,111,168,21,171,Y,1,6,10,1,1,14,5,1,19647330112235
24,19,64733,0137463,Los Angeles,Los Angeles Unified,California Creative Learning Academy MS,Unified School District,Intermediate/Middle Schools (Public),Traditional,Yes,1960,Directly funded,Y,6,8,103,56,0,0,1,0,44,66,14,68,Y,1,9,10,1,1,6,8,1,19647330137463
24,19,64733,6016265,Los Angeles,Los Angeles Unified,Calvert Charter for Enriched Studies,Unified School District,Elementary Schools (Public),Traditional,Yes,1585,Locally funded,N,K,5,322,258,1,0,43,0,165,258,67,259,Y,1,6,10,2,0,14,5,1,19647336016265
24,19,64733,6117667,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy,Unified School District,Elementary Schools (Public),Traditional,Yes,0293,Directly funded,Y,K,8,601,598,0,0,17,0,365,598,408,599,Y,1,6,10,1,1,14,8,1,19647336117667
24,19,64733,0122861,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy #2,Unified School District,Elementary Schools (Public),Traditional,Yes,1231,Directly funded,Y,K,8,688,610,3,0,25,0,422,645,323,655,Y,1,6,10,1,1,14,8,1,19647330122861
24,19,64733,0124826,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy #4,Unified School District,Elementary Schools (Public),Traditional,Yes,1334,Directly funded,Y,K,8,488,444,3,0,35,0,294,451,180,460,Y,1,6,10,1,1,14,8,1,19647330124826
24,19,64733,0122564,Los Angeles,Los Angeles Unified,Camino Nuevo Elementary #3,Unified School District,Elementary Schools (Public),Traditional,Yes,1212,Directly funded,Y,K,8,708,698,0,0,0,0,437,699,368,700,Y,1,6,10,1,1,14,8,1,19647330122564
24,19,64733,0127910,Los Angeles,Los Angeles Unified,Camino Nuevo High #2,Unified School District,High Schools (Public),Traditional,Yes,1540,Directly funded,Y,9,12,496,488,0,0,4,0,290,489,90,490,Y,1,7,10,1,1,9,12,1,19647330127910
24,19,64733,6016323,Los Angeles,Los Angeles Unified,Canyon Charter Elementary,Unified School District,Elementary Schools (Public),Traditional,Yes,0226,Locally funded,N,K,5,380,47,0,0,0,0,30,48,7,50,Y,1,6,10,2,0,14,5,1,19647336016323
24,19,64733,6016356,Los Angeles,Los Angeles Unified,Carpenter Community Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1235,Locally funded,N,K,5,853,112,1,0,4,0,71,117,23,127,Y,1,6,10,2,0,14,5,1,19647336016356
24,19,64733,6071435,Los Angeles,Los Angeles Unified,Castlebay Lane Charter,Unified School District,Elementary Schools (Public),Traditional,Yes,1477,Locally funded,N,K,5,614,138,3,0,0,0,105,140,25,155,Y,1,6,10,2,0,14,5,1,19647336071435
24,19,64733,0101659,Los Angeles,Los Angeles Unified,"CATCH Prep Charter High, Inc.",Unified School District,High Schools (Public),Traditional,Yes,0570,Directly funded,Y,9,12,123,117,1,0,1,0,78,118,11,118,Y,1,7,10,1,1,9,12,1,19647330101659
24,19,64733,0115139,Los Angeles,Los Angeles Unified,Center for Advanced Learning,Unified School District,Elementary Schools (Public),Traditional,Yes,0937,Directly funded,Y,K,5,247,232,0,0,40,0,157,236,98,238,Y,1,6,10,1,1,14,5,1,19647330115139
24,19,64733,0100800,Los Angeles,Los Angeles Unified,Central City Value,Unified School District,High Schools (Public),Traditional,Yes,0534,Directly funded,Y,9,12,470,345,0,0,1,0,274,400,86,415,Y,1,7,10,1,1,9,12,1,19647330100800
24,19,64733,0108878,Los Angeles,Los Angeles Unified,CHAMPS - Charter HS of Arts-Multimedia & Performing,Unified School District,High Schools (Public),Traditional,Yes,0712,Directly funded,Y,9,12,443,263,4,0,9,0,142,266,18,267,Y,1,7,10,1,1,9,12,1,19647330108878
24,19,64733,1931708,Los Angeles,Los Angeles Unified,Chatsworth Charter High,Unified School District,High Schools (Public),Traditional,Yes,1581,Locally funded,N,9,12,1724,1160,12,0,28,2,666,1163,143,1179,Y,1,7,10,2,0,9,12,1,19647331931708
24,19,64733,6119531,Los Angeles,Los Angeles Unified,CHIME Institute's Schwarzenegger Community,Unified School District,Elementary Schools (Public),Traditional,Yes,0417,Directly funded,Y,K,8,757,1,1,0,0,0,163,164,65,199,Y,1,6,10,1,1,14,8,1,19647336119531
24,19,64733,0140749,Los Angeles,Los Angeles Unified,Citizens of the World Charter School East Valley,Unified School District,Elementary Schools (Public),Traditional,Yes,2081,Directly funded,Y,K,8,467,112,0,0,6,0,65,113,16,118,Y,1,6,10,1,1,14,8,1,19647330140749
24,19,64733,0122556,Los Angeles,Los Angeles Unified,Citizens of the World Charter School Hollywood,Unified School District,Elementary Schools (Public),Traditional,Yes,1200,Directly funded,Y,K,5,474,260,0,0,16,0,170,265,80,273,Y,1,6,10,1,1,14,5,1,19647330122556
24,19,64733,0126193,Los Angeles,Los Angeles Unified,Citizens of the World Charter School Mar Vista,Unified School District,Elementary Schools (Public),Traditional,Yes,1414,Directly funded,Y,K,8,498,291,4,0,8,0,180,295,56,304,Y,1,6,10,1,1,14,8,1,19647330126193
24,19,64733,0126177,Los Angeles,Los Angeles Unified,Citizens of the World Charter School Silver Lake,Unified School District,Elementary Schools (Public),Traditional,Yes,1413,Directly funded,Y,K,8,730,474,4,0,11,0,293,477,112,489,Y,1,6,10,1,1,14,8,1,19647330126177
24,19,64733,0139832,Los Angeles,Los Angeles Unified,Citizens of the World Charter School West Valley,Unified School District,Elementary Schools (Public),Traditional,Yes,2082,Directly funded,Y,K,8,347,131,1,0,7,0,79,133,19,142,Y,1,6,10,1,1,14,8,1,19647330139832
