year,school_code,school_name
23,112714,Antelope Valley Learning Academy
23,112722,Summit Preparatory Charter High
23,112987,Forestville Academy
23,113407,Rocky Point Charter
23,113431,University Preparatory Academy Charter
23,113464,Aveson Global Leadership Academy
23,113472,Aveson School of Leaders
23,113530,Santa Rosa Charter School for the Arts
23,113662,Voices College-Bound Language Academy
23,113704,Rocketship Mateo Sheedy Elementary
23,113852,Riverbank Language Academy
23,113878,Higher Learning Academy
23,113894,Pasadena Rosebud Academy
23,113928,Riverside Preparatory
23,114256,Inland Leaders Charter
23,114264,North County Trade Tech High
23,114272,SAVA - Sacramento Academic and Vocational Academy
23,114314,Bitney Prep High
23,114322,Yuba River Charter
23,114330,Nevada City School of the Arts
23,114348,Butterfield Charter
23,114355,Sierra Charter
23,114363,AIMS College Prep Elementary
23,114371,Rocklin Academy at Meyers Street
23,114389,Mirus Secondary
23,114421,KIPP King Collegiate High
23,114439,Mission View Public
23,114462,Health Sciences High and Middle College
23,114470,Making Waves Academy
23,114553,University High
23,114660,Delta Elementary Charter
23,114678,High Tech High Chula Vista
23,114694,High Tech High North County
23,114868,Oakland Charter High
23,114876,Aspire Port City Academy
23,114884,Aspire Junior Collegiate Academy
23,114934,Village Charter
23,114959,Monsenor Oscar Romero Charter Middle
23,114967,Global Education Academy
23,114983,Golden Valley River
23,114991,CORE Butte Charter
23,115014,KIPP Bridge Academy
23,115030,Magnolia Science Academy 3
23,115048,Fenton Primary Center
23,115055,River Oak Charter
23,115063,Antioch Charter Academy II
23,115089,Sky Mountain Charter
23,115105,Camarillo Academy of Progressive Education
23,115113,"Ivy Bound Academy of Math, Science, and Technology Charter Middle"
23,115139,Center for Advanced Learning
23,115154,Trillium Charter
23,115170,School of Extended Educational Options
23,115212,Magnolia Science Academy 2
23,115238,ARISE High
23,115253,Discovery Charter Preparatory #2
23,115287,ICEF Vista Middle Academy
23,115469,Vallejo Charter
23,115592,Learning Without Limits
23,115725,Lifeline Education Charter
23,115808,Norton Science and Language Academy
23,116434,Orcutt Academy Charter
23,116491,Open Door Charter
23,116509,Alliance Morgan McKinzie High
23,116590,Harmony Magnet Academy
23,116640,Kings Canyon Online
23,116707,Encore Jr./Sr. High School for the Performing and Visual Arts
23,116723,Academy of Careers and Exploration
23,116814,ACE Empower Academy
23,116822,Wilder's Preparatory Academy Charter Middle
23,116889,KIPP San Jose Collegiate
23,116921,Manzanita Public Charter
23,117036,Enadia Way Technology Charter
23,117077,APEX Academy
23,117150,Loomis Basin Charter
23,117168,Golden Eagle Charter
23,117184,Madera County Independent Academy
23,117192,SOAR Charter Academy
23,117234,Santa Clarita Valley International
23,117242,Yuba Environmental Science Charter Academy
23,117457,Great Valley Academy
23,117598,Alliance Piera Barbaglia Shaheen Health Services Academy
23,117606,Alliance Leichtman-Levine Family Foundation Environmental Science High
23,117614,New Los Angeles Charter
23,117622,Magnolia Science Academy 4
23,117648,Magnolia Science Academy 6
23,117655,Magnolia Science Academy 7
23,117796,New Jerusalem
23,117804,Ceiba College Preparatory Academy
23,117846,Para Los Niños Middle
23,117853,Dr. Lewis Dolphin Stallworth Sr. Charter
23,117879,Maria Montessori Charter Academy
23,117895,Synergy Kinetic Academy
23,117903,KIPP Raices Academy
23,117911,New Millennium Secondary
23,117937,ICEF Vista Elementary Academy
23,117952,ICEF Innovation Los Angeles Charter
23,117978,Goethe International Charter
23,117994,YouthBuild Charter School of California
23,118018,Clovis Online Charter
23,118042,Forest Ranch Charter
23,118059,LaVerne Elementary Preparatory Academy
23,118075,Learning Works
23,118083,Innovations Academy
23,118141,Five Keys Independence HS (SF Sheriff's)
23,118224,Aspire Golden State College Preparatory Academy
23,118349,Big Sur Charter
23,118455,Ballington Academy for the Arts and Sciences
23,118497,Aspire Langston Hughes Academy
23,118588,Alain Leroy Locke College Preparatory Academy
23,118760,Barack Obama Charter
23,118851,King-Chavez Community High
23,118950,Sherman Thomas Charter High
23,119016,Da Vinci Science
23,119024,Rocketship Si Se Puede Academy
23,119222,Nea Community Learning Center
23,119255,EJE Middle Academy
23,119271,High Tech Middle North County
23,119487,Western Sierra Collegiate Academy
23,119503,Everest Public High
23,119578,Da Vinci Charter Academy
23,119594,Leonardo da Vinci Health Sciences Charter
23,119602,University Preparatory High
23,119610,Gompers Preparatory Academy
23,119628,Big Picture Educational Academy
23,119636,Da Vinci Design
23,119669,Wonderful College Prep Academy
23,119743,Stockton Early College Academy
23,119750,River Montessori Elementary Charter
23,119982,Equitas Academy Charter
23,120006,New Vision Middle
23,120014,KIPP Endeavor College Preparatory Charter
23,120022,Valor Academy Middle
23,120030,Alliance College-Ready Middle Academy 4
23,120071,New Designs Charter School-Watts
23,120089,Gratton Charter
23,120097,Academia Moderna
23,120105,Creekside Charter
23,120113,Natomas Pacific Pathways Prep Middle
23,120121,REACH
23,120139,Nueva Vista Language Academy
23,120204,Sycamore Academy of Science and Cultural Arts
23,120212,Aspire Vanguard College Preparatory Academy
23,120303,ICEF Inglewood Elementary Charter Academy
23,120394,Inspire School of Arts and Sciences
23,120469,Aspire Alexander Twilight College Preparatory Academy
23,120477,Aspire Titan Academy
23,120527,Watts Learning Center Charter Middle
23,120568,Options for Youth-San Bernardino
23,120600,iQ Academy California-Los Angeles
23,120634,"Architecture, Construction & Engineering Charter High (ACE)"
23,120642,Rocketship Los Suenos Academy
23,120659,Visalia Technical Early College
23,120675,Western Center Academy
23,120717,one.Charter
23,120725,Stockton Collegiate International Elementary
23,120733,Stockton Collegiate International Secondary
23,121079,Ararat Charter
23,121137,Ingenium Charter
23,121285,Alliance Cindy and Bill Simon Technology Academy High
23,121293,Alliance Tennenbaum Family Technology High
23,121343,iEmpire Academy
23,121418,John Adams Academy - Roseville
23,121426,IvyTech Charter
23,121467,Aspire Alexander Twilight Secondary Academy
23,121475,Sherwood Montessori
