year,cds,county_code,district_code,school_code
23,16639580136556,16,63958,0136556
23,16639586113120,16,63958,6113120
23,16639580000000,16,63958,0000000
23,16639660000000,16,63966,0000000
23,16639740100156,16,63974,0100156
23,16639740000000,16,63974,0000000
23,16639820110205,16,63982,0110205
23,16639820136234,16,63982,0136234
23,16639820000000,16,63982,0000000
23,16639900000000,16,63990,0000000
23,16739320000000,16,73932,0000000
23,17101730000000,17,10173,0000000
23,17640140000000,17,64014,0000000
23,17640220000000,17,64022,0000000
23,17640300000000,17,64030,0000000
23,17640480000000,17,64048,0000000
23,17640550129601,17,64055,0129601
23,17640550108340,17,64055,0108340
23,17640550000000,17,64055,0000000
23,17769760000000,17,76976,0000000
23,18101810000000,18,10181,0000000
23,18640890000000,18,64089,0000000
23,18641050000000,18,64105,0000000
23,18641130000000,18,64113,0000000
23,18641390000000,18,64139,0000000
23,18641620000000,18,64162,0000000
23,18641700000000,18,64170,0000000
23,18641880000000,18,64188,0000000
23,18641960135756,18,64196,0135756
23,18641960000000,18,64196,0000000
23,18642040000000,18,64204,0000000
23,18750366010763,18,75036,6010763
23,18750360121657,18,75036,0121657
23,18750360000000,18,75036,0000000
23,19101990135368,19,10199,0135368
23,19101990136119,19,10199,0136119
23,19101990109660,19,10199,0109660
23,19101990112128,19,10199,0112128
23,19101990140798,19,10199,0140798
23,19101990138669,19,10199,0138669
23,19101990140681,19,10199,0140681
23,19101990121772,19,10199,0121772
23,19101990127498,19,10199,0127498
23,19101990134346,19,10199,0134346
23,19101990106880,19,10199,0106880
23,19101990140772,19,10199,0140772
23,19101990128025,19,10199,0128025
23,19101990139170,19,10199,0139170
23,19101996119945,19,10199,6119945
23,19101990115212,19,10199,0115212
23,19101990115030,19,10199,0115030
23,19101990137679,19,10199,0137679
23,19101990100776,19,10199,0100776
23,19101996116883,19,10199,6116883
23,19101990135582,19,10199,0135582
23,19101990134361,19,10199,0134361
23,19101990137166,19,10199,0137166
23,19101990140756,19,10199,0140756
23,19101990140962,19,10199,0140962
23,19101990132605,19,10199,0132605
23,19101990139345,19,10199,0139345
23,19101990000000,19,10199,0000000
23,19642120000000,19,64212,0000000
23,19642460126003,19,64246,0126003
23,19642461996537,19,64246,1996537
23,19642460000000,19,64246,0000000
23,19642610000000,19,64261,0000000
23,19642790000000,19,64279,0000000
23,19642871996479,19,64287,1996479
23,19642870000000,19,64287,0000000
23,19642950000000,19,64295,0000000
23,19643030000000,19,64303,0000000
23,19643110000000,19,64311,0000000
23,19643290000000,19,64329,0000000
23,19643370000000,19,64337,0000000
23,19643450000000,19,64345,0000000
23,19643520128488,19,64352,0128488
23,19643520128496,19,64352,0128496
23,19643520000000,19,64352,0000000
23,19643780000000,19,64378,0000000
23,19643940000000,19,64394,0000000
23,19644360000000,19,64436,0000000
23,19644440000000,19,64444,0000000
23,19644510000000,19,64451,0000000
23,19644690134858,19,64469,0134858
23,19644690128736,19,64469,0128736
23,19644690139535,19,64469,0139535
23,19644690000000,19,64469,0000000
23,19644770000000,19,64477,0000000
23,19644850000000,19,64485,0000000
23,19645010000000,19,64501,0000000
23,19645190000000,19,64519,0000000
23,19645270000000,19,64527,0000000
23,19645350000000,19,64535,0000000
23,19645500000000,19,64550,0000000
23,19645680000000,19,64568,0000000
23,19645760000000,19,64576,0000000
23,19645841996305,19,64584,1996305
23,19645840000000,19,64584,0000000
23,19645920100354,19,64592,0100354
23,19645920000000,19,64592,0000000
23,19646000000000,19,64600,0000000
23,19646260000000,19,64626,0000000
23,19646341996586,19,64634,1996586
23,19646341996529,19,64634,1996529
23,19646340128991,19,64634,0128991
23,19646340120303,19,64634,0120303
23,19646346014518,19,64634,6014518
23,19646340101667,19,64634,0101667
23,19646340116822,19,64634,0116822
23,19646340000000,19,64634,0000000
23,19646420136127,19,64642,0136127
23,19646420000000,19,64642,0000000
23,19646590000000,19,64659,0000000
23,19646670125559,19,64667,0125559
23,19646670123174,19,64667,0123174
23,19646670000000,19,64667,0000000
23,19646830000000,19,64683,0000000
23,19646911996438,19,64691,1996438
23,19646910000000,19,64691,0000000
23,19647091996313,19,64709,1996313
23,19647090107508,19,64709,0107508
23,19647090100602,19,64709,0100602
23,19647090000000,19,64709,0000000
23,19647170000000,19,64717,0000000
23,19647250131938,19,64725,0131938
23,19647250127506,19,64725,0127506
23,19647250000000,19,64725,0000000
23,19647330120097,19,64733,0120097
23,19647330139055,19,64733,0139055
23,19647336112536,19,64733,6112536
23,19647330100743,19,64733,0100743
23,19647330118588,19,64733,0118588
