year,cds,county_code,district_code,school_code
20,04613826002919,04,61382,6002919
20,04614080430827,04,61408,0430827
20,04614086002943,04,61408,6002943
20,04614086002950,04,61408,6002950
20,04614240000001,04,61424,0000001
20,04614240110551,04,61424,0110551
20,04614240111039,04,61424,0111039
20,04614240118042,04,61424,0118042
20,04614240120394,04,61424,0120394
20,04614240121475,04,61424,0121475
20,04614240123810,04,61424,0123810
20,04614240123976,04,61424,0123976
20,04614240137828,04,61424,0137828
20,04614240430199,04,61424,0430199
20,04614240430215,04,61424,0430215
20,04614240431502,04,61424,0431502
20,04614240431676,04,61424,0431676
20,04614240437558,04,61424,0437558
20,04614246002968,04,61424,6002968
20,04614246002976,04,61424,6002976
20,04614246003008,04,61424,6003008
20,04614246003024,04,61424,6003024
20,04614246003032,04,61424,6003032
20,04614246003040,04,61424,6003040
20,04614246003073,04,61424,6003073
20,04614246003081,04,61424,6003081
20,04614246003099,04,61424,6003099
20,04614246003107,04,61424,6003107
20,04614246057129,04,61424,6057129
20,04614246057137,04,61424,6057137
20,04614246109722,04,61424,6109722
20,04614246111116,04,61424,6111116
20,04614246113773,04,61424,6113773
20,04614246116610,04,61424,6116610
20,04614246119523,04,61424,6119523
20,04614320433201,04,61432,0433201
20,04614326003115,04,61432,6003115
20,04614326105761,04,61432,6105761
20,04614576003131,04,61457,6003131
20,04614996003198,04,61499,6003198
20,04615070110072,04,61507,0110072
20,04615070121509,04,61507,0121509
20,04615070129577,04,61507,0129577
20,04615076003230,04,61507,6003230
20,04615076003255,04,61507,6003255
20,04615076003263,04,61507,6003263
20,04615076003271,04,61507,6003271
20,04615076094957,04,61507,6094957
20,04615150430140,04,61515,0430140
20,04615150434803,04,61515,0434803
20,04615150435602,04,61515,0435602
20,04615150437566,04,61515,0437566
20,04615230110510,04,61523,0110510
20,04615236003289,04,61523,6003289
20,04615236003297,04,61523,6003297
20,04615236089080,04,61523,6089080
20,04615236115034,04,61523,6115034
20,04615310110338,04,61531,0110338
20,04615310121715,04,61531,0121715
20,04615310139329,04,61531,0139329
20,04615310432856,04,61531,0432856
20,04615310437350,04,61531,0437350
20,04615316003321,04,61531,6003321
20,04615316105522,04,61531,6105522
20,04615316112585,04,61531,6112585
20,04615316112999,04,61531,6112999
20,04615316113526,04,61531,6113526
20,04615316113765,04,61531,6113765
20,04615490101485,04,61549,0101485
20,04615490102327,04,61549,0102327
20,04615496003354,04,61549,6003354
20,04615496003362,04,61549,6003362
20,04615496003370,04,61549,6003370
20,04615496121016,04,61549,6121016
20,04733796002927,04,73379,6002927
20,04755070433946,04,75507,0433946
20,04755070433953,04,75507,0433953
20,04755076003156,04,75507,6003156
20,04755076003164,04,75507,6003164
20,04755076003172,04,75507,6003172
20,05100580530048,05,10058,0530048
20,05100580530154,05,10058,0530154
20,05100586077150,05,10058,6077150
20,05100589010745,05,10058,9010745
20,05615560000001,05,61556,0000001
20,05615560530014,05,61556,0530014
20,05615560530121,05,61556,0530121
20,05615560532507,05,61556,0532507
20,05615640000001,05,61564,0000001
20,05615640530022,05,61564,0530022
20,05615640530055,05,61564,0530055
20,05615640531509,05,61564,0531509
20,05615646003404,05,61564,6003404
20,05615646003420,05,61564,6003420
20,05615646003438,05,61564,6003438
