year,school_code,school_name
20,109116,Lasselle Elementary
20,109124,Avalon Elementary
20,109140,Canyon Oaks Elementary
20,109157,Magnolia Science Academy San Diego
20,109173,Quail Run Elementary
20,109181,Olympic Primary Center
20,109199,Lake Street Primary
20,109207,Martha Escutia Primary Center
20,109223,Garza (Carmen Lomas) Primary Center
20,109231,"Danny J. Bakewell, Sr., Primary Center"
20,109249,Hooper Avenue Primary Center
20,109256,Mariposa-Nabi Primary Center
20,109264,Lexington Avenue Primary Center
20,109272,Middleton Primary Center
20,109280,Amanecer Primary Center
20,109298,Hollywood Primary Center
20,109306,Washington Primary Center
20,109314,Harvard Elementary
20,109322,Pacific Boulevard
20,109330,Ricardo Lizarraga Elementary
20,109348,Aurora Elementary
20,109355,John W. Mack Elementary
20,109363,Maywood Elementary
20,109371,Rosa Parks Learning Center
20,109389,Panorama City Elementary
20,109397,Maurice Sendak Elementary
20,109405,Kingsley Elementary
20,109413,Madison Elementary
20,109421,Hope Street Elementary
20,109439,Cesar Chavez Elementary
20,109447,Santee Education Complex
20,109454,South East High
20,109462,Maywood Academy High
20,109470,Victoria Magathan Elementary
20,109488,Cesar E. Chavez Middle
20,109496,Roger Anton Elementary
20,109512,Cal Burke High
20,109520,Mountain Vista
20,109538,Marco Antonio Firebaugh High
20,109595,Cesar E. Chavez Middle
20,109652,Val Verde Student Success Academy
20,109660,Aspire Antonio Maria Lugo Academy
20,109678,Lakeview Elementary
20,109694,Jack G. Desmond Middle
20,109702,Nishimoto Elementary
20,109751,Visalia Charter Independent Study
20,109793,South Sutter Charter
20,109819,Aspire Berkley Maynard Academy
20,109827,Newcastle Charter
20,109843,Santa Rosa Academy
20,109850,Public Safety Academy
20,109884,James Jordan Middle
20,109900,Vista Real Charter High
20,109926,Academia Avance Charter
20,109934,Our Community Charter
20,109942,Los Angeles College Prep Academy
20,109975,Fuente Nueva Charter
20,109991,Crescent View West Public Charter
20,110007,Ocean Grove Charter
20,110023,Orr Creek
20,110031,Bishop Union Elementary Community Day
20,110064,University Preparatory
20,110072,Ishi Hills Middle
20,110080,Apricot Valley Elementary
20,110098,Anaverde Hills
20,110106,Orange Grove High
20,110114,Sycamore Ridge
20,110122,Bonsall West Elementary
20,110155,Lake Tahoe Environmental Science Magnet
20,110189,McClymonds High
20,110205,Lemoore Middle College High
20,110221,Shasta Lake
20,110239,Reach Academy
20,110247,Manzanita SEED Elementary
20,110254,Sankofa Academy
20,110262,Rise Community
20,110270,Clovis Community Day Secondary
20,110304,Los Angeles Academy of Arts and Enterprise
20,110320,Gene Drevno Community Day
20,110338,Achieve Charter School of Paradise Inc.
20,110395,Lincoln Community Day
20,110452,Burton Community Day
20,110460,Core Learning Academy at Conley-Caraballo High
20,110478,Alternative Learning Academy at Conley-Caraballo High
20,110486,Lange (Dorothea) Elementary
20,110494,Bidwell Continuation High
20,110502,Rancho Rosal Elementary
20,110510,Golden Hills Elementary
20,110528,Adams (J. Douglas) Middle
20,110551,Nord Country
20,110569,Judson & Brown Elementary
20,110577,Railway Elementary
20,110585,Sky View Elementary
20,110593,James C. Enochs High
20,110601,Evans Ranch Elementary
20,110627,Eleanor Roosevelt High
20,110635,River Heights Intermediate
20,110643,Eastvale Elementary
20,110668,Frida Kahlo High
20,110684,Iron House Elementary
20,110692,Sequoia Middle
20,110700,Don Callejon
20,110718,Vista Verde Elementary
20,110726,Chaparral Elementary
20,110734,La Rosa Elementary
20,110759,John F. Kennedy High
20,110767,Horizon Elementary
20,110775,Stonecreek Junior High
20,110783,Juanita Blakely Jones Elementary
20,110791,Ronald Reagan Elementary
20,110833,River Springs Charter
20,110858,Corcoran Academy
20,110866,Sitting Bull Academy
20,110940,Cottonwood Creek Elementary
20,110957,Cesar Chavez Elementary
20,110965,Madera South High
20,110973,Richmond College Preparatory
20,110981,Hamilton Elementary
20,110999,Frontier High
20,111005,Los Coches Creek Middle
20,111021,Colonel Mitchell Paige Middle
20,111039,Academy for Change
20,111047,Lopez Elementary
20,111054,Cortez Elementary
20,111070,Rowland Assistive Technology Academy
20,111088,Jack Franscioni Elementary
20,111096,Tiefort View Intermediate
20,111104,Barrett Ranch Elementary
20,111112,Carroll Elementary
20,111138,Heron
20,111153,Reagan Elementary
20,111187,Monterey Ridge Elementary
20,111195,Classical Academy High
20,111203,Alder Grove Charter School 2
20,111211,New Heights Charter
20,111237,Maryland Elementary
20,111245,American Elementary
20,111252,Mark Twain Elementary
20,111278,Navigator Elementary
20,111286,George Lincoln Mosher
20,111294,Winfield Elementary
20,111310,John Marshall Elementary
20,111328,Maxine Hong Kingston Elementary
20,111336,Pittman Charter
20,111344,Wilhelmina Henry Elementary
20,111351,John C. Fremont Elementary
20,111369,Alexander Hamilton Elementary
20,111377,Westpark Elementary
20,111385,Twelve Bridges Middle
20,111393,North Cottonwood
20,111401,Fred T. Korematsu Elementary at Mace Ranch
20,111419,Woodbridge
20,111427,Feinstein (Dianne) Elementary
20,111435,Marina High
20,111443,Centennial Independent Study
20,111468,San Elijo Elementary
20,111476,Achieve Academy
20,111484,New Village Girls Academy
20,111492,Alliance Patti And Peter Neuwirth Leadership Academy
20,111500,Alliance Dr. Olga Mohan High
20,111518,Alliance Jack H. Skirball Middle
20,111575,Animo Ralph Bunche Charter High
20,111583,Animo Jackie Robinson High
20,111625,Animo Watts College Preparatory Academy
20,111641,Alliance Ouchi-O'Donovan 6-12 Complex
20,111658,Alliance Marc & Eva Stern Math and Science
20,111666,Early College High
20,111674,Chrysalis Charter
20,111682,Hume Lake Charter
20,111708,Union Street Charter
20,111724,California Montessori Project-Shingle Springs Campus
20,111732,California Montessori Project - Elk Grove Campus
20,111757,California Montessori Project - Capitol Campus
20,111765,Ruby Bridges Elementary
20,111773,Family Partnership Charter
20,111799,East Bay Arts High
20,111815,Stonebrae Elementary
20,111831,Olympian High
20,111856,American Indian Public High
20,111864,Normal Heights Elementary
20,111872,SOAR High (Students On Academic Rise)
20,111880,Discovery Charter
20,111898,Albert Einstein Academy Charter Middle
20,111906,King-Chavez Preparatory Academy
20,111914,Arroyo Vista Middle
20,111955,George De La Torre Jr. Elementary
20,111971,Frank del Olmo Elementary
20,111989,Charles H. Kim Elementary
20,111997,Huntington Park Elementary
20,112003,Wilshire Park Elementary
20,112011,William Jefferson Clinton Middle
20,112029,School of Business and Tourism at Contreras Learning Complex
20,112037,East Valley Senior High
20,112045,Arleta High
20,112052,Panorama High
20,112060,Hesby Oaks Leadership Charter
20,112078,Clarksburg Middle
20,112086,West Creek Elementary
