year,county_code,district_code,school_code,charter_num,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
21,19,64717,0000000,,4019,2756,25,0,351,0,1417,2762,484,2892,,,,,,,,,1,19647170000000
21,19,64725,0131938,1682,57,39,0,0,3,0,41,51,11,52,,7,10,,1,1,9,12,1,19647250131938
21,19,64725,0127506,1504,238,71,1,0,0,0,34,73,2,74,,9,10,,1,1,6,8,1,19647250127506
21,19,64725,0000000,,69230,18282,524,0,5343,251,28634,43904,10557,46440,,,,,,,,,1,19647250000000
21,19,64733,0120097,1101,446,366,4,0,10,0,248,370,202,387,,6,10,,1,1,14,5,1,19647330120097
21,19,64733,0139055,2038,63,30,0,0,1,0,44,51,6,51,,7,10,,1,1,9,10,1,19647330139055
21,19,64733,6112536,0045,750,731,1,0,0,0,455,731,308,736,,6,10,,1,1,14,8,1,19647336112536
21,19,64733,0100743,0539,495,483,3,0,0,0,306,483,178,487,,6,10,,1,1,14,6,1,19647330100743
21,19,64733,0118588,1050,1386,858,28,0,62,0,821,1361,426,1366,,7,10,,1,1,9,12,1,19647330118588
21,19,64733,6061543,1480,2233,1096,5,0,4,0,541,1101,63,1113,,9,10,,2,0,6,8,1,19647336061543
21,19,64733,0127217,1460,167,134,0,0,3,0,92,134,18,134,,7,10,,1,1,9,12,1,19647330127217
21,19,64733,0121285,1161,517,503,0,0,15,0,344,503,110,504,,7,10,,1,1,9,12,1,19647330121285
21,19,64733,0128058,1533,475,459,3,0,4,0,331,459,107,462,,9,10,,1,1,6,8,1,19647330128058
21,19,64733,0120030,1096,457,446,2,0,7,0,287,446,102,446,,9,10,,1,1,6,8,1,19647330120030
21,19,64733,0120048,1097,218,165,4,0,8,0,132,170,50,185,,9,10,,1,1,6,8,1,19647330120048
21,19,64733,0128033,1531,429,414,3,0,5,0,265,414,86,416,,9,10,,1,1,6,8,1,19647330128033
21,19,64733,0108936,0718,602,575,0,0,14,0,368,575,56,576,,7,10,,1,1,9,12,1,19647330108936
21,19,64733,0111500,0790,497,479,5,0,8,0,275,479,70,481,,7,10,,1,1,9,12,1,19647330111500
21,19,64733,0106864,0645,991,961,1,0,5,0,581,961,144,961,,12,10,,1,1,6,12,1,19647330106864
21,19,64733,0111518,0779,422,417,4,0,15,0,283,417,110,417,,9,10,,1,1,6,8,1,19647330111518
21,19,64733,0108894,0714,613,605,0,0,10,0,380,605,77,607,,7,10,,1,1,9,12,1,19647330108894
21,19,64733,0128041,1532,467,459,0,0,14,0,310,459,112,461,,9,10,,1,1,6,8,1,19647330128041
21,19,64733,0117606,0929,384,350,0,0,2,0,184,350,29,351,,7,10,,1,1,9,12,1,19647330117606
21,19,64733,0111658,0788,601,544,3,0,0,0,283,544,34,544,,7,10,,1,1,9,12,1,19647330111658
21,19,64733,0124941,1356,575,555,1,0,19,0,355,555,88,556,,7,10,,1,1,9,12,1,19647330124941
21,19,64733,0132084,1738,968,884,2,0,15,0,502,884,158,891,,12,10,,1,1,6,12,1,19647330132084
21,19,64733,0116509,0928,471,461,1,0,9,0,259,461,71,462,,7,10,,1,1,9,12,1,19647330116509
21,19,64733,0111641,0784,990,958,3,0,0,0,566,958,196,962,,12,10,,1,1,6,12,1,19647330111641
21,19,64733,0111492,0789,592,583,2,0,13,0,390,583,71,584,,7,10,,1,1,9,12,1,19647330111492
21,19,64733,0117598,0927,486,469,3,0,26,0,300,469,109,473,,7,10,,1,1,9,12,1,19647330117598
21,19,64733,0124891,1343,507,492,8,0,20,0,274,492,102,492,,7,10,,1,1,9,12,1,19647330124891
21,19,64733,0123133,1163,433,427,0,0,7,0,253,427,61,429,,7,10,,1,1,9,12,1,19647330123133
21,19,64733,0123141,1164,444,434,4,0,15,0,264,434,67,434,,7,10,,1,1,9,12,1,19647330123141
21,19,64733,0121293,1162,235,220,1,0,7,0,132,220,25,221,,7,10,,1,1,9,12,1,19647330121293
21,19,64733,0128009,1530,408,398,7,0,4,0,266,398,98,398,,9,10,,1,1,6,8,1,19647330128009
21,19,64733,0132928,1685,268,216,2,0,36,0,136,218,27,220,,12,10,,1,1,14,12,1,19647330132928
21,19,64733,0123992,1286,336,165,1,0,14,0,230,323,85,325,,9,10,,1,1,6,8,1,19647330123992
21,19,64733,0134023,1794,428,225,5,0,20,0,276,414,98,416,,9,10,,1,1,6,8,1,19647330134023
21,19,64733,0111583,0793,634,302,3,0,46,0,433,608,87,612,,7,10,,1,1,9,12,1,19647330111583
21,19,64733,0124008,1287,463,239,2,0,13,0,342,457,127,458,,9,10,,1,1,6,8,1,19647330124008
21,19,64733,0122481,1216,541,310,1,0,51,0,402,526,164,530,,9,10,,1,1,6,8,1,19647330122481
21,19,64733,0124016,1288,954,425,19,0,43,0,585,875,199,886,,9,10,,1,1,6,8,1,19647330124016
21,19,64733,0129270,1624,496,252,4,0,27,0,317,469,104,472,,9,10,,1,1,6,8,1,19647330129270
21,19,64733,0106849,0649,633,364,1,0,60,0,399,599,98,608,,7,10,,1,1,9,12,1,19647330106849
21,19,64733,0111575,0781,617,304,3,0,30,0,439,603,125,606,,7,10,,1,1,9,12,1,19647330111575
21,19,64733,0102434,0602,650,372,8,0,29,0,381,610,120,612,,7,10,,1,1,9,12,1,19647330102434
21,19,64733,0106831,0648,521,309,2,0,26,0,275,470,56,472,,7,10,,1,1,9,12,1,19647330106831
21,19,64733,0111625,0783,580,308,3,0,20,0,343,549,95,553,,7,10,,1,1,9,12,1,19647330111625
21,19,64733,0122499,1217,355,201,1,0,11,0,186,308,44,310,,12,10,,1,1,6,8,1,19647330122499
21,19,64733,0117077,1459,352,303,1,0,7,0,183,303,92,314,,7,10,,1,1,7,12,1,19647330117077
21,19,64733,0121079,1156,340,282,0,0,0,0,195,282,175,301,,6,10,,1,1,14,5,1,19647330121079
21,19,64733,0123158,1218,390,358,4,0,4,0,208,365,160,371,,6,10,,1,1,14,5,1,19647330123158
21,19,64733,0134205,1806,216,209,0,0,3,0,127,211,62,211,,9,10,,1,1,6,8,1,19647330134205
21,19,64733,0126797,1436,483,436,1,0,3,0,294,437,93,450,,9,10,,1,1,6,8,1,19647330126797
21,19,64733,0122622,1214,370,350,1,0,6,0,196,352,101,354,,6,10,,1,1,14,5,1,19647330122622
21,19,64733,0122614,1213,367,343,2,0,14,0,178,345,71,348,,6,10,,1,1,14,5,1,19647330122614
21,19,64733,0124800,1332,379,375,4,0,14,0,241,377,141,378,,6,10,,1,1,14,6,1,19647330124800
21,19,64733,0124792,1331,380,377,2,0,18,0,226,378,172,379,,6,10,,1,1,14,6,1,19647330124792
21,19,64733,0114884,1551,323,305,3,0,0,0,194,307,99,316,,6,10,,1,1,14,5,1,19647330114884
21,19,64733,0122721,1230,578,552,2,0,8,0,350,555,74,557,,12,10,,1,1,6,12,1,19647330122721
21,19,64733,0124784,1330,341,339,3,0,27,0,199,340,144,340,,6,10,,1,1,14,6,1,19647330124784
21,19,64733,0120477,1550,322,304,0,0,5,0,209,304,116,315,,6,10,,1,1,14,5,1,19647330120477
21,19,64733,6015986,1344,595,146,0,0,1,0,79,148,11,157,,6,10,,2,0,14,5,1,19647336015986
21,19,64733,0106872,0654,348,295,1,0,0,0,191,295,104,309,,9,10,,1,1,5,8,1,19647330106872
21,19,64733,0132126,1724,190,163,1,0,0,0,102,163,38,177,,7,10,,1,1,9,12,1,19647330132126
21,19,64733,1931047,1119,3159,2613,18,0,85,0,1548,2640,237,2666,,7,10,,1,1,9,12,1,19647331931047
21,19,64733,0112508,0826,536,502,2,0,8,0,269,510,48,510,,7,10,,1,1,9,12,1,19647330112508
21,19,64733,6016240,1345,423,126,0,0,1,1,76,126,20,138,,6,10,,2,0,14,5,1,19647336016240
21,19,64733,0133884,1771,217,196,6,0,10,0,131,197,68,203,,12,10,,1,1,6,8,1,19647330133884
21,19,64733,6016265,1585,335,204,7,0,2,0,124,204,34,215,,6,10,,2,0,14,5,1,19647336016265
21,19,64733,6117667,0293,577,574,2,0,0,0,372,575,365,576,,6,10,,1,1,14,8,1,19647336117667
21,19,64733,0122861,1231,688,374,4,0,11,0,387,547,247,635,,6,10,,1,1,14,8,1,19647330122861
21,19,64733,0124826,1334,598,290,5,0,15,0,330,456,194,537,,6,10,,1,1,14,8,1,19647330124826
21,19,64733,0106435,0635,261,241,0,0,3,0,148,251,63,254,,7,10,,1,1,9,12,1,19647330106435
21,19,64733,0122564,1212,740,642,6,0,1,0,436,695,377,717,,6,10,,1,1,14,8,1,19647330122564
21,19,64733,0127910,1540,471,326,2,0,2,0,276,405,94,446,,7,10,,1,1,9,12,1,19647330127910
21,19,64733,6016323,0226,391,24,0,0,0,0,17,26,4,28,,6,10,,2,0,14,5,1,19647336016323
21,19,64733,6016356,1235,887,110,1,0,0,0,74,112,9,119,,6,10,,2,0,14,5,1,19647336016356
21,19,64733,6071435,1477,656,114,2,0,3,0,73,117,38,141,,6,10,,2,0,14,5,1,19647336071435
21,19,64733,0101659,0570,162,158,3,0,3,0,97,160,17,160,,7,10,,1,1,9,12,1,19647330101659
21,19,64733,0115139,0937,298,218,1,0,16,0,182,232,119,261,,6,10,,1,1,14,5,1,19647330115139
21,19,64733,0100800,0534,487,429,1,0,0,0,259,435,90,442,,7,10,,1,1,9,12,1,19647330100800
21,19,64733,0108878,0712,589,337,4,0,1,0,176,343,26,346,,7,10,,1,1,9,12,1,19647330108878
21,19,64733,1931708,1581,1621,1085,6,0,18,0,569,1087,167,1109,,7,10,,2,0,9,12,1,19647331931708
21,19,64733,6119531,0417,756,148,0,0,2,0,145,162,73,211,,6,10,,1,1,14,8,1,19647336119531
21,19,64733,0139832,2082,135,27,1,0,0,0,18,27,7,28,,6,10,,1,1,14,8,1,19647330139832
21,19,64733,0122556,1200,465,199,0,0,2,0,117,199,83,219,,6,10,,1,1,14,5,1,19647330122556
21,19,64733,0126193,1414,606,253,1,0,20,0,133,255,72,271,,6,10,,1,1,14,7,1,19647330126193
21,19,64733,0126177,1413,868,399,1,0,1,0,236,399,149,445,,6,10,,1,1,14,8,1,19647330126177
21,19,64733,0127886,1538,395,159,0,0,0,0,137,177,84,192,,6,10,,1,1,14,5,1,19647330127886
21,19,64733,6016562,1041,632,170,2,0,0,0,103,170,20,173,,6,10,,2,0,14,5,1,19647336016562
21,19,64733,0131821,1722,200,184,1,0,2,0,103,185,41,188,,7,10,,1,1,9,12,1,19647330131821
21,19,64733,6094726,0957,451,122,0,0,0,0,77,122,38,135,,6,10,,2,0,14,5,1,19647336094726
21,19,64733,0135616,1854,155,112,0,0,34,0,99,139,16,140,,6,10,,1,1,14,6,1,19647330135616
21,19,64733,0121848,1187,445,433,0,0,0,0,271,433,125,435,,9,10,,1,1,5,8,1,19647330121848
21,19,64733,6016729,1481,530,292,3,0,1,0,160,292,39,299,,6,10,,2,0,14,5,1,19647336016729
21,19,64733,0115253,0949,232,159,4,0,2,0,104,161,18,164,,7,10,,1,1,9,12,1,19647330115253
21,19,64733,6016778,1469,714,200,0,0,0,0,141,200,26,211,,6,10,,2,0,14,5,1,19647336016778
21,19,64733,6119903,0448,442,387,0,0,8,0,263,393,150,405,,6,10,,1,1,14,8,1,19647336119903
21,19,64733,0102491,0604,646,548,0,0,1,1,316,548,93,556,,6,10,,2,0,14,5,1,19647330102491
21,19,64733,0135723,1843,420,340,2,0,0,0,200,344,52,350,,7,10,,1,1,9,12,1,19647330135723
21,19,64733,0132282,1702,384,344,3,0,0,0,178,344,38,344,,7,10,,1,1,9,12,1,19647330132282
21,19,64733,0135715,1842,470,409,1,0,0,0,234,409,60,416,,7,10,,1,1,9,12,1,19647330135715
21,19,64733,0125864,1401,550,471,4,0,1,0,262,473,42,481,,7,10,,1,1,9,12,1,19647330125864
21,19,64733,0140129,2087,126,119,0,0,0,0,65,119,21,120,,7,10,,1,1,9,9,1,19647330140129
21,19,64733,1932623,1314,3661,1172,2,0,3,0,875,1192,67,1219,,7,10,,1,1,9,12,1,19647331932623
21,19,64733,6016869,1466,417,124,4,0,1,0,84,124,31,141,,6,10,,2,0,14,5,1,19647336016869
21,19,64733,0140004,2080,116,20,0,0,1,0,20,20,2,21,,6,10,,1,1,14,8,1,19647330140004
21,19,64733,6057988,1688,518,282,1,0,0,0,157,283,44,289,,9,10,,2,0,6,8,1,19647336057988
21,19,64733,0117036,1474,235,158,0,0,0,0,94,158,21,160,,6,10,,2,0,14,5,1,19647330117036
21,19,64733,6016935,1471,551,151,2,0,0,0,88,151,36,171,,6,10,,2,0,14,5,1,19647336016935
21,19,64733,0120014,1094,629,563,4,0,0,0,371,566,243,585,,6,10,,1,1,14,8,1,19647330120014
21,19,64733,0126169,1402,408,377,4,0,2,0,231,379,87,384,,9,10,,1,1,5,8,1,19647330126169
21,19,64733,0129650,1669,430,394,3,0,0,0,221,397,195,403,,6,10,,1,1,14,4,1,19647330129650
21,19,64733,0133686,1785,264,251,1,0,0,0,152,257,63,257,,9,10,,1,1,5,8,1,19647330133686
21,19,64733,0139121,2040,110,105,0,0,0,0,74,105,72,108,,6,10,,1,1,14,4,1,19647330139121
21,19,64733,0138883,2030,161,150,0,0,1,0,93,151,98,152,,6,10,,1,1,14,4,1,19647330138883
21,19,64733,0119982,1093,466,416,3,0,1,0,248,418,235,429,,6,10,,1,1,14,5,1,19647330119982
21,19,64733,0129858,1638,236,223,1,0,0,0,139,225,120,226,,6,10,,1,1,14,8,1,19647330129858
21,19,64733,0124198,1300,467,313,5,0,6,0,316,439,164,462,,6,10,,1,1,14,8,1,19647330124198
21,19,64733,0128132,1562,381,242,0,0,0,0,246,350,119,376,,6,10,,1,1,14,5,1,19647330128132
21,19,64733,6017016,0030,612,450,6,0,8,0,306,493,124,535,,6,10,,1,1,3,5,1,19647336017016
21,19,64733,0131722,1613,355,218,6,0,5,0,152,252,74,288,,6,10,,1,1,14,6,1,19647330131722
21,19,64733,0115048,0911,627,306,11,0,15,0,334,457,259,549,,6,10,,1,1,14,2,1,19647330115048
21,19,64733,0131466,1605,343,220,3,0,12,0,162,256,68,282,,6,10,,1,1,14,6,1,19647330131466
21,19,64733,0108886,0713,468,364,2,0,0,0,176,370,111,379,,6,10,,1,1,14,8,1,19647330108886
21,19,64733,0135509,1853,291,265,2,0,3,0,157,269,109,275,,6,10,,1,1,14,5,1,19647330135509
21,19,64733,6061584,2074,1678,851,4,0,8,0,487,855,110,869,,9,10,,2,0,6,8,1,19647336061584
21,19,64733,6061477,1346,2018,764,2,0,12,0,429,769,73,795,,9,10,,2,0,6,8,1,19647336061477
21,19,64733,0133710,1791,228,192,2,0,0,0,111,192,45,196,,9,10,,1,1,6,8,1,19647330133710
21,19,64733,0114967,0934,277,239,4,0,0,0,159,254,134,264,,6,10,,1,1,14,6,1,19647330114967
21,19,64733,0129833,1641,109,90,0,0,0,0,69,93,37,100,,6,10,,1,1,14,5,1,19647330129833
21,19,64733,0117978,1036,415,37,2,0,1,0,91,107,69,155,,6,10,,1,1,14,7,1,19647330117978
21,19,64733,1933746,0572,5462,2619,13,0,8,0,1002,2638,134,2678,,12,10,,1,1,14,12,1,19647331933746
21,19,64733,1931864,1571,2935,1866,7,0,42,1,1078,1871,303,1921,,7,10,,2,0,9,12,1,19647331931864
21,19,64733,6017438,1472,302,157,0,0,8,0,95,158,63,189,,6,10,,2,0,14,5,1,19647336017438
21,19,64733,6017529,1470,402,127,3,0,0,0,95,128,9,134,,6,10,,2,0,14,5,1,19647336017529
21,19,64733,0112060,1468,532,94,0,0,1,0,66,94,13,102,,6,10,,2,0,14,8,1,19647330112060
21,19,64733,0100677,0537,369,42,1,0,0,0,96,136,11,143,,7,10,,1,1,9,12,1,19647330100677
21,19,64733,0137471,1929,213,30,1,0,0,0,68,94,23,99,,9,10,,1,1,6,8,1,19647330137471
21,19,64733,0117952,1037,252,237,3,0,20,0,170,237,58,242,,6,10,,1,1,14,5,1,19647330117952
21,19,64733,6117048,0190,453,397,3,0,13,0,300,411,12,413,,6,10,,1,1,14,5,1,19647336117048
21,19,64733,0101196,0543,442,378,5,0,5,0,251,397,3,397,,7,10,,1,1,9,12,1,19647330101196
21,19,64733,6121081,0506,296,262,4,0,10,0,181,269,6,269,,9,10,,1,1,6,8,1,19647336121081
21,19,64733,0117937,1039,308,278,2,0,15,0,178,281,126,289,,6,10,,1,1,14,5,1,19647330117937
21,19,64733,0115287,0953,217,207,0,0,9,0,122,207,69,212,,9,10,,1,1,6,8,1,19647330115287
21,19,64733,0121137,1157,391,170,2,0,17,0,176,337,141,345,,6,10,,1,1,14,5,1,19647330121137
21,19,64733,0127985,1536,232,65,0,0,6,0,126,187,81,202,,9,10,,1,1,6,8,1,19647330127985
21,19,64733,0140111,2088,23,22,1,0,1,0,13,22,3,22,,6,10,,1,1,14,5,1,19647330140111
21,19,64733,0123984,1285,330,145,2,0,1,0,165,306,163,312,,6,10,,1,1,14,5,1,19647330123984
21,19,64733,0108910,0716,576,164,0,0,0,0,362,521,229,541,,6,10,,1,1,14,8,1,19647330108910
21,19,64733,0122655,1232,460,147,2,0,0,0,245,390,138,406,,6,10,,1,1,14,8,1,19647330122655
21,19,64733,0123166,1246,368,123,1,0,0,0,210,330,130,340,,6,10,,1,1,14,8,1,19647330123166
21,19,64733,0106351,0619,603,411,2,0,4,0,276,416,97,432,,12,10,,1,1,14,12,1,19647330106351
21,19,64733,0128389,1570,131,59,0,0,0,0,64,65,33,78,,9,10,,1,1,5,8,1,19647330128389
21,19,64733,0115113,0936,167,86,0,0,0,0,70,91,14,95,,9,10,,1,1,5,8,1,19647330115113
21,19,64733,0109884,0734,418,388,0,0,9,0,242,388,64,392,,9,10,,1,1,6,8,1,19647330109884
21,19,64733,6017693,1487,396,164,2,0,0,0,104,164,13,170,,6,10,,2,0,14,5,1,19647336017693
21,19,64733,6017701,0227,488,48,0,0,0,0,28,48,12,55,,6,10,,2,0,14,5,1,19647336017701
21,19,64733,0128512,1586,495,418,0,0,1,0,235,420,74,425,,9,10,,1,1,5,8,1,19647330128512
21,19,64733,0101444,0530,494,443,8,0,0,0,289,453,73,456,,9,10,,1,1,5,8,1,19647330101444
21,19,64733,0121707,1196,1077,989,3,0,5,0,552,992,285,1000,,6,10,,1,1,14,8,1,19647330121707
21,19,64733,0135517,1855,970,801,3,0,0,0,473,817,237,842,,6,10,,1,1,14,8,1,19647330135517
21,19,64733,0121699,1195,591,533,6,0,14,0,363,540,136,544,,6,10,,1,1,14,4,1,19647330121699
21,19,64733,0131771,1720,421,374,1,0,4,0,274,383,113,388,,6,10,,1,1,14,4,1,19647330131771
21,19,64733,0127670,1508,572,490,3,0,8,0,276,499,141,504,,6,10,,1,1,14,4,1,19647330127670
21,19,64733,0100867,0531,533,482,0,0,0,0,264,484,64,487,,9,10,,1,1,5,8,1,19647330100867
21,19,64733,0125609,1378,244,231,1,0,0,0,161,234,44,235,,9,10,,1,1,5,8,1,19647330125609
21,19,64733,0131797,1721,560,460,2,0,4,0,274,469,135,480,,6,10,,1,1,14,4,1,19647330131797
21,19,64733,0139071,2041,310,238,0,0,0,0,177,267,103,273,,6,10,,1,1,14,6,1,19647330139071
21,19,64733,0117903,1010,578,327,0,0,0,0,289,428,195,479,,6,10,,1,1,14,4,1,19647330117903
21,19,64733,0125625,1377,410,376,2,0,2,0,245,379,67,381,,9,10,,1,1,5,8,1,19647330125625
21,19,64733,0125641,1379,513,437,0,0,3,0,231,439,70,442,,9,10,,1,1,5,8,1,19647330125641
21,19,64733,0129460,1587,593,556,3,0,0,0,366,563,178,570,,6,10,,1,1,14,4,1,19647330129460
21,19,64733,6017743,1486,404,250,0,0,2,0,154,252,48,260,,6,10,,2,0,14,5,1,19647336017743
21,19,64733,0108928,0717,1581,596,9,0,5,0,482,658,137,714,,12,10,,1,1,14,12,1,19647330108928
21,19,64733,0137513,1959,131,112,1,0,4,0,88,113,21,116,,6,10,,1,1,14,5,1,19647330137513
21,19,64733,0131904,1711,284,275,3,0,4,0,157,275,70,278,,6,10,,1,1,4,8,1,19647330131904
21,19,64733,6017891,1478,479,123,3,0,1,0,73,124,36,143,,6,10,,2,0,14,5,1,19647336017891
21,19,64733,0110304,0675,275,252,0,0,0,0,170,257,118,265,,12,10,,1,1,6,12,1,19647330110304
21,19,64733,1996610,0461,439,307,5,0,3,0,267,319,112,349,,12,10,,1,1,6,12,1,19647331996610
21,19,64733,0124818,1333,322,315,2,0,0,0,194,317,166,319,,6,10,,1,1,14,5,1,19647330124818
21,19,64733,0137463,1960,143,50,0,0,0,0,44,68,13,71,,9,10,,1,1,6,8,1,19647330137463
21,19,64733,0112235,0827,442,159,2,0,0,0,103,187,29,192,,6,10,,1,1,14,5,1,19647330112235
21,19,64733,0117622,0986,100,88,0,0,1,0,44,88,13,88,,12,10,,1,1,6,12,1,19647330117622
21,19,64733,0117648,0988,163,143,1,0,2,0,79,144,39,147,,9,10,,1,1,6,8,1,19647330117648
21,19,64733,0117655,0989,294,222,1,0,12,0,111,222,97,246,,6,10,,1,1,14,5,1,19647330117655
21,19,64733,0122747,1236,440,359,0,0,4,0,214,360,56,363,,9,10,,1,1,6,8,1,19647330122747
21,19,64733,6018063,0228,428,57,1,0,0,1,41,57,13,68,,6,10,,2,0,14,5,1,19647336018063
21,19,64733,0126136,1412,528,494,0,0,19,0,309,495,83,497,,7,10,,1,1,9,12,1,19647330126136
21,19,64733,0137562,1961,162,147,1,0,3,0,103,149,40,151,,7,10,,1,1,9,12,1,19647330137562
21,19,64733,0114959,0931,318,297,0,0,0,0,176,297,108,301,,9,10,,1,1,6,8,1,19647330114959
21,19,64733,6018204,0115,824,688,0,0,4,0,429,714,337,739,,6,10,,1,1,14,5,1,19647336018204
21,19,64733,6119044,0388,480,255,1,0,1,0,185,271,125,300,,6,10,,1,1,14,8,1,19647336119044
21,19,64733,0102483,0592,412,151,0,0,21,0,229,380,167,389,,6,10,,1,1,14,5,1,19647330102483
21,19,64733,0100289,0521,415,411,0,0,3,0,252,414,296,415,,6,10,,1,1,14,5,1,19647330100289
21,19,64733,6018287,1465,473,267,1,0,0,0,180,269,111,311,,6,10,,2,0,14,5,1,19647336018287
21,19,64733,0102541,0601,871,521,4,0,0,0,531,533,122,577,,12,10,,1,1,6,12,1,19647330102541
21,19,64733,0120071,1120,346,216,6,0,0,0,230,235,46,256,,12,10,,1,1,6,12,1,19647330120071
21,19,64733,0111211,0761,404,399,4,0,22,0,240,399,134,399,,6,10,,1,1,14,8,1,19647330111211
21,19,64733,0128371,1567,299,253,1,0,2,0,134,269,85,271,,6,10,,1,1,14,8,1,19647330128371
21,19,64733,0117614,0998,321,288,1,0,1,0,176,292,75,296,,9,10,,1,1,6,8,1,19647330117614
21,19,64733,0133702,1788,222,181,0,0,2,0,109,185,78,192,,6,10,,1,1,14,4,1,19647330133702
21,19,64733,0117911,1020,187,104,4,0,1,0,83,118,26,127,,7,10,,1,1,9,12,1,19647330117911
21,19,64733,0111484,0791,102,96,2,0,9,0,60,96,27,96,,7,10,,1,1,9,12,1,19647330111484
21,19,64733,0102335,0569,571,104,0,0,0,0,94,107,40,135,,6,10,,1,1,14,8,1,19647330102335
21,19,64733,6097927,0012,395,71,0,0,0,0,38,72,12,77,,6,10,,2,0,14,5,1,19647336097927
21,19,64733,0101675,0581,613,319,1,0,30,0,369,581,97,584,,7,10,,1,1,9,12,1,19647330101675
21,19,64733,0109934,0739,429,118,0,0,0,0,65,119,12,124,,6,10,,1,1,14,8,1,19647330109934
21,19,64733,6018642,0583,1085,735,7,0,88,0,668,776,413,885,,6,10,,1,1,14,6,1,19647336018642
21,19,64733,6018634,0229,455,44,0,0,0,0,31,45,9,50,,6,10,,2,0,14,5,1,19647336018634
21,19,64733,1995836,0037,3087,719,3,0,9,0,625,771,33,787,,7,10,,1,1,9,12,1,19647331995836
21,19,64733,0122630,1215,293,259,1,0,4,0,148,263,187,278,,6,10,,1,1,14,2,1,19647330122630
21,19,64733,6120489,0475,318,258,3,0,3,0,176,262,167,288,,6,10,,1,1,14,5,1,19647336120489
21,19,64733,0117846,1007,311,261,4,0,11,0,194,273,126,288,,9,10,,1,1,6,8,1,19647330117846
21,19,64733,6058267,0225,1983,520,3,0,3,1,373,529,51,548,,9,10,,2,0,6,8,1,19647336058267
21,19,64733,6018725,1435,262,244,4,0,5,0,134,244,70,247,,6,10,,2,0,14,5,1,19647336018725
21,19,64733,6018774,1347,570,171,2,0,2,0,88,171,10,173,,6,10,,2,0,14,5,1,19647336018774
21,19,64733,0107755,0542,996,569,6,0,1,0,406,570,44,579,,7,10,,1,1,9,12,1,19647330107755
21,19,64733,0127936,1542,268,225,1,0,1,0,150,229,87,236,,9,10,,1,1,6,8,1,19647330127936
21,19,64733,0131847,1703,56,56,0,0,0,0,35,56,19,56,,9,10,,1,1,5,8,1,19647330131847
21,19,64733,0133298,0331,466,433,3,0,0,0,225,435,53,436,,12,10,,1,1,6,12,1,19647330133298
21,19,64733,0129619,1657,318,290,0,0,0,0,146,290,56,294,,6,10,,1,1,14,5,1,19647330129619
21,19,64733,6116750,0213,817,760,2,0,1,0,329,762,89,764,,12,10,,1,1,6,12,1,19647336116750
21,19,64733,0124933,1354,234,222,0,0,1,0,127,223,35,223,,7,10,,1,1,9,12,1,19647330124933
21,19,64733,0112201,0798,273,257,0,0,2,0,154,257,38,258,,9,10,,1,1,6,8,1,19647330112201
21,19,64733,0129593,1626,266,255,4,0,0,0,146,255,85,255,,9,10,,1,1,6,8,1,19647330129593
21,19,64733,0102442,0603,322,299,1,0,0,0,135,299,56,301,,9,10,,1,1,6,8,1,19647330102442
21,19,64733,0122606,1241,453,422,1,0,0,0,198,423,34,425,,7,10,,1,1,9,12,1,19647330122606
21,19,64733,0102426,0600,287,259,1,0,2,0,156,259,60,260,,6,10,,1,1,14,5,1,19647330102426
21,19,64733,0133280,1092,342,317,1,0,0,0,175,318,59,318,,12,10,,1,1,6,8,1,19647330133280
21,19,64733,0133272,0797,806,756,1,0,1,0,369,761,92,762,,12,10,,1,1,6,12,1,19647330133272
21,19,64733,6120471,0473,194,156,1,0,0,0,97,156,68,159,,6,10,,1,1,14,3,1,19647336120471
21,19,64733,0101683,0579,526,359,1,0,5,0,179,364,33,367,,12,10,,1,1,14,12,1,19647330101683
21,19,64733,1937226,2005,1404,1199,10,0,9,0,633,1201,197,1208,,7,10,,2,0,9,12,1,19647331937226
21,19,64733,0131870,1642,229,226,1,0,2,0,170,226,60,227,,9,10,,1,1,5,8,1,19647330131870
21,19,64733,0136994,1927,74,61,0,0,0,0,31,62,51,70,,6,10,,1,1,14,1,1,19647330136994
21,19,64733,0133868,1786,437,379,1,0,2,0,201,388,53,388,,7,10,,1,1,9,12,1,19647330133868
21,19,64733,0124222,1315,388,350,0,0,9,0,192,357,75,361,,9,10,,1,1,6,8,1,19647330124222
21,19,64733,6018923,1362,470,157,0,0,1,0,120,157,50,179,,6,10,,2,0,14,5,1,19647336018923
21,19,64733,6058150,1473,1643,877,3,0,2,0,486,880,110,898,,9,10,,2,0,6,8,1,19647336058150
21,19,64733,6019079,0446,849,767,7,0,5,0,522,792,448,813,,6,10,,1,1,14,6,1,19647336019079
21,19,64733,0139097,2042,286,229,3,0,20,0,139,231,31,233,,6,10,,1,1,14,8,1,19647330139097
21,19,64733,6019111,1484,593,233,3,0,5,0,149,233,66,263,,6,10,,2,0,14,5,1,19647336019111
21,19,64733,6019186,1348,657,195,2,0,1,0,135,196,26,211,,6,10,,2,0,14,5,1,19647336019186
21,19,64733,0137604,1866,185,168,1,0,1,0,92,172,77,175,,6,10,,1,1,14,3,1,19647330137604
