year,county_code,district_code,school_code,charter_num,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,charter_dummy,school_type_num,ed_option_type_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
24,19,64733,0100743,0539,517,512,0,0,0,0,336,512,188,512,1,6,10,1,1,14,6,1,19647330100743
24,19,64733,0118588,1050,1189,1115,18,0,84,0,694,1125,340,1150,1,7,10,1,1,9,12,1,19647330118588
24,19,64733,6061543,1480,1839,955,2,0,3,0,514,961,50,966,1,9,10,2,0,6,8,1,19647336061543
24,19,64733,0121285,1161,499,456,2,0,7,0,337,465,99,474,1,7,10,1,1,9,12,1,19647330121285
24,19,64733,0128058,1533,495,453,2,0,2,0,330,459,137,471,1,9,10,1,1,6,8,1,19647330128058
24,19,64733,0120030,1096,464,452,2,0,5,0,308,453,111,455,1,9,10,1,1,6,8,1,19647330120030
24,19,64733,0128033,1531,392,365,2,0,10,0,250,374,71,376,1,9,10,1,1,6,8,1,19647330128033
24,19,64733,0108936,0718,618,538,3,0,8,0,390,542,68,551,1,7,10,1,1,9,12,1,19647330108936
24,19,64733,0111500,0790,455,437,0,0,0,0,305,438,70,440,1,7,10,1,1,9,12,1,19647330111500
24,19,64733,0106864,0645,1003,948,2,0,3,0,648,950,109,953,1,12,10,1,1,6,12,1,19647330106864
24,19,64733,0111518,0779,393,384,4,0,11,0,268,389,67,393,1,9,10,1,1,6,8,1,19647330111518
24,19,64733,0108894,0714,605,578,4,0,9,0,383,582,85,582,1,7,10,1,1,9,12,1,19647330108894
24,19,64733,0128041,1532,469,449,3,0,0,0,302,451,137,453,1,9,10,1,1,6,8,1,19647330128041
24,19,64733,0117606,0929,321,286,3,0,2,0,171,288,23,288,1,7,10,1,1,9,12,1,19647330117606
24,19,64733,0111658,0788,561,497,2,0,0,0,293,499,42,501,1,7,10,1,1,9,12,1,19647330111658
24,19,64733,0124941,1356,589,562,2,0,19,0,364,567,100,570,1,7,10,1,1,9,12,1,19647330124941
24,19,64733,0132084,1738,1074,967,2,0,43,0,589,970,171,976,1,12,10,1,1,6,12,1,19647330132084
24,19,64733,0116509,0928,470,446,0,0,4,0,298,450,77,451,1,7,10,1,1,9,12,1,19647330116509
24,19,64733,0111641,0784,970,919,3,0,7,0,601,924,177,931,1,12,10,1,1,6,12,1,19647330111641
24,19,64733,0111492,0789,597,573,1,0,3,0,404,578,85,580,1,7,10,1,1,9,12,1,19647330111492
24,19,64733,0117598,0927,452,440,7,0,9,0,308,445,110,448,1,7,10,1,1,9,12,1,19647330117598
24,19,64733,0124891,1343,520,510,5,0,11,0,344,512,99,515,1,7,10,1,1,9,12,1,19647330124891
24,19,64733,0123133,1163,254,242,0,0,6,0,155,246,50,246,1,7,10,1,1,9,12,1,19647330123133
24,19,64733,0123141,1164,475,461,0,0,7,0,294,462,35,462,1,7,10,1,1,9,12,1,19647330123141
24,19,64733,0121293,1162,184,163,1,0,2,0,105,166,28,170,1,7,10,1,1,9,12,1,19647330121293
24,19,64733,0128009,1530,407,390,5,0,11,0,295,395,77,396,1,9,10,1,1,6,8,1,19647330128009
24,19,64733,0132928,1685,266,234,2,0,34,0,151,237,23,238,1,12,10,1,1,14,12,1,19647330132928
24,19,64733,0123992,1286,298,286,2,0,6,1,201,286,47,290,1,9,10,1,1,6,8,1,19647330123992
24,19,64733,0134023,1794,443,422,3,0,13,1,293,424,89,427,1,9,10,1,1,6,8,1,19647330134023
24,19,64733,0111583,0793,604,570,0,0,9,3,388,572,85,576,1,7,10,1,1,9,12,1,19647330111583
24,19,64733,0124008,1287,486,462,3,0,6,0,337,467,131,472,1,9,10,1,1,6,8,1,19647330124008
24,19,64733,0122481,1216,454,426,2,0,23,2,305,433,134,438,1,9,10,1,1,6,8,1,19647330122481
24,19,64733,0124016,1288,998,938,14,0,35,0,602,950,200,957,1,9,10,1,1,6,8,1,19647330124016
24,19,64733,0129270,1624,410,379,3,0,25,0,264,381,61,384,1,9,10,1,1,6,8,1,19647330129270
24,19,64733,0106849,0649,602,578,1,0,19,1,416,580,45,580,1,7,10,1,1,9,12,1,19647330106849
24,19,64733,0111575,0781,557,543,0,0,16,0,373,544,90,544,1,7,10,1,1,9,12,1,19647330111575
24,19,64733,0102434,0602,577,564,4,0,16,0,348,565,88,565,1,7,10,1,1,9,12,1,19647330102434
24,19,64733,0106831,0648,373,335,2,0,5,0,222,337,35,337,1,7,10,1,1,9,12,1,19647330106831
24,19,64733,0111625,0783,541,499,0,0,15,0,343,501,71,507,1,7,10,1,1,9,12,1,19647330111625
24,19,64733,0121079,1156,338,257,0,0,0,0,214,266,163,293,1,6,10,1,1,14,5,1,19647330121079
24,19,64733,0123158,1218,383,359,4,0,91,0,247,366,121,368,1,6,10,1,1,14,5,1,19647330123158
24,19,64733,0134205,1806,259,237,5,0,44,0,155,244,82,247,1,9,10,1,1,6,8,1,19647330134205
24,19,64733,0126797,1436,519,506,8,0,0,0,334,511,67,512,1,9,10,1,1,6,8,1,19647330126797
24,19,64733,0122622,1214,348,322,0,0,13,0,213,323,110,328,1,6,10,1,1,14,5,1,19647330122622
24,19,64733,0122614,1213,345,303,2,0,6,0,198,306,100,313,1,6,10,1,1,14,5,1,19647330122614
24,19,64733,0124800,1332,322,309,4,0,35,0,218,314,133,316,1,6,10,1,1,14,6,1,19647330124800
24,19,64733,0124792,1331,332,332,5,0,2,0,208,332,152,332,1,6,10,1,1,14,6,1,19647330124792
24,19,64733,0114884,1551,322,286,2,0,4,0,201,288,138,302,1,6,10,1,1,14,5,1,19647330114884
24,19,64733,0122721,1230,560,531,0,0,2,0,368,533,72,533,1,12,10,1,1,6,12,1,19647330122721
24,19,64733,0124784,1330,311,307,4,0,18,0,191,310,163,310,1,6,10,1,1,14,6,1,19647330124784
24,19,64733,0120477,1550,321,297,1,0,1,0,217,301,134,310,1,6,10,1,1,14,5,1,19647330120477
24,19,64733,6015986,1344,593,154,0,0,2,0,107,155,19,161,1,6,10,2,0,14,5,1,19647336015986
24,19,64733,0106872,0654,349,295,4,0,10,0,184,297,90,307,1,9,10,1,1,5,8,1,19647330106872
24,19,64733,0132126,1724,217,205,1,0,0,0,138,206,56,208,1,7,10,1,1,9,12,1,19647330132126
24,19,64733,1931047,1119,3090,2796,3,0,138,0,1585,2801,272,2811,1,7,10,1,1,9,12,1,19647331931047
24,19,64733,6016240,1345,408,119,1,0,0,0,85,122,17,128,1,6,10,2,0,14,5,1,19647336016240
24,19,64733,0112235,0827,346,138,4,0,3,0,111,168,21,171,1,6,10,1,1,14,5,1,19647330112235
24,19,64733,0137463,1960,103,56,0,0,1,0,44,66,14,68,1,9,10,1,1,6,8,1,19647330137463
24,19,64733,6016265,1585,322,258,1,0,43,0,165,258,67,259,1,6,10,2,0,14,5,1,19647336016265
24,19,64733,6117667,0293,601,598,0,0,17,0,365,598,408,599,1,6,10,1,1,14,8,1,19647336117667
24,19,64733,0122861,1231,688,610,3,0,25,0,422,645,323,655,1,6,10,1,1,14,8,1,19647330122861
24,19,64733,0124826,1334,488,444,3,0,35,0,294,451,180,460,1,6,10,1,1,14,8,1,19647330124826
24,19,64733,0122564,1212,708,698,0,0,0,0,437,699,368,700,1,6,10,1,1,14,8,1,19647330122564
24,19,64733,0127910,1540,496,488,0,0,4,0,290,489,90,490,1,7,10,1,1,9,12,1,19647330127910
24,19,64733,6016323,0226,380,47,0,0,0,0,30,48,7,50,1,6,10,2,0,14,5,1,19647336016323
24,19,64733,6016356,1235,853,112,1,0,4,0,71,117,23,127,1,6,10,2,0,14,5,1,19647336016356
24,19,64733,6071435,1477,614,138,3,0,0,0,105,140,25,155,1,6,10,2,0,14,5,1,19647336071435
24,19,64733,0101659,0570,123,117,1,0,1,0,78,118,11,118,1,7,10,1,1,9,12,1,19647330101659
24,19,64733,0115139,0937,247,232,0,0,40,0,157,236,98,238,1,6,10,1,1,14,5,1,19647330115139
24,19,64733,0100800,0534,470,345,0,0,1,0,274,400,86,415,1,7,10,1,1,9,12,1,19647330100800
24,19,64733,0108878,0712,443,263,4,0,9,0,142,266,18,267,1,7,10,1,1,9,12,1,19647330108878
24,19,64733,1931708,1581,1724,1160,12,0,28,2,666,1163,143,1179,1,7,10,2,0,9,12,1,19647331931708
24,19,64733,6119531,0417,757,1,1,0,0,0,163,164,65,199,1,6,10,1,1,14,8,1,19647336119531
24,19,64733,0140749,2081,467,112,0,0,6,0,65,113,16,118,1,6,10,1,1,14,8,1,19647330140749
24,19,64733,0122556,1200,474,260,0,0,16,0,170,265,80,273,1,6,10,1,1,14,5,1,19647330122556
24,19,64733,0126193,1414,498,291,4,0,8,0,180,295,56,304,1,6,10,1,1,14,8,1,19647330126193
24,19,64733,0126177,1413,730,474,4,0,11,0,293,477,112,489,1,6,10,1,1,14,8,1,19647330126177
24,19,64733,0139832,2082,347,131,1,0,7,0,79,133,19,142,1,6,10,1,1,14,8,1,19647330139832
24,19,64733,0127886,1538,368,152,0,0,0,0,205,252,120,272,1,6,10,1,1,14,5,1,19647330127886
24,19,64733,6016562,1041,741,213,3,0,0,0,148,216,24,223,1,6,10,2,0,14,5,1,19647336016562
24,19,64733,0131821,1722,174,164,1,0,10,0,102,164,57,166,1,7,10,1,1,9,12,1,19647330131821
24,19,64733,6094726,0957,448,107,2,0,0,0,65,109,22,117,1,6,10,2,0,14,5,1,19647336094726
24,19,64733,0135616,1854,332,245,9,0,71,0,225,291,25,293,1,6,10,1,1,14,6,1,19647330135616
24,19,64733,0121848,1187,452,426,2,0,2,0,286,433,119,439,1,9,10,1,1,5,8,1,19647330121848
24,19,64733,6016729,1481,509,374,1,0,3,0,213,376,47,379,1,6,10,2,0,14,5,1,19647336016729
24,19,64733,0115253,0949,210,59,0,0,1,0,99,101,18,109,1,7,10,1,1,9,12,1,19647330115253
24,19,64733,6016778,1469,624,178,0,0,0,0,124,183,37,202,1,6,10,2,0,14,5,1,19647336016778
24,19,64733,6119903,0448,425,367,1,0,21,0,269,388,163,401,1,6,10,1,1,14,8,1,19647336119903
24,19,64733,0102491,0604,609,519,0,0,3,1,349,521,77,525,1,6,10,2,0,14,5,1,19647330102491
24,19,64733,0135723,1843,496,416,3,0,1,0,257,416,56,421,1,7,10,1,1,9,12,1,19647330135723
24,19,64733,0132282,1702,332,298,0,0,3,0,182,298,51,303,1,7,10,1,1,9,12,1,19647330132282
24,19,64733,0135715,1842,505,417,0,0,0,0,297,418,39,421,1,7,10,1,1,9,12,1,19647330135715
24,19,64733,0140129,2087,372,318,2,0,0,0,209,318,56,327,1,7,10,1,1,9,12,1,19647330140129
24,19,64733,0125864,1401,527,465,2,0,5,0,294,466,45,470,1,7,10,1,1,9,12,1,19647330125864
24,19,64733,1932623,1314,3261,1041,6,0,7,0,957,1056,66,1085,1,7,10,1,1,9,12,1,19647331932623
24,19,64733,6016869,1466,438,166,0,0,0,0,123,168,59,195,1,6,10,2,0,14,5,1,19647336016869
24,19,64733,0140004,2080,268,29,0,0,0,0,44,57,4,59,1,6,10,1,1,14,8,1,19647330140004
24,19,64733,6057988,1688,516,256,1,0,5,0,163,258,38,273,1,9,10,2,0,6,8,1,19647336057988
24,19,64733,0117036,1474,195,131,2,0,5,1,85,132,39,138,1,6,10,2,0,14,5,1,19647330117036
24,19,64733,6016935,1471,552,192,2,0,4,0,151,194,47,211,1,6,10,2,0,14,5,1,19647336016935
24,19,64733,0126169,1402,401,368,2,0,0,0,232,368,111,378,1,9,10,1,1,5,8,1,19647330126169
24,19,64733,0129650,1669,421,391,2,0,0,0,271,393,219,407,1,6,10,1,1,14,4,1,19647330129650
24,19,64733,0133686,1785,420,394,0,0,2,0,234,395,115,397,1,9,10,1,1,5,8,1,19647330133686
24,19,64733,0139121,2040,214,199,0,0,5,0,135,200,103,206,1,6,10,1,1,14,4,1,19647330139121
24,19,64733,0138883,2030,169,140,0,0,0,0,87,144,90,153,1,6,10,1,1,14,4,1,19647330138883
24,19,64733,0119982,1093,424,388,4,0,0,0,264,389,203,399,1,6,10,1,1,14,4,1,19647330119982
24,19,64733,0129858,1638,352,225,3,0,0,0,222,302,130,312,1,6,10,1,1,14,8,1,19647330129858
24,19,64733,0124198,1300,298,284,2,0,4,0,191,284,113,286,1,6,10,1,1,14,8,1,19647330124198
24,19,64733,0128132,1562,184,184,3,0,0,0,119,184,56,184,1,6,10,1,1,14,5,1,19647330128132
24,19,64733,6017016,0030,693,595,10,0,51,0,370,596,218,608,1,6,10,1,1,3,5,1,19647336017016
24,19,64733,0131722,1613,320,243,3,0,25,0,165,262,73,269,1,6,10,1,1,14,6,1,19647330131722
24,19,64733,0115048,0911,503,430,9,0,26,0,301,432,186,453,1,6,10,1,1,14,2,1,19647330115048
24,19,64733,0131466,1605,330,262,1,0,21,0,178,264,56,268,1,6,10,1,1,14,6,1,19647330131466
24,19,64733,0108886,0713,400,344,3,0,15,0,193,353,92,358,1,6,10,1,1,14,8,1,19647330108886
24,19,64733,0135509,1853,398,381,1,0,27,0,244,393,138,394,1,6,10,1,1,14,7,1,19647330135509
24,19,64733,6061584,2074,1403,638,4,0,5,0,420,641,89,659,1,9,10,2,0,6,8,1,19647336061584
24,19,64733,6061477,1346,1776,752,8,0,3,0,487,760,56,775,1,9,10,2,0,6,8,1,19647336061477
24,19,64733,0133710,1791,150,127,1,0,2,0,96,127,27,131,1,9,10,1,1,6,8,1,19647330133710
24,19,64733,0114967,0934,373,320,4,0,0,0,237,344,165,353,1,6,10,1,1,14,8,1,19647330114967
24,19,64733,0129833,1641,48,41,0,0,0,0,28,42,26,43,1,6,10,1,1,14,5,1,19647330129833
24,19,64733,0117978,1036,440,13,2,0,0,0,92,101,61,139,1,6,10,1,1,14,8,1,19647330117978
24,19,64733,1933746,0572,6005,2973,6,0,30,0,1298,2983,150,3021,1,12,10,1,1,14,12,1,19647331933746
24,19,64733,1931864,1571,2784,1963,5,0,26,2,1092,1966,307,1983,1,7,10,2,0,9,12,1,19647331931864
24,19,64733,6017438,1472,296,174,0,0,6,0,114,175,69,203,1,6,10,2,0,14,5,1,19647336017438
24,19,64733,6017529,1470,381,122,2,0,1,0,90,129,19,136,1,6,10,2,0,14,5,1,19647336017529
24,19,64733,0112060,1468,529,113,0,0,0,0,86,114,19,121,1,6,10,2,0,14,8,1,19647330112060
24,19,64733,0100677,0537,363,44,1,0,0,0,137,180,30,187,1,7,10,1,1,9,12,1,19647330100677
24,19,64733,0137471,1929,244,5,0,0,0,0,104,107,54,131,1,9,10,1,1,6,8,1,19647330137471
24,19,64733,0117952,1037,254,246,5,0,34,0,170,247,80,247,1,6,10,1,1,14,5,1,19647330117952
24,19,64733,6117048,0190,434,415,9,0,8,0,296,418,7,418,1,6,10,1,1,14,5,1,19647336117048
24,19,64733,0101196,0543,354,336,8,0,2,0,227,342,4,343,1,7,10,1,1,9,12,1,19647330101196
24,19,64733,6121081,0506,260,255,2,0,6,0,171,257,2,257,1,9,10,1,1,6,8,1,19647336121081
24,19,64733,0117937,1039,266,262,1,0,18,0,169,266,85,266,1,6,10,1,1,14,5,1,19647330117937
24,19,64733,0115287,0953,204,197,2,0,6,0,124,197,36,198,1,9,10,1,1,6,8,1,19647330115287
24,19,64733,0121137,1157,284,228,4,0,2,0,167,254,121,262,1,6,10,1,1,14,5,1,19647330121137
24,19,64733,0127985,1536,166,140,0,0,0,0,89,155,64,157,1,9,10,1,1,6,8,1,19647330127985
24,19,64733,0140111,2088,127,126,2,0,10,0,84,126,40,127,1,6,10,1,1,14,8,1,19647330140111
24,19,64733,0123984,1285,296,237,0,0,26,0,153,273,144,282,1,6,10,1,1,14,8,1,19647330123984
24,19,64733,0135954,1858,648,610,3,0,1,0,423,645,332,647,1,6,10,1,1,14,8,1,19647330135954
24,19,64733,0108910,0716,523,440,4,0,11,0,348,501,170,506,1,6,10,1,1,14,8,1,19647330108910
24,19,64733,0122655,1232,356,313,2,0,4,0,205,332,105,334,1,6,10,1,1,14,8,1,19647330122655
24,19,64733,0123166,1246,360,270,0,0,19,0,199,302,99,311,1,6,10,1,1,14,8,1,19647330123166
24,19,64733,0106351,0619,403,300,10,0,3,0,234,365,68,372,1,12,10,1,1,14,12,1,19647330106351
24,19,64733,0115113,0936,133,89,2,0,0,0,77,99,26,102,1,9,10,1,1,5,8,1,19647330115113
24,19,64733,0109884,0734,454,397,0,0,14,0,275,397,103,401,1,9,10,1,1,6,8,1,19647330109884
24,19,64733,6017693,1487,414,167,1,0,0,0,118,169,20,171,1,6,10,2,0,14,5,1,19647336017693
24,19,64733,6017701,0227,465,62,0,0,0,0,37,62,25,80,1,6,10,2,0,14,5,1,19647336017701
24,19,64733,0128512,1586,492,432,1,0,7,1,291,434,102,441,1,9,10,1,1,5,8,1,19647330128512
24,19,64733,0101444,0530,467,441,2,0,16,0,315,443,91,444,1,9,10,1,1,5,8,1,19647330101444
24,19,64733,0121707,1196,1058,1002,7,0,4,0,603,1004,307,1009,1,6,10,1,1,14,8,1,19647330121707
24,19,64733,0135517,1855,1073,978,4,0,5,0,608,980,269,991,1,6,10,1,1,14,8,1,19647330135517
24,19,64733,0121699,1195,602,571,7,0,18,1,425,579,171,582,1,6,10,1,1,14,4,1,19647330121699
24,19,64733,0120014,1094,508,482,3,0,7,0,325,482,187,488,1,6,10,1,1,14,8,1,19647330120014
24,19,64733,0141481,2079,164,115,2,0,3,0,95,123,13,126,1,6,10,1,1,14,8,1,19647330141481
24,19,64733,0131771,1720,442,417,3,0,3,0,321,420,106,424,1,6,10,1,1,14,4,1,19647330131771
24,19,64733,0127670,1508,601,492,2,0,4,0,337,493,130,510,1,6,10,1,1,14,4,1,19647330127670
24,19,64733,0100867,0531,515,453,1,0,2,0,273,455,53,456,1,9,10,1,1,5,8,1,19647330100867
24,19,64733,0125609,1378,358,342,3,0,4,0,243,346,69,348,1,9,10,1,1,5,8,1,19647330125609
24,19,64733,0131797,1721,437,371,2,0,16,0,249,373,112,380,1,6,10,1,1,14,4,1,19647330131797
24,19,64733,0139071,2041,289,235,0,0,0,0,174,242,87,255,1,6,10,1,1,14,8,1,19647330139071
24,19,64733,0117903,1010,587,481,3,0,0,2,326,487,168,502,1,6,10,1,1,14,4,1,19647330117903
24,19,64733,0125625,1377,309,281,3,0,27,0,201,286,50,286,1,9,10,1,1,5,8,1,19647330125625
24,19,64733,0125641,1379,488,419,3,0,7,2,269,421,95,427,1,9,10,1,1,5,8,1,19647330125641
24,19,64733,0129460,1587,566,526,5,0,15,1,389,530,166,535,1,6,10,1,1,14,4,1,19647330129460
24,19,64733,6017743,1486,380,225,1,0,1,0,153,226,46,238,1,6,10,2,0,14,5,1,19647336017743
24,19,64733,0108928,0717,1631,665,1,0,3,0,470,671,137,704,1,12,10,1,1,14,12,1,19647330108928
24,19,64733,0137513,1959,112,86,1,0,4,0,72,89,27,93,1,6,10,1,1,14,5,1,19647330137513
24,19,64733,0131904,1711,296,275,7,0,1,0,197,276,80,278,1,6,10,1,1,4,8,1,19647330131904
24,19,64733,6017891,1478,448,139,0,0,1,0,96,144,49,162,1,6,10,2,0,14,5,1,19647336017891
24,19,64733,0110304,0675,219,197,0,0,0,0,114,205,94,213,1,12,10,1,1,6,12,1,19647330110304
24,19,64733,1996610,0461,349,312,1,0,19,0,213,321,77,329,1,12,10,1,1,6,12,1,19647331996610
24,19,64733,0124818,1333,256,205,1,0,16,0,146,217,118,230,1,6,10,1,1,14,5,1,19647330124818
24,19,64733,6058150,1473,1212,659,1,0,11,1,462,665,83,676,1,9,10,2,0,6,8,1,19647336058150
24,19,64733,0117622,0986,124,118,0,0,2,0,71,119,30,119,1,12,10,1,1,6,12,1,19647330117622
24,19,64733,0117648,0988,111,103,0,0,0,0,65,107,21,108,1,9,10,1,1,6,8,1,19647330117648
24,19,64733,0117655,0989,280,233,1,0,12,0,162,234,90,245,1,6,10,1,1,14,5,1,19647330117655
24,19,64733,0122747,1236,404,316,3,0,21,0,247,321,61,337,1,9,10,1,1,6,8,1,19647330122747
24,19,64733,6018063,0228,315,44,0,0,0,0,32,44,16,55,1,6,10,2,0,14,5,1,19647336018063
24,19,64733,0126136,1412,534,443,0,0,3,0,344,450,81,464,1,7,10,1,1,9,12,1,19647330126136
24,19,64733,0137562,1961,258,243,3,0,56,0,171,243,77,248,1,7,10,1,1,9,12,1,19647330137562
24,19,64733,0114959,0931,276,251,0,0,0,0,174,251,104,262,1,9,10,1,1,6,8,1,19647330114959
24,19,64733,6018204,0115,832,694,4,0,13,0,472,722,360,747,1,6,10,1,1,14,5,1,19647336018204
24,19,64733,6119044,0388,500,254,4,0,8,0,214,262,99,291,1,6,10,1,1,14,8,1,19647336119044
24,19,64733,0102483,0592,429,426,0,0,17,0,251,427,239,427,1,6,10,1,1,14,5,1,19647330102483
24,19,64733,0100289,0521,408,408,0,0,1,0,258,408,298,408,1,6,10,1,1,14,5,1,19647330100289
24,19,64733,6018287,1465,419,257,1,0,0,0,198,262,127,300,1,6,10,2,0,14,5,1,19647336018287
24,19,64733,0102541,0601,797,606,3,0,0,0,477,608,142,651,1,12,10,1,1,6,12,1,19647330102541
24,19,64733,0120071,1120,239,222,4,0,0,0,160,228,29,230,1,12,10,1,1,6,12,1,19647330120071
24,19,64733,0111211,0761,402,365,3,0,21,0,229,368,146,373,1,6,10,1,1,14,8,1,19647330111211
24,19,64733,0128371,1567,195,169,0,0,0,0,116,174,69,180,1,6,10,1,1,14,8,1,19647330128371
24,19,64733,0117614,0998,325,256,0,0,4,0,176,256,67,267,1,9,10,1,1,6,8,1,19647330117614
24,19,64733,0133702,1788,173,126,4,0,5,0,93,134,45,135,1,6,10,1,1,14,5,1,19647330133702
24,19,64733,0117911,1020,145,58,3,0,0,0,75,106,25,112,1,7,10,1,1,9,12,1,19647330117911
24,19,64733,0111484,0791,85,83,5,0,17,0,52,83,19,83,1,7,10,1,1,9,12,1,19647330111484
24,19,64733,0102335,0569,561,152,0,0,9,0,93,152,28,167,1,6,10,1,1,14,8,1,19647330102335
24,19,64733,6097927,0012,404,65,1,0,1,0,47,66,11,74,1,6,10,2,0,14,5,1,19647336097927
24,19,64733,0101675,0581,550,522,0,0,11,1,352,526,79,527,1,7,10,1,1,9,12,1,19647330101675
24,19,64733,0109934,0739,434,98,1,0,0,0,98,99,23,108,1,6,10,1,1,14,8,1,19647330109934
24,19,64733,6018642,0583,824,676,6,0,73,0,521,689,261,730,1,6,10,1,1,14,6,1,19647336018642
24,19,64733,6018634,0229,398,52,0,0,0,0,32,56,14,62,1,6,10,2,0,14,5,1,19647336018634
24,19,64733,1995836,0037,2991,372,1,0,7,0,638,811,31,823,1,7,10,1,1,9,12,1,19647331995836
24,19,64733,0122630,1215,155,142,1,0,3,0,95,147,82,149,1,6,10,1,1,14,2,1,19647330122630
24,19,64733,6120489,0475,233,221,2,0,3,0,149,224,110,227,1,6,10,1,1,14,5,1,19647336120489
24,19,64733,0117846,1007,313,299,1,0,50,0,179,299,113,304,1,9,10,1,1,6,8,1,19647330117846
24,19,64733,6058267,0225,1750,471,5,0,2,0,360,475,34,487,1,9,10,2,0,6,8,1,19647336058267
24,19,64733,6018725,1435,276,243,5,0,6,0,163,243,97,253,1,6,10,2,0,14,5,1,19647336018725
24,19,64733,6018774,1347,562,154,5,0,2,0,115,163,21,168,1,6,10,2,0,14,5,1,19647336018774
24,19,64733,0107755,0542,928,490,2,0,0,0,380,576,33,580,1,7,10,1,1,9,12,1,19647330107755
24,19,64733,0127936,1542,305,248,2,0,11,0,209,289,88,291,1,9,10,1,1,6,8,1,19647330127936
24,19,64733,0133298,0331,307,268,0,0,5,0,178,280,35,281,1,12,10,1,1,6,12,1,19647330133298
24,19,64733,0129619,1657,296,256,0,0,0,0,160,258,44,258,1,6,10,1,1,14,5,1,19647330129619
24,19,64733,6116750,0213,777,672,1,0,6,0,363,675,56,679,1,12,10,1,1,6,12,1,19647336116750
24,19,64733,0124933,1354,215,206,1,0,0,0,131,207,23,207,1,7,10,1,1,9,12,1,19647330124933
24,19,64733,0112201,0798,285,268,1,0,4,0,182,270,44,270,1,9,10,1,1,6,8,1,19647330112201
24,19,64733,0129593,1626,224,219,2,0,3,0,136,221,63,221,1,9,10,1,1,6,8,1,19647330129593
24,19,64733,0102442,0603,315,292,1,0,6,0,178,294,49,298,1,9,10,1,1,6,8,1,19647330102442
24,19,64733,0122606,1241,440,393,0,0,5,0,219,393,28,394,1,7,10,1,1,9,12,1,19647330122606
24,19,64733,0102426,0600,277,250,0,0,3,0,166,251,66,252,1,6,10,1,1,14,5,1,19647330102426
24,19,64733,0133280,1092,352,322,2,0,6,0,188,323,62,324,1,9,10,1,1,6,8,1,19647330133280
24,19,64733,0133272,0797,802,761,1,0,17,0,403,764,74,766,1,12,10,1,1,6,12,1,19647330133272
24,19,64733,6120471,0473,294,248,0,0,0,0,163,248,74,255,1,6,10,1,1,14,5,1,19647336120471
24,19,64733,0101683,0579,462,307,1,0,11,0,170,307,5,309,1,12,10,1,1,14,12,1,19647330101683
24,19,64733,1937226,2005,1354,1183,11,0,27,0,713,1185,244,1195,1,12,10,2,0,6,12,1,19647331937226
24,19,64733,0136994,1927,244,78,0,0,9,0,141,218,103,228,1,6,10,1,1,14,5,1,19647330136994
24,19,64733,0133868,1786,470,167,2,0,4,0,273,435,73,438,1,7,10,1,1,9,12,1,19647330133868
24,19,64733,0124222,1315,303,113,1,0,5,0,167,276,69,282,1,9,10,1,1,6,8,1,19647330124222
24,19,64733,6018923,1362,393,171,1,0,5,0,119,177,54,189,1,6,10,2,0,14,5,1,19647336018923
24,19,64733,6019079,0446,753,710,6,0,32,0,479,713,436,728,1,6,10,1,1,14,6,1,19647336019079
24,19,64733,0139097,2042,402,379,4,0,37,0,212,379,54,384,1,6,10,1,1,14,8,1,19647330139097
24,19,64733,6019111,1484,547,256,2,0,6,0,199,263,52,278,1,6,10,2,0,14,5,1,19647336019111
24,19,64733,6019186,1348,476,189,0,0,0,0,150,193,31,201,1,6,10,2,0,14,5,1,19647336019186
24,19,64733,0137604,1866,258,233,2,0,12,0,144,235,81,239,1,6,10,1,1,14,4,1,19647330137604
24,19,64733,0112508,0826,532,510,0,0,9,0,298,511,108,514,1,7,10,1,1,9,12,1,19647330112508
24,19,64733,0100669,0535,471,450,1,0,5,0,282,450,120,452,1,9,10,1,1,5,8,1,19647330100669
24,19,64733,0136986,1925,319,289,0,0,3,0,210,290,79,291,1,6,10,1,1,14,5,1,19647330136986
24,19,64733,6019392,1476,445,271,4,0,3,0,167,272,60,278,1,6,10,2,0,14,5,1,19647336019392
24,19,64733,1938554,1834,1508,1264,7,0,28,3,686,1266,143,1282,1,7,10,2,0,9,12,1,19647331938554
24,19,64733,0106427,0636,313,302,2,0,1,0,200,303,124,304,1,6,10,1,1,14,5,1,19647330106427
24,19,64733,0117895,1014,464,451,0,0,17,0,299,453,84,453,1,9,10,1,1,6,8,1,19647330117895
24,19,64733,0124560,1299,549,539,1,0,21,0,371,543,66,543,1,7,10,1,1,9,12,1,19647330124560
24,19,64733,1938612,1580,2236,1167,6,0,32,0,714,1170,110,1183,1,7,10,2,0,9,12,1,19647331938612
24,19,64733,0122242,1206,469,441,10,0,0,0,301,459,135,462,1,9,10,1,1,5,8,1,19647330122242
24,19,64733,0138305,2004,272,250,2,0,0,0,170,262,94,265,1,6,10,1,1,14,5,1,19647330138305
24,19,64733,0129627,1658,406,287,8,0,0,0,256,377,96,384,1,7,10,1,1,9,12,1,19647330129627
24,19,64733,6019525,0230,235,48,1,0,1,0,35,48,9,53,1,6,10,2,0,14,5,1,19647336019525
24,19,64733,6019533,1475,592,234,4,0,0,0,165,238,54,255,1,6,10,2,0,14,5,1,19647336019533
