year,county_code,district_code,school_code,charter_num,total_enrollment,frpm,foster,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
20,19,64733,0108936,0718,597,468,0,9,0,354,468,54,480,1,7,10,,1,1,9,12,1,19647330108936
20,19,64733,0109884,0734,428,386,0,8,0,224,386,67,391,1,9,10,,1,1,6,8,1,19647330109884
20,19,64733,0109934,0739,448,109,0,1,0,70,112,10,118,1,6,10,,1,1,14,8,1,19647330109934
20,19,64733,0110304,0675,291,234,1,0,0,142,248,124,269,1,12,10,,1,1,6,12,1,19647330110304
20,19,64733,0111211,0761,426,411,3,17,0,224,411,140,415,1,6,10,,1,1,14,8,1,19647330111211
20,19,64733,0111484,0791,94,89,3,11,0,59,89,26,90,1,7,10,,1,1,9,12,1,19647330111484
20,19,64733,0111492,0789,570,495,1,16,0,369,495,64,499,1,7,10,,1,1,9,12,1,19647330111492
20,19,64733,0111500,0790,458,436,0,5,0,247,436,52,437,1,7,10,,1,1,9,12,1,19647330111500
20,19,64733,0111518,0779,439,428,5,17,0,290,428,87,428,1,9,10,,1,1,6,8,1,19647330111518
20,19,64733,0111575,0781,617,596,2,27,0,388,598,116,601,1,7,10,,1,1,9,12,1,19647330111575
20,19,64733,0111583,0793,620,575,3,34,0,367,579,75,584,1,7,10,,1,1,9,12,1,19647330111583
20,19,64733,0111625,0783,572,521,2,15,0,277,522,81,527,1,7,10,,1,1,9,12,1,19647330111625
20,19,64733,0111641,0784,990,823,1,1,0,557,823,158,854,1,12,10,,1,1,6,12,1,19647330111641
20,19,64733,0111658,0788,590,518,3,0,0,278,518,27,519,1,7,10,,1,1,9,12,1,19647330111658
20,19,64733,0112060,1468,535,94,0,1,0,65,94,12,101,1,6,10,7,2,0,14,8,1,19647330112060
20,19,64733,0112201,0798,293,275,0,2,0,160,275,36,275,1,9,10,,1,1,6,8,1,19647330112201
20,19,64733,0112235,0827,432,153,0,2,0,80,154,31,166,1,6,10,,1,1,14,5,1,19647330112235
20,19,64733,0112508,0826,512,409,1,2,0,224,458,47,462,1,7,10,,1,1,9,12,1,19647330112508
20,19,64733,0114884,1551,337,322,3,1,0,190,326,124,329,1,6,10,,1,1,14,5,1,19647330114884
20,19,64733,0114959,0931,356,335,1,1,0,205,335,104,341,1,9,10,,1,1,6,8,1,19647330114959
20,19,64733,0114967,0934,242,210,2,0,0,130,224,85,226,1,6,10,,1,1,14,5,1,19647330114967
20,19,64733,0115048,0911,688,560,11,28,0,314,581,258,600,1,6,10,,1,1,14,2,1,19647330115048
20,19,64733,0115113,0936,183,93,0,0,0,55,93,15,94,1,9,10,,1,1,5,8,1,19647330115113
20,19,64733,0115139,0937,306,246,1,25,0,180,294,108,297,1,6,10,,1,1,14,5,1,19647330115139
20,19,64733,0115253,0949,248,169,4,2,0,115,200,17,201,1,7,10,,1,1,9,12,1,19647330115253
20,19,64733,0115287,0953,212,204,0,5,0,80,206,50,207,1,9,10,,1,1,6,8,1,19647330115287
20,19,64733,0116509,0928,438,429,2,5,0,231,429,68,430,1,7,10,,1,1,9,12,1,19647330116509
20,19,64733,0117036,1474,250,145,1,1,0,87,146,17,151,1,6,10,7,2,0,14,5,1,19647330117036
20,19,64733,0117077,1459,380,310,0,6,0,195,312,94,329,1,7,10,,1,1,7,12,1,19647330117077
20,19,64733,0117598,0927,487,454,6,16,0,283,454,103,457,1,7,10,,1,1,6,8,1,19647330117598
20,19,64733,0117606,0929,408,351,0,2,0,170,351,27,351,1,7,10,,1,1,9,12,1,19647330117606
20,19,64733,0117614,0998,319,292,0,0,0,168,293,53,298,1,9,10,,1,1,6,8,1,19647330117614
20,19,64733,0117622,0986,131,110,0,2,0,58,111,13,112,1,12,10,,1,1,6,12,1,19647330117622
20,19,64733,0117648,0988,134,111,0,4,0,72,113,33,118,1,9,10,,1,1,6,8,1,19647330117648
20,19,64733,0117655,0989,292,223,0,23,0,105,223,87,239,1,6,10,,1,1,14,5,1,19647330117655
20,19,64733,0117846,1007,299,280,1,15,0,178,282,90,286,1,9,10,,1,1,6,8,1,19647330117846
20,19,64733,0117895,1014,479,472,0,0,0,287,473,69,473,1,9,10,,1,1,6,8,1,19647330117895
20,19,64733,0117903,1010,586,483,0,2,0,272,488,185,499,1,6,10,,1,1,14,4,1,19647330117903
20,19,64733,0117911,1020,192,171,3,0,0,75,177,23,178,1,7,10,,1,1,9,12,1,19647330117911
20,19,64733,0117937,1039,317,313,0,15,0,128,313,140,314,1,6,10,,1,1,14,5,1,19647330117937
20,19,64733,0117952,1037,246,241,8,20,0,166,243,56,244,1,6,10,,1,1,14,5,1,19647330117952
20,19,64733,0117978,1036,421,61,0,0,0,78,118,82,171,1,6,10,7,1,1,14,8,1,19647330117978
20,19,64733,0118588,1050,1404,1371,25,54,0,684,1374,445,1383,1,7,10,,1,1,9,12,1,19647330118588
20,19,64733,0119982,1093,474,429,8,1,0,218,429,235,439,1,6,10,,1,1,14,5,1,19647330119982
20,19,64733,0120014,1094,665,601,4,2,0,374,608,245,621,1,6,10,,1,1,14,8,1,19647330120014
20,19,64733,0120022,1095,504,468,0,11,0,217,477,118,478,1,9,10,,1,1,5,8,1,19647330120022
20,19,64733,0120030,1096,451,443,1,4,0,283,443,84,443,1,9,10,,1,1,6,8,1,19647330120030
20,19,64733,0120048,1097,254,208,1,7,0,155,213,57,226,1,9,10,,1,1,6,8,1,19647330120048
20,19,64733,0120071,1120,425,305,6,0,0,250,326,55,342,1,12,10,,1,1,6,12,1,19647330120071
20,19,64733,0120097,1101,479,460,3,20,0,231,470,248,474,1,6,10,,1,1,14,5,1,19647330120097
20,19,64733,0120477,1550,328,299,0,2,0,174,300,114,311,1,6,10,,1,1,14,5,1,19647330120477
20,19,64733,0120527,1141,409,301,0,0,0,256,388,52,392,1,9,10,,1,1,6,8,1,19647330120527
20,19,64733,0121079,1156,339,106,0,0,0,194,230,187,277,1,6,10,7,1,1,14,5,1,19647330121079
20,19,64733,0121137,1157,419,376,2,24,0,154,379,134,382,1,6,10,,1,1,14,5,1,19647330121137
20,19,64733,0121285,1161,500,416,2,12,0,323,423,99,438,1,7,10,,1,1,9,12,1,19647330121285
20,19,64733,0121293,1162,285,228,0,9,0,157,228,34,234,1,7,10,,1,1,9,12,1,19647330121293
20,19,64733,0121699,1195,584,509,3,9,0,334,511,108,513,1,6,10,,1,1,14,4,1,19647330121699
20,19,64733,0121707,1196,1025,956,1,2,1,471,958,230,964,1,6,10,,1,1,14,8,1,19647330121707
20,19,64733,0121848,1187,431,411,0,0,0,255,412,100,412,1,9,10,,1,1,5,8,1,19647330121848
20,19,64733,0122242,1206,471,437,7,0,0,289,462,130,465,1,9,10,,1,1,5,8,1,19647330122242
20,19,64733,0122481,1216,546,522,3,48,0,371,527,151,531,1,9,10,,1,1,6,8,1,19647330122481
20,19,64733,0122499,1217,401,323,0,5,0,173,327,48,335,1,12,10,,1,1,8,12,1,19647330122499
20,19,64733,0122556,1200,495,215,0,0,0,124,215,91,235,1,6,10,,1,1,14,5,1,19647330122556
20,19,64733,0122564,1212,766,727,7,3,0,411,747,384,753,1,6,10,,1,1,14,8,1,19647330122564
20,19,64733,0122606,1241,453,397,0,0,0,179,398,27,398,1,7,10,,1,1,9,12,1,19647330122606
20,19,64733,0122614,1213,406,314,3,17,0,182,317,77,323,1,6,10,,1,1,14,5,1,19647330122614
20,19,64733,0122622,1214,395,333,2,9,0,197,337,87,341,1,6,10,,1,1,14,5,1,19647330122622
20,19,64733,0122630,1215,272,251,0,2,0,116,252,175,259,1,6,10,,1,1,14,1,1,19647330122630
20,19,64733,0122655,1232,482,178,0,0,0,227,399,133,415,1,6,10,,1,1,14,8,1,19647330122655
20,19,64733,0122721,1230,588,548,3,11,0,335,548,69,550,1,12,10,,1,1,6,12,1,19647330122721
20,19,64733,0122739,1234,390,218,1,2,0,231,376,93,378,1,9,10,,1,1,6,8,1,19647330122739
20,19,64733,0122747,1236,482,382,1,9,0,230,383,64,394,1,9,10,,1,1,6,8,1,19647330122747
20,19,64733,0122754,1237,274,0,1,0,0,69,69,13,76,1,6,10,,1,1,14,5,1,19647330122754
20,19,64733,0122838,1238,325,183,3,0,0,99,192,55,200,1,9,10,,1,1,6,8,1,19647330122838
20,19,64733,0122861,1231,701,618,6,14,0,375,645,226,668,1,6,10,,1,1,14,8,1,19647330122861
20,19,64733,0123133,1163,504,494,1,5,0,292,494,69,495,1,7,10,,1,1,9,12,1,19647330123133
20,19,64733,0123141,1164,440,425,3,14,0,241,425,52,427,1,7,10,,1,1,9,12,1,19647330123141
20,19,64733,0123158,1218,375,361,3,0,0,190,363,166,368,1,6,10,,1,1,14,5,1,19647330123158
20,19,64733,0123166,1246,384,172,0,0,0,203,359,115,363,1,6,10,,1,1,14,8,1,19647330123166
20,19,64733,0123984,1285,350,176,2,0,0,147,315,161,327,1,6,10,,1,1,14,8,1,19647330123984
20,19,64733,0123992,1286,330,310,1,19,0,212,315,79,319,1,9,10,,1,1,6,8,1,19647330123992
20,19,64733,0124008,1287,467,450,0,11,0,323,450,123,454,1,9,10,,1,1,6,8,1,19647330124008
20,19,64733,0124016,1288,1102,1015,19,29,0,602,1018,229,1026,1,9,10,,1,1,6,8,1,19647330124016
20,19,64733,0124198,1300,493,470,3,3,0,272,483,164,486,1,6,10,,1,1,14,8,1,19647330124198
20,19,64733,0124222,1315,421,365,0,4,0,182,389,68,390,1,9,10,,1,1,6,8,1,19647330124222
20,19,64733,0124560,1299,541,534,1,6,0,283,534,61,534,1,7,10,,1,1,9,12,1,19647330124560
20,19,64733,0124784,1330,347,342,4,25,0,198,344,147,344,1,6,10,,1,1,14,6,1,19647330124784
20,19,64733,0124792,1331,383,382,1,8,0,224,383,156,383,1,6,10,,1,1,14,6,1,19647330124792
20,19,64733,0124800,1332,386,385,5,8,0,235,385,134,385,1,6,10,,1,1,14,6,1,19647330124800
20,19,64733,0124818,1333,321,311,4,0,0,172,313,173,318,1,6,10,,1,1,14,5,1,19647330124818
20,19,64733,0124826,1334,631,531,0,21,0,342,569,200,586,1,6,10,,1,1,14,8,1,19647330124826
20,19,64733,0124883,1342,383,355,6,9,0,217,360,122,365,1,7,10,,1,1,9,12,1,19647330124883
20,19,64733,0124891,1343,490,468,6,10,0,260,468,97,470,1,7,10,,1,1,9,12,1,19647330124891
20,19,64733,0124933,1354,297,270,0,0,0,138,272,37,273,1,7,10,,1,1,9,12,1,19647330124933
20,19,64733,0124941,1356,527,465,1,9,0,295,465,74,473,1,7,10,,1,1,9,11,1,19647330124941
20,19,64733,0125609,1378,238,218,2,2,0,144,220,44,220,1,9,10,,1,1,5,8,1,19647330125609
20,19,64733,0125625,1377,397,369,1,0,0,206,369,64,370,1,9,10,,1,1,5,8,1,19647330125625
20,19,64733,0125641,1379,503,442,0,3,0,199,442,63,444,1,9,10,,1,1,5,8,1,19647330125641
20,19,64733,0125864,1401,509,432,1,0,0,226,432,26,433,1,7,10,,1,1,9,12,1,19647330125864
20,19,64733,0126136,1412,524,488,0,2,0,282,489,69,489,1,7,10,,1,1,9,12,1,19647330126136
20,19,64733,0126169,1402,403,387,4,0,0,207,388,77,390,1,9,10,,1,1,5,8,1,19647330126169
20,19,64733,0126177,1413,872,377,1,7,0,208,377,141,423,1,6,10,,1,1,14,8,1,19647330126177
20,19,64733,0126193,1414,646,236,0,21,0,133,236,62,249,1,6,10,,1,1,14,8,1,19647330126193
20,19,64733,0126797,1436,538,469,1,8,0,304,470,77,480,1,9,10,,1,1,6,8,1,19647330126797
20,19,64733,0127217,1460,250,200,0,4,0,127,200,24,200,1,7,10,,1,1,9,12,1,19647330127217
20,19,64733,0127670,1508,570,497,4,5,0,225,498,121,504,1,6,10,,1,1,14,4,1,19647330127670
20,19,64733,0127886,1538,425,192,0,0,0,106,194,90,206,1,6,10,,1,1,14,5,1,19647330127886
20,19,64733,0127894,1539,503,442,0,7,0,199,470,61,474,1,7,10,,1,1,9,12,1,19647330127894
20,19,64733,0127910,1540,455,448,3,1,0,239,448,79,448,1,7,10,,1,1,9,12,1,19647330127910
20,19,64733,0127936,1542,352,0,0,0,0,197,197,117,242,1,9,10,,1,1,6,8,1,19647330127936
20,19,64733,0127985,1536,245,227,0,12,0,120,234,80,236,1,9,10,,1,1,6,8,1,19647330127985
20,19,64733,0128009,1530,442,398,3,13,0,262,398,104,406,1,9,10,,1,1,6,8,1,19647330128009
20,19,64733,0128033,1531,451,431,1,5,0,261,431,78,432,1,9,10,,1,1,6,8,1,19647330128033
20,19,64733,0128041,1532,465,455,1,10,0,320,455,99,456,1,9,10,,1,1,6,8,1,19647330128041
20,19,64733,0128058,1533,455,361,1,3,0,308,361,95,381,1,9,10,,1,1,6,8,1,19647330128058
20,19,64733,0128132,1562,388,364,2,0,0,233,373,114,378,1,6,10,,1,1,14,5,1,19647330128132
20,19,64733,0128371,1567,291,227,3,0,0,119,228,85,235,1,6,10,,1,1,14,8,1,19647330128371
20,19,64733,0128389,1570,148,102,0,0,0,74,106,19,110,1,9,10,,1,1,5,8,1,19647330128389
20,19,64733,0128512,1586,482,407,0,0,0,217,407,63,412,1,9,10,,1,1,5,8,1,19647330128512
20,19,64733,0129270,1624,542,494,4,13,0,317,499,108,505,1,9,10,,1,1,6,8,1,19647330129270
20,19,64733,0129460,1587,572,540,3,13,0,328,540,164,549,1,6,10,,1,1,14,4,1,19647330129460
20,19,64733,0129593,1626,293,277,3,0,0,161,277,85,280,1,9,10,,1,1,6,8,1,19647330129593
20,19,64733,0129619,1657,316,266,1,0,0,134,266,65,268,1,6,10,,1,1,14,5,1,19647330129619
20,19,64733,0129627,1658,415,348,5,1,0,224,393,71,394,1,7,10,,1,1,9,10,1,19647330129627
20,19,64733,0129650,1669,431,391,4,0,0,196,392,195,401,1,6,10,,1,1,14,4,1,19647330129650
20,19,64733,0129833,1641,135,115,0,0,0,79,117,30,120,1,6,10,,1,1,14,5,1,19647330129833
20,19,64733,0129858,1638,243,232,1,0,0,125,233,109,234,1,6,10,,1,1,14,8,1,19647330129858
20,19,64733,0129866,1639,264,213,1,0,0,140,217,89,226,1,6,10,,1,1,14,5,1,19647330129866
20,19,64733,0131466,1605,316,228,3,16,0,124,244,63,250,1,6,10,,1,1,14,5,1,19647330131466
20,19,64733,0131722,1613,328,250,3,9,0,128,255,66,263,1,6,10,,1,1,14,5,1,19647330131722
20,19,64733,0131771,1720,462,415,5,3,0,293,420,117,424,1,6,10,,1,1,14,4,1,19647330131771
20,19,64733,0131797,1721,558,470,2,8,0,259,472,127,484,1,6,10,,1,1,14,4,1,19647330131797
20,19,64733,0131821,1722,196,184,1,0,0,108,184,35,185,1,7,10,,1,1,9,12,1,19647330131821
20,19,64733,0131847,1703,80,79,0,1,0,54,79,29,79,1,9,10,,1,1,5,8,1,19647330131847
20,19,64733,0131870,1642,256,256,4,4,0,181,256,47,256,1,9,10,,1,1,5,8,1,19647330131870
20,19,64733,0131904,1711,278,254,1,2,0,143,259,62,260,1,6,10,,1,1,4,8,1,19647330131904
20,19,64733,0132027,1723,478,442,3,14,0,268,453,74,456,1,7,10,,1,1,9,12,1,19647330132027
20,19,64733,0132084,1738,834,741,0,8,0,413,741,126,747,1,12,10,,1,1,6,12,1,19647330132084
20,19,64733,0132126,1724,191,175,1,0,0,94,175,37,179,1,7,10,,1,1,9,12,1,19647330132126
20,19,64733,0132282,1702,358,313,1,0,0,148,313,32,313,1,7,10,,1,1,9,12,1,19647330132282
20,19,64733,0132928,1685,282,236,3,25,0,138,236,28,238,1,12,10,,1,1,14,12,1,19647330132928
20,19,64733,0133272,0797,800,717,3,0,0,360,718,82,723,1,12,10,,1,1,6,12,1,19647330133272
20,19,64733,0133280,1092,361,327,0,0,0,185,327,45,328,1,12,10,,1,1,6,12,1,19647330133280
20,19,64733,0133298,0331,527,480,5,0,0,239,484,58,485,1,12,10,,1,1,6,12,1,19647330133298
20,19,64733,0133686,1785,152,134,3,0,0,75,136,31,139,1,6,10,,1,1,5,8,1,19647330133686
20,19,64733,0133694,1787,372,251,1,2,0,133,283,161,308,1,6,10,,1,1,14,4,1,19647330133694
20,19,64733,0133702,1788,222,188,1,0,0,111,192,85,196,1,6,10,,1,1,14,4,1,19647330133702
20,19,64733,0133710,1791,255,220,4,0,0,143,222,49,223,1,9,10,,1,1,6,8,1,19647330133710
20,19,64733,0133868,1786,402,330,0,0,0,168,355,59,363,1,7,10,,1,1,9,12,1,19647330133868
20,19,64733,0133884,1771,230,210,3,19,0,133,210,60,216,1,12,10,,1,1,6,10,1,19647330133884
20,19,64733,0134023,1794,428,415,4,15,0,256,415,95,418,1,9,10,,1,1,6,8,1,19647330134023
20,19,64733,0134148,1710,359,140,2,0,0,85,143,13,147,1,12,10,,1,1,6,12,1,19647330134148
20,19,64733,0134205,1806,170,167,0,0,0,103,167,43,167,1,9,10,,1,1,6,8,1,19647330134205
20,19,64733,0135509,1853,237,219,1,3,0,141,220,95,223,1,6,10,,1,1,14,4,1,19647330135509
20,19,64733,0135517,1855,731,648,2,7,0,326,652,175,667,1,6,10,,1,1,14,6,1,19647330135517
20,19,64733,0135616,1854,188,109,0,33,0,125,162,17,165,1,6,10,,1,1,14,6,1,19647330135616
20,19,64733,0135632,1863,195,73,0,3,0,38,73,3,74,1,7,10,,1,1,9,11,1,19647330135632
20,19,64733,0135715,1842,319,270,0,0,0,153,271,31,275,1,7,10,,1,1,9,11,1,19647330135715
20,19,64733,0135723,1843,269,222,1,0,0,119,222,26,228,1,7,10,,1,1,9,11,1,19647330135723
20,19,64733,0135921,1627,781,156,2,1,0,88,160,13,164,1,6,10,,1,1,14,5,1,19647330135921
20,19,64733,0136986,1925,244,210,2,1,0,149,212,59,217,1,6,10,,1,1,14,4,1,19647330136986
20,19,64733,0136994,1927,37,33,0,0,0,7,33,24,36,1,6,10,,1,1,14,5,1,19647330136994
20,19,64733,0137463,1960,102,37,0,1,0,29,48,13,51,1,9,10,,1,1,6,7,1,19647330137463
20,19,64733,0137471,1929,141,45,0,0,0,46,72,16,73,1,9,10,,1,1,6,8,1,19647330137471
20,19,64733,0137513,1959,129,124,0,10,0,93,124,17,124,1,6,10,,1,1,14,5,1,19647330137513
20,19,64733,0137521,1917,124,103,3,6,0,77,104,29,115,1,12,10,,1,1,6,8,1,19647330137521
20,19,64733,0137554,1918,91,82,0,0,0,50,82,49,83,1,6,10,,1,1,14,5,1,19647330137554
20,19,64733,0137562,1961,175,123,1,14,0,110,126,45,141,1,7,10,,1,1,9,12,1,19647330137562
20,19,64733,0137604,1866,118,95,2,2,0,54,105,54,108,1,6,10,,1,1,14,2,1,19647330137604
20,19,64733,0137612,1926,224,56,0,2,0,43,58,6,59,1,7,10,,1,1,9,12,1,19647330137612
20,19,64733,0138305,2004,144,133,4,0,0,74,140,57,140,1,6,10,,1,1,14,2,1,19647330138305
20,19,64733,0139055,2038,31,1,1,1,0,14,16,2,17,1,7,10,,1,1,9,12,1,19647330139055
20,19,64733,0139071,2041,104,94,0,0,0,52,95,36,98,1,6,10,,1,1,14,8,1,19647330139071
20,19,64733,0139089,2043,36,16,1,0,0,17,27,16,30,1,6,10,,1,1,14,5,1,19647330139089
20,19,64733,0139097,2042,238,143,0,0,0,109,149,26,153,1,6,10,,1,1,14,8,1,19647330139097
20,19,64733,0139121,2040,120,95,2,0,0,53,100,66,107,1,6,10,,1,1,14,4,1,19647330139121
20,19,64733,1931047,1119,3061,2513,16,62,0,1448,2529,253,2566,1,7,10,,1,1,9,12,1,19647331931047
20,19,64733,1931708,1581,1641,1108,7,16,0,583,1111,159,1139,1,7,10,7,2,0,9,12,1,19647331931708
20,19,64733,1931864,1571,3050,1948,12,23,0,1019,1968,345,2025,1,7,10,7,2,0,9,12,1,19647331931864
20,19,64733,1932623,1314,3523,1222,8,8,0,761,1250,67,1274,1,7,10,,1,1,9,12,1,19647331932623
20,19,64733,1933746,0572,5124,2627,15,6,0,866,2645,135,2671,1,12,10,,1,1,14,12,1,19647331933746
20,19,64733,1937226,2005,1371,1122,8,12,0,569,1124,224,1142,1,7,10,2,2,0,9,12,1,19647331937226
20,19,64733,1938554,1834,1562,1339,17,13,1,636,1343,189,1358,1,7,10,2,2,0,9,12,1,19647331938554
20,19,64733,1938612,1580,2352,1399,6,11,0,686,1404,109,1420,1,7,10,7,2,0,9,12,1,19647331938612
20,19,64733,1938885,2006,1500,1056,3,13,0,537,1058,87,1074,1,7,10,7,2,0,9,12,1,19647331938885
20,19,64733,1995836,0037,3042,891,2,5,0,516,899,31,911,1,7,10,,1,1,9,12,1,19647331995836
20,19,64733,1996610,0461,495,447,3,0,0,271,459,127,468,1,12,10,,1,1,6,12,1,19647331996610
20,19,64733,6015986,1344,587,121,1,2,0,68,121,8,126,1,6,10,7,2,0,14,5,1,19647336015986
20,19,64733,6016240,1345,429,89,0,1,0,53,90,17,101,1,6,10,7,2,0,14,5,1,19647336016240
20,19,64733,6016265,1585,360,219,5,3,0,124,221,36,228,1,6,10,7,2,0,14,5,1,19647336016265
20,19,64733,6016323,0226,400,20,0,0,0,18,20,2,22,1,6,10,7,2,0,14,5,1,19647336016323
20,19,64733,6016356,1235,1002,113,0,2,0,81,114,14,124,1,6,10,7,2,0,14,5,1,19647336016356
20,19,64733,6016562,1041,647,149,1,1,0,100,151,15,154,1,6,10,7,2,0,14,5,1,19647336016562
20,19,64733,6016729,1481,513,297,2,7,0,155,297,44,303,1,6,10,7,2,0,14,5,1,19647336016729
20,19,64733,6016778,1469,756,185,0,0,0,130,190,30,204,1,6,10,7,2,0,14,5,1,19647336016778
20,19,64733,6016869,1466,453,125,4,2,0,74,126,33,148,1,6,10,7,2,0,14,5,1,19647336016869
20,19,64733,6016935,1471,599,143,1,0,0,82,143,41,165,1,6,10,7,2,0,14,5,1,19647336016935
20,19,64733,6017016,0030,633,530,7,28,0,243,542,123,546,1,6,10,,1,1,14,5,1,19647336017016
20,19,64733,6017438,1472,335,171,3,8,0,85,171,71,209,1,6,10,7,2,0,14,5,1,19647336017438
20,19,64733,6017529,1470,414,102,4,0,0,71,103,11,107,1,6,10,7,2,0,14,5,1,19647336017529
20,19,64733,6017693,1487,415,166,3,0,0,90,168,12,172,1,6,10,7,2,0,14,5,1,19647336017693
20,19,64733,6017701,0227,556,34,0,0,0,21,34,13,44,1,6,10,7,2,0,14,5,1,19647336017701
20,19,64733,6017743,1486,410,269,1,0,0,153,269,42,278,1,6,10,7,2,0,14,5,1,19647336017743
20,19,64733,6017891,1478,477,116,4,0,0,75,116,35,136,1,6,10,7,2,0,14,5,1,19647336017891
20,19,64733,6018063,0228,489,61,1,0,0,44,62,15,72,1,6,10,7,2,0,14,5,1,19647336018063
20,19,64733,6018204,0115,822,688,3,7,0,410,731,319,755,1,6,10,,1,1,14,5,1,19647336018204
20,19,64733,6018287,1465,523,317,2,1,0,185,318,116,353,1,6,10,7,2,0,14,5,1,19647336018287
20,19,64733,6018634,0229,498,40,0,1,0,22,40,11,49,1,6,10,7,2,0,14,5,1,19647336018634
20,19,64733,6018642,0583,1198,973,9,97,0,673,1025,390,1066,1,6,10,,1,1,14,6,1,19647336018642
20,19,64733,6018725,1435,280,257,3,3,0,150,257,71,260,1,6,10,2,2,0,14,5,1,19647336018725
20,19,64733,6018774,1347,607,170,3,1,0,91,172,18,181,1,6,10,7,2,0,14,5,1,19647336018774
20,19,64733,6018923,1362,510,168,1,0,0,101,168,43,190,1,6,10,7,2,0,14,5,1,19647336018923
20,19,64733,6019079,0446,866,810,9,27,0,369,824,432,838,1,6,10,,1,1,14,6,1,19647336019079
20,19,64733,6019111,1484,624,225,1,6,0,129,228,70,265,1,6,10,7,2,0,14,5,1,19647336019111
20,19,64733,6019186,1348,760,209,2,1,0,160,213,35,229,1,6,10,7,2,0,14,5,1,19647336019186
20,19,64733,6019392,1476,465,266,0,1,0,132,267,64,280,1,6,10,7,2,0,14,5,1,19647336019392
20,19,64733,6019525,0230,293,49,0,0,0,42,50,9,54,1,6,10,7,2,0,14,6,1,19647336019525
20,19,64733,6019533,1475,569,193,0,0,0,101,193,39,217,1,6,10,7,2,0,14,5,1,19647336019533
20,19,64733,6019673,1479,451,210,1,4,0,89,210,29,219,1,6,10,7,2,0,14,5,1,19647336019673
20,19,64733,6019715,0016,3058,2968,17,323,0,1459,2983,729,2992,1,12,10,,1,1,15,12,1,19647336019715
20,19,64733,6019855,1349,801,145,0,0,0,88,146,16,155,1,6,10,7,2,0,14,5,1,19647336019855
20,19,64733,6019939,0031,824,92,3,0,0,56,93,34,119,1,6,10,7,2,0,14,5,1,19647336019939
20,19,64733,6019954,1482,617,144,0,0,0,89,146,48,168,1,6,10,7,2,0,14,5,1,19647336019954
20,19,64733,6020036,1483,578,189,0,1,0,114,191,39,211,1,6,10,7,2,0,14,5,1,19647336020036
20,19,64733,6020044,1485,649,120,0,2,0,82,121,31,142,1,6,10,7,2,0,14,5,1,19647336020044
20,19,64733,6057988,1688,547,290,1,0,0,150,292,53,302,1,9,10,7,2,0,6,8,1,19647336057988
20,19,64733,6058150,1473,1715,902,4,8,0,488,907,95,924,1,9,10,7,2,0,6,8,1,19647336058150
20,19,64733,6058267,0225,2055,487,3,2,0,349,490,42,509,1,9,10,7,2,0,6,8,1,19647336058267
20,19,64733,6061477,1346,2149,777,2,4,0,424,781,54,797,1,9,10,7,2,0,6,8,1,19647336061477
20,19,64733,6061543,1480,2307,1153,1,3,0,495,1153,50,1159,1,9,10,7,2,0,6,8,1,19647336061543
20,19,64733,6061584,2074,1724,889,3,2,0,493,892,95,908,1,9,10,7,2,0,6,8,1,19647336061584
20,19,64733,6071435,1477,707,133,1,0,0,69,133,28,155,1,6,10,7,2,0,14,5,1,19647336071435
20,19,64733,6094726,0957,463,117,0,0,0,76,119,25,127,1,6,10,7,2,0,14,5,1,19647336094726
20,19,64733,6097927,0012,402,66,0,0,0,35,66,11,68,1,6,10,7,2,0,14,5,1,19647336097927
20,19,64733,6112536,0045,732,582,1,0,0,430,591,270,627,1,6,10,,1,1,14,8,1,19647336112536
20,19,64733,6114912,0131,388,350,1,6,0,260,381,105,381,1,6,10,,1,1,14,5,1,19647336114912
20,19,64733,6116750,0213,816,711,1,0,0,301,713,75,717,1,12,10,,1,1,6,12,1,19647336116750
20,19,64733,6117048,0190,449,410,5,18,0,246,418,11,418,1,6,10,,1,1,14,4,1,19647336117048
20,19,64733,6117667,0293,561,561,0,1,0,338,561,311,561,1,6,10,,1,1,14,8,1,19647336117667
20,19,64733,6119044,0388,487,276,0,0,0,155,279,115,307,1,6,10,,1,1,14,8,1,19647336119044
20,19,64733,6119531,0417,786,157,1,3,0,138,161,89,219,1,6,10,,1,1,14,8,1,19647336119531
20,19,64733,6119903,0448,448,411,0,0,0,257,416,145,421,1,6,10,,1,1,14,8,1,19647336119903
20,19,64733,6120471,0473,150,126,1,0,0,62,128,63,134,1,6,10,,1,1,14,2,1,19647336120471
20,19,64733,6120489,0475,347,308,2,4,0,183,317,185,330,1,6,10,,1,1,14,5,1,19647336120489
20,19,64733,6121081,0506,320,279,4,8,0,171,291,9,291,1,9,10,,1,1,6,8,1,19647336121081
20,19,64758,0000000,,1481,1027,16,384,0,702,1130,436,1278,,,,,,,,,1,19647580000000
20,19,64766,0000000,,3147,1258,17,80,0,662,1263,210,1324,,,,,,,,,1,19647660000000
20,19,64774,0000000,,13242,11240,106,487,79,6887,12035,3557,12305,,,,,,,,,1,19647740000000
20,19,64790,0000000,,5380,3120,27,226,0,1645,3134,568,3227,,,,,,,,,1,19647900000000
20,19,64808,0000000,,24315,20010,166,732,0,11993,20505,8105,21596,,,,,,,,,1,19648080000000
