year,school_code,school_name
20,110973,Richmond College Preparatory
20,111195,Classical Academy High
20,111203,Alder Grove Charter School 2
20,111211,New Heights Charter
20,111336,Pittman Charter
20,111476,Achieve Academy
20,111484,New Village Girls Academy
20,111492,Alliance Patti And Peter Neuwirth Leadership Academy
20,111500,Alliance Dr. Olga Mohan High
20,111518,Alliance Jack H. Skirball Middle
20,111575,Animo Ralph Bunche Charter High
20,111583,Animo Jackie Robinson High
20,111625,Animo Watts College Preparatory Academy
20,111641,Alliance Ouchi-O'Donovan 6-12 Complex
20,111658,Alliance Marc & Eva Stern Math and Science
20,111674,Chrysalis Charter
20,111682,Hume Lake Charter
20,111708,Union Street Charter
20,111724,California Montessori Project-Shingle Springs Campus
20,111732,California Montessori Project - Elk Grove Campus
20,111757,California Montessori Project - Capitol Campus
20,111773,Family Partnership Charter
20,111856,American Indian Public High
20,111880,Discovery Charter
20,111898,Albert Einstein Academy Charter Middle
20,111906,King-Chavez Preparatory Academy
20,112060,Hesby Oaks Leadership Charter
20,112128,Aspire Ollin University Preparatory Academy
20,112169,California Montessori Project-San Juan Campuses
20,112177,Monterey Bay Charter
20,112201,PUC Excel Charter Academy
20,112235,Los Feliz Charter School for the Arts
20,112250,Century Academy for Excellence
20,112276,Gold Rush Charter
20,112284,California Virtual Academy San Mateo
20,112292,Aspire Summit Charter Academy
20,112300,La Vida Charter
20,112383,Paradise Charter
20,112417,Ventura Charter School of Arts and Global Education
20,112425,Natomas Pacific Pathways Prep
20,112441,Pathways to College K8
20,112458,California Connections Academy@Central
20,112508,Bright Star Secondary Charter Academy
20,112607,Envision Academy for Arts & Technology
20,112698,California Virtual Academy at Kings
20,112706,California Virtual Academy @ Los Angeles
20,112714,Antelope Valley Learning Academy
20,112722,Summit Preparatory Charter High
20,112987,Forestville Academy
20,113407,Rocky Point Charter
20,113431,University Preparatory Academy Charter
20,113464,Aveson Global Leadership Academy
20,113472,Aveson School of Leaders
20,113530,Santa Rosa Charter School for the Arts
20,113662,Voices College-Bound Language Academy
20,113704,Rocketship Mateo Sheedy Elementary
20,113852,Riverbank Language Academy
20,113878,Higher Learning Academy
20,113894,Pasadena Rosebud Academy
20,113928,Riverside Preparatory
20,114256,Inland Leaders Charter
20,114264,North County Trade Tech High
20,114272,SAVA - Sacramento Academic and Vocational Academy
20,114314,Bitney Prep High
20,114322,Yuba River Charter
20,114330,Nevada City School of the Arts
20,114348,Butterfield Charter
20,114355,Sierra Charter
20,114363,American Indian Public Charter II
20,114371,Rocklin Academy at Meyers Street
20,114389,Mirus Secondary
20,114421,KIPP King Collegiate High
20,114439,Mission View Public
20,114462,Health Sciences High
20,114470,Making Waves Academy
20,114553,University High
20,114660,Delta Elementary Charter
20,114678,High Tech High Chula Vista
20,114694,High Tech High North County
20,114868,Oakland Charter High
20,114876,Aspire Port City Academy
20,114884,Aspire Junior Collegiate Academy
20,114934,Village Charter
20,114959,Monsenor Oscar Romero Charter Middle
20,114967,Global Education Academy
20,114975,Sierra Montessori Academy
20,114983,Golden Valley River
20,114991,CORE Butte Charter
20,115014,KIPP Bridge Academy
20,115030,Magnolia Science Academy 3
20,115048,Fenton Primary Center
20,115055,River Oak Charter
20,115063,Antioch Charter Academy II
20,115089,Sky Mountain Charter
20,115105,Camarillo Academy of Progressive Education
20,115113,"Ivy Bound Academy of Math, Science, and Technology Charter Middle"
20,115139,Center for Advanced Learning
20,115154,Trillium Charter
20,115170,School of Extended Educational Options
20,115212,Magnolia Science Academy 2
20,115238,ARISE High
20,115253,Discovery Charter Preparatory #2
20,115287,ICEF Vista Middle Academy
20,115386,Civicorps Corpsmember Academy
20,115469,Vallejo Charter
20,115592,Learning Without Limits
20,115725,Lifeline Education Charter
20,115808,Norton Science and Language Academy
20,116434,Orcutt Academy Charter
20,116509,Alliance Morgan McKinzie High
20,116590,Harmony Magnet Academy
20,116640,Dunlap Leadership Academy
20,116707,Encore Jr./Sr. High School for the Performing and Visual Arts
20,116723,Academy of Careers and Exploration
20,116814,ACE Empower Academy
20,116822,Wilder's Preparatory Academy Charter Middle
20,116889,KIPP San Jose Collegiate
20,116921,Manzanita Public Charter
20,117036,Enadia Way Technology Charter
20,117077,APEX Academy
20,117150,Loomis Basin Charter
20,117168,Golden Eagle Charter
20,117184,Madera County Independent Academy
20,117192,SOAR Charter Academy
20,117234,Santa Clarita Valley International
20,117242,Yuba Environmental Science Charter Academy
20,117457,Great Valley Academy
20,117598,Alliance Piera Barbaglia Shaheen Health Services Academy
20,117606,Alliance Leichtman-Levine Family Foundation Environmental Science High
20,117614,New Los Angeles Charter
20,117622,Magnolia Science Academy 4
20,117648,Magnolia Science Academy 6
20,117655,Magnolia Science Academy 7
20,117796,New Jerusalem
20,117804,Ceiba College Preparatory Academy
20,117846,Para Los Niños Middle
20,117853,Dr. Lewis Dolphin Stallworth Sr. Charter
20,117879,Maria Montessori Charter Academy
20,117895,Synergy Kinetic Academy
20,117903,KIPP Raices Academy
20,117911,New Millennium Secondary
20,117937,ICEF Vista Elementary Academy
20,117952,ICEF Innovation Los Angeles Charter
20,117978,Goethe International Charter
20,117994,YouthBuild Charter School of California
20,118018,Clovis Online Charter
20,118042,Forest Ranch Charter
20,118059,LaVerne Elementary Preparatory Academy
20,118075,Learning Works
20,118083,Innovations Academy
20,118133,Five Keys Adult School (SF Sheriff's)
20,118141,Five Keys Independence HS (SF Sheriff's)
20,118224,Aspire Golden State College Preparatory Academy
20,118349,Big Sur Charter
20,118455,Ballington Academy for the Arts and Sciences
20,118497,Aspire Langston Hughes Academy
20,118588,Alain Leroy Locke College Preparatory Academy
20,118760,Barack Obama Charter
20,118851,King-Chavez Community High
20,118950,Sherman Thomas Charter High
20,119016,Da Vinci Science
20,119024,Rocketship Si Se Puede Academy
20,119222,Nea Community Learning Center
20,119248,Golden Oak Montessori of Hayward
20,119255,EJE Middle Academy
20,119271,High Tech Middle North County
20,119487,Western Sierra Collegiate Academy
20,119503,Everest Public High
20,119552,Today's Fresh Start Charter School Inglewood
20,119578,Da Vinci Charter Academy
20,119594,Leonardo da Vinci Health Sciences Charter
20,119602,University Preparatory High
20,119610,Gompers Preparatory Academy
20,119628,Big Picture Educational Academy
20,119636,Da Vinci Design
20,119669,Wonderful College Prep Academy
20,119743,Stockton Early College Academy
20,119750,River Montessori Elementary Charter
20,119982,Equitas Academy Charter
20,120006,New Vision Middle
20,120014,Endeavor College Preparatory Charter
20,120022,Valor Academy Middle
20,120030,Alliance College-Ready Middle Academy 4
20,120048,Alliance College-Ready Middle Academy 5
20,120063,Independence Charter
20,120071,New Designs Charter School-Watts
20,120089,Gratton Charter
20,120097,Academia Moderna
20,120105,Creekside Charter
20,120113,Natomas Pacific Pathways Prep Middle
20,120121,REACH
20,120139,Nueva Vista Language Academy
20,120188,Aspire ERES Academy
20,120204,Sycamore Academy of Science and Cultural Arts
20,120212,Aspire Vanguard College Preparatory Academy
20,120303,ICEF Inglewood Elementary Charter Academy
20,120394,Inspire School of Arts and Sciences
20,120469,Aspire Alexander Twilight College Preparatory Academy
20,120477,Aspire Titan Academy
20,120527,Watts Learning Center Charter Middle
20,120568,Options for Youth-San Bernardino
20,120600,iQ Academy California-Los Angeles
20,120634,"Architecture, Construction & Engineering Charter High (ACE)"
20,120642,Rocketship Los Suenos Academy
20,120659,Visalia Technical Early College
20,120675,Western Center Academy
20,120717,one.Charter
20,120725,Stockton Collegiate International Elementary
20,120733,Stockton Collegiate International Secondary
20,121079,Ararat Charter
20,121137,Ingenium Charter
20,121186,Children of Promise Preparatory Academy
20,121285,Alliance Cindy and Bill Simon Technology Academy High
20,121293,Alliance Tennenbaum Family Technology High
20,121343,Excel Prep Charter
20,121418,John Adams Academy - Roseville
20,121426,IvyTech Charter
20,121467,Aspire Alexander Twilight Secondary Academy
20,121475,Sherwood Montessori
20,121483,Alpha: Cornerstone Academy Preparatory
20,121509,Ipakanni Early College Charter
20,121525,Roberts Ferry Charter School Academy
20,121533,Morris E. Dailey Charter Elementary
20,121541,Aspire APEX Academy
20,121558,Shiloh Charter
20,121566,American River Charter
20,121608,Harvest Ridge Cooperative Charter
20,121624,Sierra Expeditionary Learning
20,121632,Paragon Collegiate Academy
20,121640,Cottonwood Creek Charter
20,121657,Mt. Lassen Charter
20,121665,Yav Pem Suab Academy - Preparing for the Future Charter
20,121673,NOVA Academy - Coachella
20,121681,SD Global Vision Academy
20,121699,KIPP Empower Academy
20,121707,KIPP Comienza Community Prep
20,121723,San Joaquin Building Futures Academy
20,121749,Science & Technology Academy at Knights Landing
20,121756,BRIDGES Charter
20,121772,Environmental Charter Middle
20,121848,Crown Preparatory Academy
20,122085,The Academy of Alameda
20,122242,TEACH Academy of Technologies
20,122267,Dixon Montessori Charter
20,122317,Hardy Brown College Prep
20,122440,Dunham Charter
20,122481,Animo Jefferson Charter Middle
20,122499,Animo Westside Charter Middle
20,122556,Citizens of the World Charter School Hollywood
20,122564,Camino Nuevo Elementary School #3
20,122580,Rio Valley Charter
20,122606,PUC Lakeview Charter High
20,122614,Aspire Gateway Academy Charter
20,122622,Aspire Firestone Academy Charter
20,122630,Para Los Niños - Evelyn Thurman Gratts Primary
20,122655,ISANA Octavia Academy
20,122663,Imperial Valley Home School Academy
20,122713,River Oaks Academy
20,122721,Aspire Pacific Academy
20,122739,Vista Charter Middle
20,122747,Magnolia Science Academy Bell
20,122754,Valley Charter Elementary
20,122788,School for Entrepreneurship and Technology
20,122796,All Tribes Elementary Charter
20,122838,Valley Charter Middle
20,122861,Camino Nuevo Charter Academy #2
20,123042,High Tech Middle Chula Vista
20,123059,High Tech Elementary Chula Vista
20,123125,Camino Polytechnic
20,123133,Alliance Susan and Eric Smidt Technology High
20,123141,Alliance Ted K. Tajima High
20,123158,Arts In Action Community Charter
20,123166,ISANA Palmati Academy
20,123174,Life Source International Charter
20,123224,San Diego Virtual
20,123257,Downtown College Prep - Alum Rock
20,123265,Gateway Middle
20,123281,Rocketship Discovery Prep
20,123299,Rocketship Mosaic Elementary
20,123505,Mission Preparatory
20,123521,Charter Alternative Program (CAP)
20,123711,Vincent Academy
20,123729,Community Roots Academy
20,123737,Three Rivers Charter
20,123745,Summit Public School: Rainier
20,123760,Gilroy Prep (a Navigator School)
20,123778,Old Town Academy K-8 Charter
20,123786,Credo High
20,123794,Summit Public School: Tahoma
20,123802,Health Careers Academy
20,123810,Wildflower Open Classroom
20,123901,Capitol Collegiate Academy
20,123968,Community School for Creative Education
20,123984,ISANA Cardinal Academy
20,123992,Animo Ellen Ochoa Charter Middle
20,124008,Animo James B. Taylor Charter Middle
20,124016,Animo Legacy Charter Middle
20,124032,Competitive Edge Charter Academy (CECA)
20,124040,Grimmway Academy
20,124057,Valley Life Charter
20,124065,Sunrise Middle
20,124164,Redwood Preparatory Charter
20,124172,Yu Ming Charter
20,124198,Extera Public
20,124222,Rise Kohyang Middle
20,124230,Healdsburg Charter
20,124248,Pacific Law Academy
20,124255,Trivium Charter
20,124263,Laurel Tree Charter
20,124289,South Bay Charter
20,124297,Bay View Academy
20,124321,Howard Gardner Community Charter
20,124339,Sixth Grade Charter Academy at Petaluma Jr. High
20,124347,City Heights Preparatory Charter
20,124560,Synergy Quantum Academy
20,124669,eCademy Charter at Crane
20,124743,Oxford Preparatory Academy - South Orange County
20,124768,Great Valley Academy - Salida
20,124776,Loma Vista Charter
20,124784,Aspire Slauson Academy Charter
20,124792,Aspire Juanita Tate Academy Charter
20,124800,Aspire Inskeep Academy Charter
20,124818,Los Angeles Leadership Primary Academy
20,124826,Camino Nuevo Charter Academy #4
20,124834,Sierra Academy of Expeditionary Learning
20,124875,Sacramento Valley Charter
20,124883,Animo College Preparatory Academy
20,124891,Alliance Renee and Meyer Luskin Academy High
20,124909,Walden Academy
20,124917,Guajome Learning Center
20,124933,PUC Early College Academy for Leaders and Scholars (ECALS)
20,124941,Alliance Margaret M. Bloomfield Technology Academy High
20,124958,TEAM Charter
20,124990,Urban Corps of San Diego County Charter
20,125013,Chicago Park Community Charter
20,125021,Minarets Charter High
20,125237,Riverside County Education Academy
20,125377,Palmdale Aerospace Academy
20,125385,"Imagine Schools, Riverside County"
20,125401,Insight @ San Diego
20,125526,Alpha: Blanca Alvarado
20,125542,Sycamore Valley Academy
20,125559,iLEAD Lancaster Charter
20,125567,Urban Montessori Charter
20,125609,KIPP Philosophers Academy
20,125617,ACE Charter High
20,125625,KIPP Scholar Academy
20,125633,California Heritage Youthbuild Academy II
20,125641,KIPP Sol Academy
20,125658,Willits Elementary Charter
20,125781,Rocketship Academy Brilliant Minds
20,125799,Rocketship Alma Academy
20,125807,Almond Acres Charter Academy
20,125823,Sierra Foothill Charter
20,125831,Santa Rosa French-American Charter (SRFACS)
20,125849,California Connections Academy @ Ripon
20,125864,Ednovate - USC Hybrid High College Prep
20,126003,Academies of the Antelope Valley
20,126011,Escalon Charter Academy
20,126037,Samueli Academy
20,126060,Leroy Greene Academy
20,126086,Hawking S.T.E.A.M. Charter
20,126094,be.tech
20,126128,REACH Leadership STEAM Academy
20,126136,Math and Science College Preparatory
20,126169,Equitas Academy #2
20,126177,Citizens of the World Charter School Silver Lake
20,126193,Citizens of the World Charter School Mar Vista
20,126219,Forest Charter
20,126227,Twin Ridges Home Study Charter
20,126292,Reedley Middle College High
20,126664,Alta Vista Community Charter
20,126714,Woodward Leadership Academy
20,126722,East Palo Alto Academy
20,126730,Kavod Charter
20,126748,LPS Oakland R & D Campus
20,126755,"Humphreys College Academy of Business, Law and Education"
20,126797,Aspire Centennial College Preparatory Academy
20,126805,Richmond Charter Academy
20,126904,Placer County Pathways Charter
20,127084,Compass Charter Schools of San Diego
20,127100,Assurance Learning Academy
20,127118,The Heights Charter
20,127134,River Islands Technology Academy II
20,127142,Highland Academy
20,127191,California Virtual Academy @ San Joaquin
20,127209,Insight School of California
20,127217,Alliance Alice M. Baxter College-Ready High
20,127282,Connect Community Charter
20,127498,Environmental Charter Middle - Inglewood
20,127506,Intellectual Virtues Academy of Long Beach
20,127514,Kepler Neighborhood
20,127522,Optimist Charter
20,127530,KIPP San Francisco College Preparatory
20,127548,Summit Public School: Shasta
20,127555,Loma Vista Immersion Academy
20,127605,High Tech Elementary North County
20,127647,e3 Civic High
20,127670,KIPP Iluminar Academy
20,127688,Hollister Prep
20,127696,Knowledge Enlightens You (KEY) Academy
20,127860,Alpha Charter
20,127886,City Language Immersion Charter
20,127894,Valor Academy High
20,127910,Camino Nuevo High #2
20,127928,Rocklin Academy Gateway
20,127936,PREPA TEC - Los Angeles
20,127944,Silver Oak High Public Montessori Charter
20,127969,Discovery Charter II
20,127985,Ingenium Charter Middle
20,128009,Alliance Virgil Roberts Leadership Academy
20,128025,Lashon Academy
20,128033,Alliance College-Ready Middle Academy 8
20,128041,Alliance Kory Hunter Middle
20,128058,Alliance College-Ready Middle Academy 12
20,128066,Health Sciences Middle
20,128074,Cesar Chavez Language Academy
20,128090,Summit Public School: Denali
20,128108,Rocketship Spark Academy
20,128124,Gateway International
20,128132,Extera Public School No. 2
20,128157,Gateway to College Academy
20,128223,Bella Mente Montessori Academy
20,128371,New Horizons Charter Academy
20,128389,"Ivy Bound Academy Math, Science, and Technology Charter Middle 2"
20,128397,Come Back Kids
20,128413,Aspire College Academy
20,128421,Harbor Springs Charter
20,128439,Empire Springs Charter
20,128447,The Education Corps
20,128454,College Bridge Academy
20,128462,Taylion High Desert Academy/Adelanto
20,128488,Family First Charter
20,128496,New Opportunities Charter
20,128504,Peak to Peak Mountain Charter
20,128512,KIPP Academy of Innovation
20,128561,Rocklin Independent Charter Academy
20,128728,Da Vinci Connect
20,128736,Opportunities for Learning - Duarte
20,128777,Gateway College and Career Academy
20,128991,Grace Hopper STEM Academy
20,129007,California Virtual Academy at Sutter
20,129015,Yosemite-Wawona Elementary Charter
20,129023,Stanislaus Alternative Charter
20,129205,KIPP Heritage Academy
20,129213,Alpha: Jose Hernandez
20,129221,MethodSchools
20,129247,ACE Esperanza Middle
20,129270,Animo Mae Jemison Charter Middle
20,129387,Empower Charter
20,129395,Elevate Elementary
20,129403,Epic Charter
20,129460,KIPP Vida Preparatory Academy
20,129494,Kairos Public School Vacaville Academy
20,129528,Caliber: Beta Academy
20,129577,STREAM Charter
20,129593,PUC Inspire Charter Academy
20,129601,California Connections Academy North Bay
20,129619,PUC Community Charter Elementary
20,129627,TEACH Tech Charter High
20,129635,Downtown Charter Academy
20,129643,Richmond Charter Elementary-Benito Juarez
20,129650,Equitas Academy #3 Charter
20,129668,County Collaborative Charter
20,129684,Summit Public School K2
20,129718,Downtown College Preparatory Middle
20,129759,Design Tech High
20,129833,Global Education Academy 2
20,129858,Everest Value
20,129866,Village Charter Academy
20,129890,Delta Home Charter
20,129916,Valley View Charter Prep
20,129924,Kipp Prize Preparatory Academy
20,129932,East Bay Innovation Academy
20,129957,Northern Summit Academy Shasta
20,129965,Rising Sun Montessori
20,130534,Circle of Independent Learning
20,130609,Alameda Community Learning Center
20,130617,"Oakland Military Institute, College Preparatory Academy"
20,130625,Alternatives in Action
20,130633,Lighthouse Community Charter
20,130666,Aspire Lionel Wilson College Preparatory Academy
20,130708,Sierra Vista Charter High
20,130724,Success One!
20,130732,Aspire Triumph Technology Academy
20,130757,Highlands Community Charter
20,130765,Magnolia Science Academy Santa Ana
20,130823,EPIC de Cesar Chavez
20,130856,Luis Valdez Leadership Academy
20,130930,Vista Oaks Charter
20,130948,Independence Charter Academy
20,131110,Rocketship Fuerza Community Prep
20,131128,Da Vinci Communications
20,131136,New Joseph Bonnheim (NJB) Community Charter
20,131185,Fusion Charter
20,131383,SIATech Academy South
20,131417,GOALS Academy
20,131466,Fenton STEM Academy: Elementary Center for Science Technology Engineering and Mathematics
20,131565,High Tech Elementary
20,131581,Oakland Unity Middle
20,131656,ACE Inspire Academy
20,131706,River Charter Schools Lighthouse Charter
20,131722,Fenton Charter Leadership Academy
20,131748,Voices College-Bound Language Academy at Morgan Hill
20,131771,KIPP Ignite Academy
20,131789,NextGeneration STEAM Academy
20,131797,KIPP Promesa Prep
20,131805,The Academy of Alameda Elementary
20,131821,Collegiate Charter High School of Los Angeles
20,131847,Public Policy Charter
20,131870,Resolute Academy Charter
20,131896,Roses in Concrete
20,131904,Libertas College Preparatory Charter
20,131938,Clear Passage Educational Center
20,131961,Petaluma Accelerated Charter
20,131979,Ingenuity Charter
20,131987,iLEAD Hybrid
20,131995,B. Roberto Cruz Leadership Academy
20,132019,Paseo Grande Charter
20,132027,University Preparatory Value High
20,132050,Delta Bridges Charter
20,132068,KIPP Excelencia Community Preparatory
20,132076,Rocketship Redwood City
20,132084,Alliance Marine - Innovation and Technology 6-12 Complex
20,132100,Aspire Richmond Ca. College Preparatory Academy
20,132118,Aspire Richmond Technology Academy
20,132126,Bert Corona Charter High
20,132159,OnePurpose
20,132183,The New School of San Francisco
20,132233,John Henry High
20,132274,Alpha Cindy Avitia High
20,132282,Ednovate - East College Prep
20,132399,Golden Valley Orchard
20,132415,John McCandless Charter
20,132464,Empowering Possibilities International Charter
20,132472,California Pacific Charter - San Diego
20,132498,Encore High School for the Arts - Riverside
20,132506,Cabrillo Point Academy
20,132514,Francophone Charter School of Oakland
20,132522,Baypoint Preparatory Academy
20,132530,Voices College-Bound Language Academy at Mt. Pleasant
20,132555,Conservatory of Vocal/Instrumental Arts High
20,132597,Evergreen Institute of Excellence
20,132605,Valiente College Preparatory Charter
20,132613,Vista Heritage Global Academy
20,132654,Community Collaborative Charter
20,132662,Denair Elementary Charter Academy
20,132845,Today's Fresh Start-Compton
20,132894,Olive Grove Charter
20,132910,College and Career Preparatory Academy
20,132928,Anahuacalmecac International University Preparatory of North America
20,132936,Chawanakee Academy Charter
20,132944,Redding STEM Academy
20,132977,Sutter Peak Charter Academy
20,133116,Insight @ San Joaquin
20,133272,PUC Triumph Charter Academy and PUC Triumph Charter High
20,133280,PUC Nueva Esperanza Charter Academy
20,133298,PUC CALS Middle School and Early College High
20,133496,Rocketship Rising Stars
20,133637,Summit Public School: Tamalpais
20,133678,Aspire Benjamin Holt Middle
20,133686,Equitas Academy 4
20,133694,Valor Academy Elementary
20,133702,New Los Angeles Charter Elementary
20,133710,Girls Athletic Leadership School Los Angeles
20,133785,Oxford Preparatory Academy - Saddleback Valley
20,133793,Accelerated Charter High
20,133868,Rise Kohyang High
20,133884,California Collegiate Charter
20,133892,Ballington Academy for the Arts and Sciences - San Bernardino
20,133900,Prepa Tec Los Angeles High
20,133934,Inspire Charter School - North
20,133942,Aspen Meadow Public
20,133959,Unity Middle College High
20,133983,Ednovate - Legacy College Prep.
20,133991,Epiphany Prep Charter
20,134015,Lodestar: A Lighthouse Community Charter Public
20,134023,Animo Florence-Firestone Charter Middle
20,134049,Natomas Pacific Pathways Prep Elementary
20,134056,Orange County Academy of Sciences and Arts
20,134072,Rocketship Futuro Academy
20,134114,Contra Costa School of Performing Arts
20,134122,Redding School of the Arts
20,134148,The City
20,134163,Northcoast Preparatory and Performing Arts Academy
20,134197,Aspire East Palo Alto Charter
20,134205,Arts in Action Community Middle
20,134213,Come Back Butte Charter
20,134221,Kinetic Academy
20,134239,EPIC Charter (Excellence Performance Innovation Citizenship)
20,134254,Pinnacle Academy Charter - Independent Study
20,134262,Caliber: ChangeMakers Academy
20,134288,Scholarship Prep
20,134312,Blue Ridge Academy
20,134320,Riverside County Education Academy - Indio
20,134338,ISANA Achernar Academy
20,134346,Intellectual Virtues Academy
20,134361,LA's Promise Charter Middle #1
20,134379,Imperial Pathways Charter
20,134403,Lassen-Antelope Volcanic Academy (LAVA)
20,134510,Sherman Thomas STEM Academy
20,134577,Audeo Charter II
20,134585,Pathways Academy Charter Adult Education
20,134619,Empower Generations
20,134841,Orange County Workforce Innovation High
20,134858,California School of the Arts - San Gabriel Valley
20,134890,San Diego Workforce Innovation High
20,134940,Citrus Springs Charter
20,135087,Opportunity Youth Academy
20,135095,Ernest Kimme Charter Academy for Independent Learning
20,135103,Inspire Charter School - Central
20,135145,Compass Charter Schools of Los Angeles
20,135186,Grimmway Academy Shafter
20,135269,Oxford Day Academy
20,135343,Growth Public
20,135350,Ross Valley Charter
20,135368,Alma Fuerte Public
20,135459,Blue Oak Academy
20,135467,Wonderful College Prep Academy - Lost Hills
20,135509,Gabriella Charter 2
20,135517,KIPP Corazon Academy
20,135582,LA's Promise Charter High #1
20,135608,KIPP Valiant Community Prep
20,135616,Crete Academy
20,135624,Tree of Life International Charter
20,135632,WISH Academy High
20,135715,Ednovate - Esperanza College Prep
20,135723,Ednovate - Brio College Prep
20,135756,Thompson Peak Charter
20,135830,PACE Academy Charter
20,135848,Redding Collegiate Academy
20,135863,Global Learning Charter
20,135871,John Adams Academy - Lincoln
20,135889,Stellar Charter
20,135897,Advanced Learning Academy
20,135913,Urban Discovery Academy Charter
20,135921,WISH Community
20,135939,Washington Middle College High
20,135954,ISANA Himalia Academy
20,136028,Delta Keys Charter
20,136036,John Adams Academy - El Dorado Hills
