year,county_code,district_code,school_code,charter_num,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
22,19,64733,0132084,1738,1028,917,4,0,15,0,502,924,177,939,,12,10,,1,1,6,12,1,19647330132084
22,19,64733,0116509,0928,471,440,1,0,5,0,269,446,72,450,,7,10,,1,1,9,12,1,19647330116509
22,19,64733,0111641,0784,974,933,4,0,3,0,564,937,200,943,,12,10,,1,1,6,12,1,19647330111641
22,19,64733,0111492,0789,585,540,3,0,14,0,380,549,97,558,,7,10,,1,1,9,12,1,19647330111492
22,19,64733,0117598,0927,520,491,7,0,14,0,314,497,114,501,,7,10,,1,1,9,12,1,19647330117598
22,19,64733,0124891,1343,523,475,9,0,15,0,299,483,110,495,,7,10,,1,1,9,12,1,19647330124891
22,19,64733,0123133,1163,369,341,1,0,5,0,206,346,60,351,,7,10,,1,1,9,12,1,19647330123133
22,19,64733,0123141,1164,471,451,1,0,7,0,276,453,69,454,,7,10,,1,1,9,12,1,19647330123141
22,19,64733,0121293,1162,239,213,3,0,7,0,135,218,28,219,,7,10,,1,1,9,12,1,19647330121293
22,19,64733,0128009,1530,413,389,9,0,4,0,286,397,97,399,,9,10,,1,1,6,8,1,19647330128009
22,19,64733,0132928,1685,256,208,1,0,52,0,140,211,25,214,,12,10,,1,1,14,12,1,19647330132928
22,19,64733,0123992,1286,312,295,0,0,12,0,198,296,76,300,,9,10,,1,1,6,8,1,19647330123992
22,19,64733,0134023,1794,440,432,6,0,83,0,285,432,107,434,,9,10,,1,1,6,8,1,19647330134023
22,19,64733,0111583,0793,609,584,1,0,42,0,382,585,86,590,,7,10,,1,1,9,12,1,19647330111583
22,19,64733,0124008,1287,454,445,1,0,24,0,311,446,135,446,,9,10,,1,1,6,8,1,19647330124008
22,19,64733,0122481,1216,528,512,2,0,62,0,356,515,180,517,,9,10,,1,1,6,8,1,19647330122481
22,19,64733,0124016,1288,900,820,19,0,53,0,517,829,205,843,,9,10,,1,1,6,8,1,19647330124016
22,19,64733,0129270,1624,508,472,7,0,50,0,312,475,113,478,,9,10,,1,1,6,8,1,19647330129270
22,19,64733,0106849,0649,625,608,2,0,71,0,413,608,102,613,,7,10,,1,1,9,12,1,19647330106849
22,19,64733,0111575,0781,614,604,4,0,40,0,426,604,141,607,,7,10,,1,1,9,12,1,19647330111575
22,19,64733,0102434,0602,636,605,7,0,56,0,348,606,128,606,,7,10,,1,1,9,12,1,19647330102434
22,19,64733,0106831,0648,497,449,3,0,62,0,269,455,71,458,,7,10,,1,1,9,12,1,19647330106831
22,19,64733,0111625,0783,580,557,0,0,53,0,349,557,89,560,,7,10,,1,1,9,12,1,19647330111625
22,19,64733,0122499,1217,290,255,4,0,18,0,157,256,40,257,,12,10,,1,1,6,8,1,19647330122499
22,19,64733,0117077,1459,291,208,1,0,10,0,173,216,90,236,,7,10,,1,1,7,12,1,19647330117077
22,19,64733,0121079,1156,325,228,0,0,0,0,192,257,168,282,,6,10,7,1,1,14,5,1,19647330121079
22,19,64733,0123158,1218,383,350,4,0,2,0,198,358,152,362,,6,10,,1,1,14,5,1,19647330123158
22,19,64733,0134205,1806,255,234,0,0,1,0,142,243,80,244,,9,10,,1,1,6,8,1,19647330134205
22,19,64733,0126797,1436,499,428,4,0,1,0,289,447,88,456,,9,10,,1,1,6,8,1,19647330126797
22,19,64733,0122622,1214,345,298,3,0,4,0,175,299,120,313,,6,10,,1,1,14,5,1,19647330122622
22,19,64733,0122614,1213,341,298,4,0,13,0,165,302,74,311,,6,10,,1,1,14,5,1,19647330122614
22,19,64733,0124800,1332,353,338,2,0,21,0,225,343,129,345,,6,10,,1,1,14,6,1,19647330124800
22,19,64733,0124792,1331,346,322,2,0,11,0,210,332,160,335,,6,10,,1,1,14,6,1,19647330124792
22,19,64733,0114884,1551,329,290,3,0,3,0,215,296,111,310,,6,10,,1,1,14,5,1,19647330114884
22,19,64733,0122721,1230,555,492,0,0,6,0,326,505,60,509,,12,10,,1,1,6,12,1,19647330122721
22,19,64733,0124784,1330,328,309,3,0,14,0,192,315,153,320,,6,10,,1,1,14,6,1,19647330124784
22,19,64733,0120477,1550,320,285,0,0,2,0,197,288,122,303,,6,10,,1,1,14,5,1,19647330120477
22,19,64733,6015986,1344,587,146,0,0,2,0,87,148,14,158,,6,10,7,2,0,14,5,1,19647336015986
22,19,64733,0106872,0654,344,274,2,0,0,0,183,274,108,290,,9,10,,1,1,5,8,1,19647330106872
22,19,64733,0132126,1724,202,172,3,0,0,0,95,173,43,178,,7,10,,1,1,9,12,1,19647330132126
22,19,64733,1931047,1119,3093,1997,12,0,112,0,1500,2524,258,2556,,7,10,,1,1,9,12,1,19647331931047
22,19,64733,0112508,0826,530,494,2,0,3,0,260,498,85,503,,7,10,,1,1,9,12,1,19647330112508
22,19,64733,6016240,1345,405,104,0,0,0,0,70,105,15,114,,6,10,7,2,0,14,5,1,19647336016240
22,19,64733,6016265,1585,313,206,3,0,2,1,125,206,51,213,,6,10,7,2,0,14,5,1,19647336016265
22,19,64733,6117667,0293,579,276,0,0,1,0,328,488,414,548,,6,10,,1,1,14,8,1,19647336117667
22,19,64733,0122861,1231,685,312,4,0,11,0,390,588,274,618,,6,10,,1,1,14,8,1,19647330122861
22,19,64733,0124826,1334,600,370,7,0,20,0,348,545,219,561,,6,10,,1,1,14,8,1,19647330124826
22,19,64733,0122564,1212,695,500,4,0,0,0,367,638,370,666,,6,10,,1,1,14,8,1,19647330122564
22,19,64733,0127910,1540,508,271,1,0,3,0,303,465,108,476,,7,10,,1,1,9,12,1,19647330127910
22,19,64733,6016323,0226,346,20,0,0,0,0,16,20,6,23,,6,10,7,2,0,14,5,1,19647336016323
22,19,64733,6016356,1235,841,103,0,0,0,0,80,105,16,116,,6,10,7,2,0,14,5,1,19647336016356
22,19,64733,6071435,1477,605,128,0,0,0,0,87,128,26,140,,6,10,7,2,0,14,5,1,19647336071435
22,19,64733,0101659,0570,197,182,3,0,2,0,95,183,20,183,,7,10,,1,1,9,12,1,19647330101659
22,19,64733,0115139,0937,278,242,1,0,15,0,184,252,108,263,,6,10,,1,1,14,5,1,19647330115139
22,19,64733,0100800,0534,452,362,2,0,12,0,238,384,101,396,,7,10,,1,1,9,12,1,19647330100800
22,19,64733,0108878,0712,508,246,8,0,2,0,163,260,24,264,,7,10,,1,1,9,12,1,19647330108878
22,19,64733,1931708,1581,1663,1052,11,0,15,0,591,1059,148,1097,,7,10,7,2,0,9,12,1,19647331931708
22,19,64733,6119531,0417,714,130,1,0,2,0,119,151,63,196,,6,10,,1,1,14,8,1,19647336119531
22,19,64733,0140749,2081,163,29,0,0,0,0,19,29,1,29,,6,10,,1,1,14,8,1,19647330140749
22,19,64733,0139832,2082,173,49,0,0,2,0,26,53,7,56,,6,10,,1,1,14,8,1,19647330139832
22,19,64733,0122556,1200,430,186,0,0,3,0,132,193,66,206,,6,10,,1,1,14,5,1,19647330122556
22,19,64733,0126193,1414,555,274,0,0,6,0,156,283,64,298,,6,10,,1,1,14,7,1,19647330126193
22,19,64733,0126177,1413,798,433,1,0,4,0,292,442,131,464,,6,10,,1,1,14,8,1,19647330126177
22,19,64733,0127886,1538,387,192,1,0,0,0,144,197,94,224,,6,10,,1,1,14,5,1,19647330127886
22,19,64733,6016562,1041,613,154,0,0,1,0,99,154,14,160,,6,10,7,2,0,14,5,1,19647336016562
22,19,64733,0131821,1722,206,192,0,0,3,0,116,196,54,199,,7,10,,1,1,9,12,1,19647330131821
22,19,64733,6094726,0957,412,104,0,0,0,0,63,105,35,114,,6,10,7,2,0,14,5,1,19647336094726
22,19,64733,0135616,1854,212,162,7,0,18,0,126,192,16,197,,6,10,,1,1,14,6,1,19647330135616
22,19,64733,0121848,1187,429,410,1,0,0,0,273,416,134,418,,9,10,,1,1,5,8,1,19647330121848
22,19,64733,6016729,1481,469,275,5,0,1,0,156,276,42,281,,6,10,7,2,0,14,5,1,19647336016729
22,19,64733,0115253,0949,199,125,3,0,1,0,87,135,16,140,,7,10,,1,1,9,12,1,19647330115253
22,19,64733,6016778,1469,628,161,3,0,0,0,121,163,37,178,,6,10,7,2,0,14,5,1,19647336016778
22,19,64733,6119903,0448,434,380,2,0,7,0,262,385,148,399,,6,10,,1,1,14,8,1,19647336119903
22,19,64733,0102491,0604,563,479,0,0,0,0,283,480,77,486,,6,10,2,2,0,14,5,1,19647330102491
22,19,64733,0135723,1843,476,422,0,0,0,0,234,422,55,427,,7,10,,1,1,9,12,1,19647330135723
22,19,64733,0132282,1702,379,344,0,0,1,0,179,344,43,345,,7,10,,1,1,9,12,1,19647330132282
22,19,64733,0135715,1842,481,397,0,0,0,0,248,397,69,404,,7,10,,1,1,9,12,1,19647330135715
22,19,64733,0140129,2087,233,145,1,0,0,0,116,145,36,160,,7,10,,1,1,9,12,1,19647330140129
22,19,64733,0125864,1401,546,408,3,0,1,0,267,410,50,422,,7,10,,1,1,9,12,1,19647330125864
22,19,64733,1932623,1314,3624,1187,7,0,1,0,888,1214,48,1237,,7,10,,1,1,9,12,1,19647331932623
22,19,64733,6016869,1466,410,127,0,0,1,0,82,127,36,146,,6,10,7,2,0,14,5,1,19647336016869
22,19,64733,0140004,2080,174,38,0,0,1,0,28,39,3,40,,6,10,,1,1,14,8,1,19647330140004
22,19,64733,6057988,1688,474,230,1,0,7,0,136,234,39,241,,9,10,7,2,0,6,8,1,19647336057988
22,19,64733,0117036,1474,205,135,0,0,2,0,82,136,31,142,,6,10,7,2,0,14,5,1,19647330117036
22,19,64733,6016935,1471,535,160,5,0,0,0,102,162,36,181,,6,10,7,2,0,14,5,1,19647336016935
22,19,64733,0126169,1402,391,355,2,0,1,0,208,357,106,364,,9,10,,1,1,5,8,1,19647330126169
22,19,64733,0129650,1669,497,458,2,0,0,0,251,460,276,472,,6,10,,1,1,14,4,1,19647330129650
22,19,64733,0133686,1785,350,317,3,0,0,0,182,320,110,328,,9,10,,1,1,5,8,1,19647330133686
22,19,64733,0139121,2040,116,99,0,0,1,0,75,108,66,111,,6,10,,1,1,14,4,1,19647330139121
22,19,64733,0138883,2030,150,113,1,0,0,0,62,120,89,134,,6,10,,1,1,14,4,1,19647330138883
22,19,64733,0119982,1093,463,414,1,0,4,0,240,425,245,438,,6,10,,1,1,14,5,1,19647330119982
22,19,64733,0129858,1638,256,214,2,0,0,0,142,223,107,233,,6,10,,1,1,14,8,1,19647330129858
22,19,64733,0124198,1300,394,283,7,0,6,0,252,371,138,382,,6,10,,1,1,14,8,1,19647330124198
22,19,64733,0128132,1562,278,246,0,0,0,0,179,254,88,267,,6,10,,1,1,14,5,1,19647330128132
22,19,64733,6017016,0030,554,488,3,0,14,0,295,488,160,494,,6,10,,1,1,3,5,1,19647336017016
22,19,64733,0131722,1613,323,246,4,0,2,0,147,250,71,259,,6,10,,1,1,14,6,1,19647330131722
22,19,64733,0115048,0911,607,499,9,0,17,0,323,501,259,536,,6,10,,1,1,14,2,1,19647330115048
22,19,64733,0131466,1605,341,269,3,0,10,0,159,270,63,275,,6,10,,1,1,14,6,1,19647330131466
22,19,64733,0108886,0713,437,335,0,0,1,0,161,336,109,349,,6,10,,1,1,14,8,1,19647330108886
22,19,64733,0135509,1853,327,298,3,0,3,0,174,299,126,308,,6,10,,1,1,14,6,1,19647330135509
22,19,64733,6061584,2074,1584,770,2,0,2,0,453,774,82,792,,9,10,7,2,0,6,8,1,19647336061584
22,19,64733,6061477,1346,1976,701,3,0,4,0,427,711,71,737,,9,10,7,2,0,6,8,1,19647336061477
22,19,64733,0133710,1791,166,130,1,0,2,0,82,130,30,132,,9,10,,1,1,6,8,1,19647330133710
22,19,64733,0114967,0934,328,77,2,0,0,0,182,230,170,280,,6,10,,1,1,14,7,1,19647330114967
22,19,64733,0129833,1641,77,68,0,0,0,0,42,69,29,72,,6,10,,1,1,14,5,1,19647330129833
22,19,64733,0117978,1036,388,46,2,0,1,0,84,119,53,151,,6,10,7,1,1,14,8,1,19647330117978
22,19,64733,1933746,0572,5675,2783,8,0,16,0,1052,2875,133,2906,,12,10,,1,1,14,12,1,19647331933746
22,19,64733,1931864,1571,2785,1696,9,0,28,1,1058,1738,292,1792,,7,10,7,2,0,9,12,1,19647331931864
22,19,64733,6017438,1472,270,141,1,0,4,0,83,142,64,169,,6,10,7,2,0,14,5,1,19647336017438
22,19,64733,6017529,1470,349,97,2,0,0,0,71,99,8,103,,6,10,7,2,0,14,5,1,19647336017529
22,19,64733,0112060,1468,479,81,0,0,1,0,65,82,20,94,,6,10,7,2,0,14,8,1,19647330112060
22,19,64733,0100677,0537,372,143,0,0,0,0,107,157,11,162,,7,10,,1,1,9,12,1,19647330100677
22,19,64733,0137471,1929,211,0,0,0,0,0,61,61,21,71,,9,10,,1,1,6,8,1,19647330137471
22,19,64733,0117952,1037,268,259,10,0,16,0,165,261,61,261,,6,10,,1,1,14,5,1,19647330117952
22,19,64733,6117048,0190,440,403,5,0,8,0,291,408,13,408,,6,10,,1,1,14,5,1,19647336117048
22,19,64733,0101196,0543,403,355,5,0,2,0,219,357,2,357,,7,10,,1,1,9,12,1,19647330101196
22,19,64733,6121081,0506,296,266,4,0,5,0,188,275,5,276,,9,10,,1,1,6,8,1,19647336121081
22,19,64733,0117937,1039,294,278,5,0,13,0,184,278,106,283,,6,10,,1,1,14,5,1,19647330117937
22,19,64733,0115287,0953,205,197,3,0,8,0,127,197,60,199,,9,10,,1,1,6,8,1,19647330115287
22,19,64733,0121137,1157,349,299,2,0,13,0,174,312,124,318,,6,10,,1,1,14,5,1,19647330121137
22,19,64733,0127985,1536,181,163,0,0,1,0,95,177,64,177,,9,10,,1,1,6,8,1,19647330127985
22,19,64733,0140111,2088,75,71,0,0,8,0,58,73,11,74,,6,10,,1,1,14,5,1,19647330140111
22,19,64733,0123984,1285,289,269,1,0,1,0,131,269,147,275,,6,10,,1,1,14,5,1,19647330123984
22,19,64733,0135954,1858,639,627,1,0,0,0,414,632,357,635,,6,10,,1,1,14,8,1,19647330135954
22,19,64733,0108910,0716,526,508,0,0,0,0,323,511,202,513,,6,10,,1,1,14,8,1,19647330108910
22,19,64733,0122655,1232,415,365,1,0,0,0,221,367,118,373,,6,10,,1,1,14,8,1,19647330122655
22,19,64733,0123166,1246,355,320,2,0,0,0,189,322,139,325,,6,10,,1,1,14,8,1,19647330123166
22,19,64733,0106351,0619,645,413,2,0,4,0,308,449,111,471,,12,10,,1,1,14,12,1,19647330106351
22,19,64733,0128389,1570,101,77,3,0,0,0,48,80,28,83,,9,10,,1,1,5,8,1,19647330128389
22,19,64733,0115113,0936,163,80,0,0,0,0,73,82,11,86,,9,10,,1,1,5,8,1,19647330115113
22,19,64733,0109884,0734,415,376,0,0,14,0,255,376,83,380,,9,10,,1,1,6,8,1,19647330109884
22,19,64733,6017693,1487,355,131,2,0,0,0,96,133,12,139,,6,10,7,2,0,14,5,1,19647336017693
22,19,64733,6017701,0227,460,45,0,0,0,0,31,46,15,52,,6,10,7,2,0,14,5,1,19647336017701
22,19,64733,0128512,1586,500,423,1,0,1,0,258,434,89,440,,9,10,,1,1,5,8,1,19647330128512
22,19,64733,0101444,0530,467,416,10,0,0,0,278,433,78,438,,9,10,,1,1,5,8,1,19647330101444
22,19,64733,0121707,1196,1048,958,5,0,3,0,544,970,310,981,,6,10,,1,1,14,8,1,19647330121707
22,19,64733,0135517,1855,1039,840,1,0,0,0,523,870,256,892,,6,10,,1,1,14,4,1,19647330135517
22,19,64733,0121699,1195,560,515,8,0,17,0,301,525,151,528,,6,10,,1,1,14,4,1,19647330121699
22,19,64733,0120014,1094,558,510,1,0,0,1,330,522,233,531,,6,10,,1,1,14,8,1,19647330120014
22,19,64733,0131771,1720,433,395,3,0,4,0,279,403,110,404,,6,10,,1,1,14,4,1,19647330131771
22,19,64733,0127670,1508,569,470,2,0,6,0,275,480,147,491,,6,10,,1,1,14,4,1,19647330127670
22,19,64733,0100867,0531,514,465,0,0,2,0,254,468,64,470,,9,10,,1,1,5,8,1,19647330100867
22,19,64733,0125609,1378,288,265,2,0,0,0,209,273,38,273,,9,10,,1,1,5,8,1,19647330125609
22,19,64733,0131797,1721,515,422,2,0,7,0,263,435,110,439,,6,10,,1,1,14,4,1,19647330131797
22,19,64733,0139071,2041,427,358,4,0,6,0,241,377,138,385,,6,10,,1,1,14,8,1,19647330139071
22,19,64733,0117903,1010,570,448,0,0,2,0,280,460,172,473,,6,10,,1,1,14,4,1,19647330117903
22,19,64733,0125625,1377,388,336,1,0,2,0,242,353,75,355,,9,10,,1,1,5,8,1,19647330125625
22,19,64733,0125641,1379,501,407,2,0,1,4,247,417,79,421,,9,10,,1,1,5,8,1,19647330125641
22,19,64733,0129460,1587,551,498,2,0,4,0,352,517,181,522,,6,10,,1,1,14,4,1,19647330129460
22,19,64733,6017743,1486,345,201,0,0,0,0,127,201,43,212,,6,10,7,2,0,14,5,1,19647336017743
22,19,64733,0108928,0717,1609,569,4,0,4,0,477,601,135,639,,12,10,,1,1,14,12,1,19647330108928
22,19,64733,0137513,1959,107,88,0,0,2,0,68,88,9,90,,6,10,,1,1,14,5,1,19647330137513
22,19,64733,0131904,1711,289,281,2,0,2,0,177,284,85,287,,6,10,,1,1,4,8,1,19647330131904
22,19,64733,6017891,1478,459,121,2,0,1,0,83,123,34,139,,6,10,7,2,0,14,5,1,19647336017891
22,19,64733,0110304,0675,296,263,0,0,0,0,154,267,117,282,,12,10,,1,1,6,12,1,19647330110304
22,19,64733,1996610,0461,418,331,5,0,2,0,242,334,106,358,,12,10,,1,1,6,12,1,19647331996610
22,19,64733,0124818,1333,316,243,2,0,1,0,174,248,166,278,,6,10,,1,1,14,5,1,19647330124818
22,19,64733,0137463,1960,178,36,1,0,0,0,51,72,19,82,,9,10,,1,1,6,8,1,19647330137463
22,19,64733,0112235,0827,446,128,4,0,1,0,100,166,25,177,,6,10,,1,1,14,5,1,19647330112235
22,19,64733,0117622,0986,109,94,0,0,1,0,64,94,18,94,,12,10,,1,1,6,12,1,19647330117622
22,19,64733,0117648,0988,83,73,0,0,0,0,54,79,17,79,,9,10,,1,1,6,8,1,19647330117648
22,19,64733,0117655,0989,280,215,0,0,11,0,142,215,88,227,,6,10,,1,1,14,5,1,19647330117655
22,19,64733,0122747,1236,392,341,1,0,14,0,226,341,49,345,,9,10,,1,1,6,8,1,19647330122747
22,19,64733,6018063,0228,325,48,0,0,0,1,32,48,9,53,,6,10,7,2,0,14,5,1,19647336018063
22,19,64733,0126136,1412,530,488,0,0,4,0,333,489,71,496,,7,10,,1,1,9,12,1,19647330126136
22,19,64733,0137562,1961,187,148,1,0,5,0,120,169,47,174,,7,10,,1,1,9,12,1,19647330137562
22,19,64733,0114959,0931,295,273,2,0,0,0,144,274,118,284,,9,10,,1,1,6,8,1,19647330114959
22,19,64733,6018204,0115,821,630,4,0,28,0,402,678,338,716,,6,10,,1,1,14,5,1,19647336018204
22,19,64733,6119044,0388,446,241,0,0,0,0,160,245,77,260,,6,10,,1,1,14,8,1,19647336119044
22,19,64733,0102483,0592,375,341,0,0,10,0,214,342,192,354,,6,10,,1,1,14,5,1,19647330102483
22,19,64733,0100289,0521,404,400,0,0,4,0,240,402,320,404,,6,10,,1,1,14,5,1,19647330100289
22,19,64733,6018287,1465,377,205,3,0,0,0,157,207,84,233,,6,10,7,2,0,14,5,1,19647336018287
22,19,64733,0102541,0601,820,373,3,0,0,0,459,463,118,518,,12,10,,1,1,6,12,1,19647330102541
22,19,64733,0120071,1120,313,132,5,0,0,0,180,186,46,213,,12,10,,1,1,6,12,1,19647330120071
22,19,64733,0111211,0761,401,400,4,0,30,0,240,400,144,400,,6,10,,1,1,14,8,1,19647330111211
22,19,64733,0128371,1567,257,223,4,0,0,0,108,226,90,229,,6,10,,1,1,14,8,1,19647330128371
22,19,64733,0117614,0998,320,280,1,0,1,0,179,292,83,298,,9,10,,1,1,6,8,1,19647330117614
22,19,64733,0133702,1788,192,157,0,0,0,0,88,157,63,164,,6,10,,1,1,14,5,1,19647330133702
22,19,64733,0117911,1020,186,103,5,0,1,0,84,115,23,123,,7,10,,1,1,9,12,1,19647330117911
22,19,64733,0111484,0791,88,83,2,0,10,0,55,84,28,84,,7,10,,1,1,9,12,1,19647330111484
22,19,64733,0102335,0569,547,107,0,0,0,0,89,107,19,120,,6,10,,1,1,14,8,1,19647330102335
22,19,64733,6097927,0012,392,74,1,0,0,0,40,74,12,78,,6,10,7,2,0,14,5,1,19647336097927
22,19,64733,0101675,0581,613,582,0,0,53,0,351,583,116,587,,7,10,,1,1,9,12,1,19647330101675
22,19,64733,0109934,0739,414,96,1,0,0,0,72,97,16,105,,6,10,,1,1,14,8,1,19647330109934
22,19,64733,6018642,0583,983,677,6,0,92,0,570,794,385,889,,6,10,,1,1,14,6,1,19647336018642
22,19,64733,6018634,0229,406,44,0,0,0,0,28,45,13,52,,6,10,7,2,0,14,5,1,19647336018634
22,19,64733,1995836,0037,2988,752,2,0,7,0,606,817,23,828,,7,10,,1,1,9,12,1,19647331995836
22,19,64733,0122630,1215,214,178,3,0,2,0,107,189,114,196,,6,10,,1,1,14,2,1,19647330122630
22,19,64733,6120489,0475,296,249,2,0,5,0,161,261,154,277,,6,10,,1,1,14,5,1,19647336120489
22,19,64733,0117846,1007,283,257,2,0,14,0,170,267,111,270,,9,10,,1,1,6,8,1,19647330117846
22,19,64733,6058267,0225,1768,436,3,0,2,1,319,440,37,454,,9,10,7,2,0,6,8,1,19647336058267
22,19,64733,6018725,1435,260,246,2,0,2,0,148,246,78,249,,6,10,2,2,0,14,5,1,19647336018725
22,19,64733,6018774,1347,553,130,1,0,2,0,89,134,14,138,,6,10,7,2,0,14,5,1,19647336018774
22,19,64733,0107755,0542,975,665,3,0,2,0,388,667,40,670,,7,10,,1,1,9,12,1,19647330107755
22,19,64733,0127936,1542,273,226,2,0,1,0,161,242,86,252,,9,10,,1,1,6,8,1,19647330127936
22,19,64733,0131847,1703,0,0,0,0,0,0,0,0,0,0,,9,10,,1,1,5,8,1,19647330131847
22,19,64733,0133298,0331,407,369,5,0,1,0,203,369,45,371,,12,10,,1,1,6,12,1,19647330133298
22,19,64733,0129619,1657,300,258,0,0,0,0,139,258,44,264,,6,10,,1,1,14,5,1,19647330129619
22,19,64733,6116750,0213,813,730,1,0,1,0,332,730,88,732,,12,10,,1,1,6,12,1,19647336116750
22,19,64733,0124933,1354,239,219,0,0,0,0,136,219,30,220,,7,10,,1,1,9,12,1,19647330124933
22,19,64733,0112201,0798,308,290,1,0,2,0,180,291,62,291,,9,10,,1,1,6,8,1,19647330112201
22,19,64733,0129593,1626,208,203,1,0,1,0,106,203,64,204,,9,10,,1,1,6,8,1,19647330129593
22,19,64733,0102442,0603,312,279,3,0,3,0,150,280,51,282,,9,10,,1,1,6,8,1,19647330102442
22,19,64733,0122606,1241,433,391,1,0,5,0,193,391,39,392,,7,10,,1,1,9,12,1,19647330122606
22,19,64733,0102426,0600,280,244,1,0,0,0,152,244,71,247,,6,10,,1,1,14,5,1,19647330102426
22,19,64733,0133280,1092,332,299,0,0,3,0,170,299,71,304,,12,10,,1,1,6,8,1,19647330133280
22,19,64733,0133272,0797,783,715,0,0,5,0,373,717,103,718,,12,10,,1,1,6,12,1,19647330133272
22,19,64733,6120471,0473,239,181,1,0,0,0,130,182,86,204,,6,10,,1,1,14,3,1,19647336120471
22,19,64733,0101683,0579,505,336,3,0,6,0,177,338,13,341,,12,10,,1,1,14,12,1,19647330101683
22,19,64733,1937226,2005,1423,1249,15,0,17,0,673,1252,230,1268,,7,10,2,2,0,6,12,1,19647331937226
22,19,64733,0131870,1642,191,187,1,0,0,0,138,189,55,190,,9,10,,1,1,5,8,1,19647330131870
22,19,64733,0136994,1927,107,90,0,0,1,0,50,94,65,103,,6,10,,1,1,14,1,1,19647330136994
22,19,64733,0133868,1786,454,389,1,0,0,0,213,404,65,407,,7,10,,1,1,9,12,1,19647330133868
22,19,64733,0124222,1315,342,304,0,0,2,0,157,314,89,319,,9,10,,1,1,6,8,1,19647330124222
22,19,64733,6018923,1362,397,137,3,0,2,0,89,137,45,160,,6,10,7,2,0,14,5,1,19647336018923
22,19,64733,6058150,1473,1426,698,4,0,5,0,434,709,74,725,,9,10,7,2,0,6,8,1,19647336058150
22,19,64733,6019079,0446,778,741,7,0,3,0,499,742,442,754,,6,10,,1,1,14,6,1,19647336019079
22,19,64733,0139097,2042,319,271,5,0,18,0,147,272,42,277,,6,10,,1,1,14,8,1,19647330139097
22,19,64733,6019111,1484,526,196,2,0,3,0,134,198,54,224,,6,10,7,2,0,14,5,1,19647336019111
22,19,64733,6019186,1348,531,153,1,0,1,0,119,157,24,168,,6,10,7,2,0,14,5,1,19647336019186
22,19,64733,0137604,1866,216,207,2,0,1,0,108,208,91,211,,6,10,,1,1,14,3,1,19647330137604
22,19,64733,0100669,0535,459,435,2,0,11,0,261,440,132,441,,9,10,,1,1,5,8,1,19647330100669
22,19,64733,0136986,1925,338,286,3,0,1,0,224,289,82,303,,6,10,,1,1,14,5,1,19647330136986
22,19,64733,6019392,1476,429,247,1,0,2,0,150,248,63,258,,6,10,7,2,0,14,5,1,19647336019392
22,19,64733,1938554,1834,1570,1413,11,0,16,2,690,1415,174,1421,,7,10,2,2,0,9,12,1,19647331938554
22,19,64733,0106427,0636,303,287,1,0,2,0,156,292,127,294,,6,10,2,1,1,14,5,1,19647330106427
22,19,64733,0117895,1014,439,435,1,0,4,0,267,437,103,437,,9,10,2,1,1,6,8,1,19647330117895
22,19,64733,0124560,1299,551,545,0,0,9,0,334,546,80,546,,7,10,2,1,1,9,12,1,19647330124560
22,19,64733,1938612,1580,2208,1150,7,0,8,0,663,1167,64,1180,,7,10,7,2,0,9,12,1,19647331938612
22,19,64733,0122242,1206,416,378,7,0,0,0,256,400,120,403,,9,10,,1,1,5,8,1,19647330122242
22,19,64733,0138305,2004,259,252,3,0,0,0,137,253,91,254,,6,10,,1,1,14,1,1,19647330138305
22,19,64733,0129627,1658,473,408,10,0,0,0,294,449,102,453,,7,10,,1,1,9,12,1,19647330129627
22,19,64733,0134148,1710,266,151,3,0,0,0,99,154,27,163,,12,10,,1,1,6,8,1,19647330134148
22,19,64733,6019525,0230,192,32,0,0,0,0,25,32,10,40,,6,10,7,2,0,14,5,1,19647336019525
22,19,64733,6019533,1475,519,183,1,0,0,0,108,186,39,202,,6,10,7,2,0,14,5,1,19647336019533
22,19,64733,1938885,2006,1448,975,5,0,16,0,518,985,71,1000,,7,10,7,2,0,9,12,1,19647331938885
22,19,64733,0132027,1723,480,388,0,0,18,0,296,413,71,420,,7,10,,1,1,9,12,1,19647330132027
22,19,64733,0122754,1237,287,102,0,0,0,0,82,105,22,111,,6,10,,1,1,14,5,1,19647330122754
22,19,64733,0122838,1238,245,172,1,0,0,0,106,178,43,179,,9,10,,1,1,6,8,1,19647330122838
22,19,64733,0137612,1926,263,4,0,0,2,0,52,57,6,61,,7,10,,1,1,9,12,1,19647330137612
22,19,64733,0133694,1787,369,322,0,0,1,0,146,326,167,335,,6,10,,1,1,14,4,1,19647330133694
22,19,64733,0127894,1539,533,500,0,0,0,0,211,504,72,504,,7,10,,1,1,9,12,1,19647330127894
22,19,64733,0120022,1095,511,485,0,0,11,0,192,485,144,487,,9,10,,1,1,5,8,1,19647330120022
22,19,64733,6019673,1479,395,186,0,0,2,0,85,186,29,197,,6,10,7,2,0,14,5,1,19647336019673
22,19,64733,6019715,0016,3031,2932,11,0,313,0,1523,2947,804,2957,,12,10,,1,1,14,12,1,19647336019715
