year,county_code,district_code,school_code,charter_num,total_enrollment,frpm,foster,tribal_foster_youth,homeless,migrant_program,direct_certification,unduplicated_frpm_eligible_count,english_learner,calpads_upc_count,charter_dummy,school_type_num,ed_option_type_num,nslp_status_num,charter_funding_num,irc_num,low_grade_num,high_grade_num,calpads_fall1_cert_num,cds
23,01,61192,0127944,1543,553,56,2,0,1,0,106,144,73,190,1,12,10,,1,1,1,12,1,01611920127944
23,01,61192,0137646,0836,775,477,0,0,0,0,244,484,131,514,1,12,10,5,1,1,6,12,1,01611920137646
23,01,61192,0127696,1514,614,417,0,0,0,0,273,422,266,489,1,6,10,,1,1,14,8,1,01611920127696
23,01,61192,0108670,0684,582,189,0,0,0,0,157,271,72,307,1,7,10,,1,1,9,12,1,01611920108670
23,01,61192,0000000,,17993,12746,47,0,419,377,7321,12876,5449,14108,,,,,,,,,1,01611920000000
23,01,61200,0000000,,12947,3931,23,0,143,123,2067,3939,1248,4354,,,,,,,,,1,01612000000000
23,01,61218,0000000,,21,10,0,0,0,0,8,12,7,13,,,,,,,,,1,01612180000000
23,01,61234,0000000,,4952,2358,9,0,172,33,1308,2375,1111,2707,,,,,,,,,1,01612340000000
23,01,61242,0000000,,10229,3855,7,0,157,14,2353,4964,1864,5686,,,,,,,,,1,01612420000000
23,01,61259,0111476,0780,557,517,1,0,5,0,319,524,453,548,1,6,10,2,1,1,14,5,1,01612590111476
23,01,61259,0114363,0882,625,392,0,0,0,0,330,425,187,474,1,6,10,2,1,1,14,8,1,01612590114363
23,01,61259,0111856,0765,433,308,1,0,0,0,243,340,92,355,1,7,10,,1,1,9,12,1,01612590111856
23,01,61259,6113807,0106,225,118,0,0,0,0,112,142,78,160,1,10,10,2,1,1,6,8,1,01612596113807
23,01,61259,0115238,0837,404,341,1,0,0,0,194,348,139,366,1,7,10,2,1,1,9,12,1,01612590115238
23,01,61259,6118608,1443,491,425,0,0,0,0,256,425,331,463,1,6,10,2,1,1,14,8,1,01612596118608
23,01,61259,0109819,0726,519,371,1,0,0,0,272,373,88,396,1,6,10,5,1,1,14,8,1,01612590109819
23,01,61259,0128413,1577,201,181,0,0,0,0,110,181,107,186,1,6,10,5,1,1,14,5,1,01612590128413
23,01,61259,0118224,1023,432,348,0,0,2,0,219,349,106,364,1,12,10,5,1,1,6,12,1,01612590118224
23,01,61259,0130666,0465,451,360,2,0,4,0,190,362,122,382,1,12,10,5,1,1,6,12,1,01612590130666
23,01,61259,6117568,0252,392,343,2,0,1,0,177,343,237,364,1,6,10,5,1,1,14,5,1,01612596117568
23,01,61259,0130732,1663,242,227,1,0,0,0,159,229,56,231,1,6,10,5,1,1,14,5,1,01612590130732
23,01,61259,0106906,0661,349,289,0,0,16,0,174,294,89,310,1,12,10,,1,1,6,12,1,01612590106906
23,01,61259,0129635,1661,259,172,0,0,0,0,159,199,80,212,1,9,10,2,1,1,6,8,1,01612590129635
23,01,61259,0129932,1620,533,0,1,0,0,0,123,124,43,145,1,12,10,,1,1,6,12,1,01612590129932
23,01,61259,0132514,1708,339,91,0,0,4,0,84,105,73,147,1,6,10,,1,1,14,8,1,01612590132514
23,01,61259,0115014,0938,509,461,1,0,19,0,349,463,125,467,1,6,10,,1,1,14,8,1,01612590115014
23,01,61259,0115592,1442,366,304,1,0,6,0,184,308,195,336,1,6,10,2,1,1,14,5,1,01612590115592
23,01,61259,0130633,0413,544,513,0,0,16,0,244,520,275,525,1,6,10,,1,1,14,8,1,01612590130633
23,01,61259,0108944,0700,307,285,1,0,8,0,155,292,94,296,1,7,10,,1,1,9,12,1,01612590108944
23,01,61259,0134015,1783,712,651,3,0,19,0,320,667,320,672,1,12,10,2,1,1,14,12,1,01612590134015
23,01,61259,0126748,1449,348,120,0,0,3,0,163,245,136,296,1,7,10,2,1,1,9,12,1,01612590126748
23,01,61259,6117972,0302,119,50,0,0,0,0,50,71,12,73,1,6,10,,1,1,14,5,1,01612596117972
23,01,61259,6111660,0014,226,190,1,0,0,0,116,202,126,212,1,9,10,2,1,1,6,8,1,01612596111660
23,01,61259,0114868,0883,417,330,1,0,0,0,193,344,100,359,1,7,10,2,1,1,9,12,1,01612590114868
23,01,61259,0130617,0349,456,337,2,0,1,0,241,345,184,379,1,12,10,2,1,1,6,12,1,01612590130617
23,01,61259,3030772,0340,779,183,0,0,3,0,156,259,16,266,1,12,10,,1,1,6,12,1,01612593030772
23,01,61259,0100065,0510,351,306,2,0,0,0,132,315,103,326,1,7,10,5,1,1,9,12,1,01612590100065
23,01,61259,0000000,,34122,26450,180,0,1592,4,15365,26711,11789,27201,,,,,,,,,1,01612590000000
23,01,61275,0000000,,2336,65,0,0,8,0,65,73,35,100,,,,,,,,,1,01612750000000
23,01,61291,0000000,,8624,6210,19,0,96,0,3189,6247,2242,6608,,,,,,,,,1,01612910000000
23,01,61309,0114421,0880,658,462,1,0,7,0,223,462,91,479,1,7,10,,1,1,9,12,1,01613090114421
23,01,61309,0101212,0524,421,301,0,0,4,0,156,304,153,328,1,9,10,,1,1,5,8,1,01613090101212
23,01,61309,0000000,,8477,6731,23,0,141,56,3408,6740,2656,7026,,,,,,,,,1,01613090000000
23,01,75093,0000000,,12557,0,10,0,29,0,975,995,859,1662,,,,,,,,,1,01750930000000
23,01,75101,0000000,,13872,1084,6,0,33,0,831,1131,1423,2253,,,,,,,,,1,01751010000000
23,01,75119,0000000,,268,24,1,0,0,0,25,28,15,39,,,,,,,,,1,01751190000000
23,01,77180,0138289,2015,282,183,0,0,0,0,116,189,84,202,1,8,10,2,1,0,9,12,1,01771800138289
23,02,10025,0000000,,0,0,0,0,0,0,0,0,0,0,,,,,,,1,12,1,02100250000000
23,02,61333,0000000,,68,8,0,0,7,0,34,43,0,43,,,,,,,,,1,02613330000000
23,03,10033,0000000,,24,12,1,0,3,0,8,12,1,13,,,,,,,,,1,03100330000000
23,03,73981,0000000,,4097,1716,30,0,233,84,1496,1830,137,1866,,,,,,,,,1,03739810000000
23,04,10041,0134213,1811,71,66,1,0,23,0,43,67,2,67,1,7,10,,2,0,9,12,1,04100410134213
23,04,10041,0114991,0945,848,387,5,0,22,0,262,387,14,390,1,12,10,,1,1,14,12,1,04100410114991
23,04,10041,0430090,0110,163,138,1,0,6,0,109,138,4,138,1,12,10,,2,0,14,12,1,04100410430090
23,04,10041,0000000,,124,87,6,0,18,1,76,92,5,94,,,,,,,,,1,04100410000000
23,04,61382,0000000,,69,47,0,0,4,0,31,50,4,51,,,,,,,,,1,04613820000000
23,04,61408,0000000,,532,264,11,0,50,4,270,292,49,309,,,,,,,,,1,04614080000000
23,04,61424,0141085,2120,225,102,0,0,6,0,75,102,6,102,1,6,10,,1,1,14,8,1,04614240141085
23,04,61424,6119523,0415,263,151,2,0,2,0,131,151,9,155,1,6,10,,1,1,14,8,1,04614246119523
23,04,61424,6113773,0112,566,139,5,0,5,0,129,143,9,148,1,6,10,,1,1,14,8,1,04614246113773
23,04,61424,0118042,1019,107,56,3,0,2,0,41,59,2,60,1,6,10,,1,1,14,8,1,04614240118042
23,04,61424,0120394,1114,366,152,3,0,8,0,119,157,2,159,1,7,10,,1,1,9,12,1,04614240120394
23,04,61424,0110551,0729,211,46,1,0,0,0,33,47,4,48,1,6,10,,1,1,14,8,1,04614240110551
23,04,61424,0137828,1982,87,37,1,0,3,0,40,57,2,58,1,12,10,,1,1,6,12,1,04614240137828
23,04,61424,0121475,1166,97,35,4,0,9,0,38,43,5,46,1,6,10,,1,1,14,8,1,04614240121475
23,04,61424,0123810,1280,146,30,0,0,0,0,35,38,0,38,1,6,10,,1,1,14,8,1,04614240123810
23,04,61424,0000000,,12087,5476,75,0,494,15,4579,6854,755,6958,,,,,,,,,1,04614240000000
23,04,61432,0000000,,996,400,1,0,29,18,282,400,74,405,,,,,,,,,1,04614320000000
23,04,61457,0000000,,66,62,0,0,10,2,49,63,4,63,,,,,,,,,1,04614570000000
23,04,61499,0000000,,320,151,0,0,2,3,119,156,59,165,,,,,,,,,1,04614990000000
23,04,61507,0121509,1170,62,8,0,0,0,0,42,44,0,44,1,12,10,2,1,1,14,12,1,04615070121509
23,04,61507,0129577,1616,428,209,0,0,7,0,152,209,14,212,1,6,10,,1,1,14,8,1,04615070129577
23,04,61507,0000000,,2124,1701,40,0,104,3,1372,1701,157,1717,,,,,,,,,1,04615070000000
23,04,61515,0000000,,2346,1616,26,0,84,0,1349,1910,116,1916,,,,,,,,,1,04615150000000
23,04,61523,0000000,,1186,940,8,0,74,2,699,956,165,970,,,,,,,,,1,04615230000000
23,04,61531,0110338,0751,123,48,0,0,5,0,32,49,6,49,1,6,10,2,1,1,14,8,1,04615310110338
23,04,61531,6113765,0094,173,61,1,0,5,0,76,103,4,105,1,6,10,2,1,1,14,8,1,04615316113765
23,04,61531,6112585,0067,83,64,1,0,1,0,50,64,0,64,1,12,10,2,1,1,14,12,1,04615316112585
23,04,61531,6112999,0079,143,45,0,0,1,0,37,45,2,47,1,9,10,2,1,1,6,8,1,04615316112999
23,04,61531,0000000,,1573,1088,8,0,57,0,817,1171,19,1173,,,,,,,,,1,04615310000000
23,04,61549,0000000,,1522,1265,13,0,44,0,1038,1290,203,1315,,,,,,,,,1,04615490000000
23,04,73379,0000000,,29,29,0,0,15,0,18,29,3,29,,,,,,,,,1,04733790000000
23,04,75507,0000000,,2035,1362,13,0,20,66,1075,1397,342,1447,,,,,,,,,1,04755070000000
23,05,10058,0530154,0527,402,36,2,0,9,0,177,204,1,204,1,12,10,,2,1,14,12,1,05100580530154
23,05,10058,0000000,,47,23,13,0,2,0,22,34,3,35,,,,,,,,,1,05100580000000
23,05,61556,0000000,,636,234,2,0,10,0,244,281,20,287,,,,,,,,,1,05615560000000
23,05,61564,0000000,,2900,202,28,0,143,0,1244,1367,119,1417,,,,,,,,,1,05615640000000
23,05,61572,0000000,,765,373,14,0,9,0,371,408,44,422,,,,,,,,,1,05615720000000
23,05,61580,0000000,,588,264,0,0,29,0,167,283,28,293,,,,,,,,,1,05615800000000
23,06,10066,0000000,,35,29,0,0,0,0,21,30,7,30,,,,,,,,,1,06100660000000
23,06,61598,0000000,,1533,994,6,1,52,23,699,1004,416,1082,,,,,,,,,1,06615980000000
23,06,61606,0000000,,339,165,2,0,75,15,113,212,118,233,,,,,,,,,1,06616060000000
23,06,61614,0000000,,1490,1052,9,0,77,66,535,1055,469,1123,,,,,,,,,1,06616140000000
23,06,61622,0000000,,1342,1226,0,0,145,160,701,1226,756,1278,,,,,,,,,1,06616220000000
23,07,10074,0129528,1622,912,669,2,0,0,0,343,669,253,718,1,6,10,,1,1,14,8,1,07100740129528
23,07,10074,0731380,1400,2381,420,6,0,1,0,388,514,85,556,1,7,10,5,1,1,9,12,1,07100740731380
23,07,10074,0134114,1773,341,134,1,0,5,0,99,135,30,144,1,12,10,,1,1,6,12,1,07100740134114
23,07,10074,0730614,1887,90,71,3,0,4,0,48,71,13,74,1,3,4,,2,0,6,12,1,07100740730614
23,07,10074,0137026,1933,330,239,1,0,7,0,133,244,86,262,1,7,10,,1,1,7,12,1,07100740137026
23,07,10074,0114470,0868,1124,901,1,0,5,0,427,939,339,985,1,12,10,5,1,1,5,12,1,07100740114470
23,07,10074,6118368,0333,82,54,0,0,0,0,35,56,40,70,1,9,10,,1,1,6,8,1,07100746118368
23,07,10074,0129684,1650,506,365,1,0,15,0,193,371,88,391,1,7,10,,1,1,7,12,1,07100740129684
23,07,10074,0000000,,239,102,7,0,1,0,60,103,37,126,,,,,,,,,1,07100740000000
23,07,61630,0000000,,5420,415,5,0,11,0,380,424,121,491,,,,,,,,,1,07616300000000
23,07,61648,6115703,0143,204,64,0,0,0,0,45,64,20,73,1,6,10,2,1,1,14,8,1,07616486115703
23,07,61648,0115063,0909,202,86,0,0,0,0,64,87,29,101,1,6,10,2,1,1,14,8,1,07616480115063
23,07,61648,0137430,1965,572,411,4,0,20,0,285,428,170,459,1,6,10,,1,1,14,5,1,07616480137430
23,07,61648,0000000,,15190,10451,136,0,263,0,7095,11244,2826,11908,,,,,,,,,1,07616480000000
23,07,61655,0000000,,9435,2086,21,0,30,0,1735,2125,891,2600,,,,,,,,,1,07616550000000
23,07,61663,0130930,1684,936,220,1,0,8,0,213,317,26,328,1,12,10,,1,1,14,12,1,07616630130930
23,07,61663,0000000,,1224,384,5,0,1,0,266,385,85,407,,,,,,,,,1,07616630000000
23,07,61671,0000000,,65,0,1,0,0,0,6,7,0,7,,,,,,,,,1,07616710000000
23,07,61697,0000000,,1224,903,8,0,62,0,544,909,250,937,,,,,,,,,1,07616970000000
23,07,61705,0000000,,573,123,2,0,15,0,95,130,79,166,,,,,,,,,1,07617050000000
23,07,61713,0000000,,3180,114,4,0,4,0,119,125,107,215,,,,,,,,,1,07617130000000
23,07,61721,0000000,,8233,2002,17,0,79,4,1705,2067,599,2369,,,,,,,,,1,07617210000000
23,07,61739,0000000,,3771,1496,6,0,24,0,799,1541,310,1609,,,,,,,,,1,07617390000000
23,07,61747,0000000,,1731,69,1,0,0,0,65,71,54,117,,,,,,,,,1,07617470000000
23,07,61754,6118087,0305,293,0,0,0,0,0,29,29,10,34,1,6,10,,2,0,1,8,1,07617546118087
23,07,61754,0134072,1805,670,473,0,0,48,0,304,507,385,571,1,6,10,5,1,1,14,5,1,07617540134072
23,07,61754,0000000,,28887,4432,60,0,314,0,8632,10932,6075,13111,,,,,,,,,1,07617540000000
23,07,61762,0000000,,5059,2039,16,0,13,1,1418,2053,647,2309,,,,,,,,,1,07617620000000
23,07,61770,0000000,,2516,57,0,0,8,0,58,62,46,98,,,,,,,,,1,07617700000000
23,07,61788,0000000,,10665,7845,43,0,230,0,4827,8252,2827,8732,,,,,,,,,1,07617880000000
23,07,61796,0132100,1739,591,409,0,0,0,0,246,409,70,426,1,12,10,5,1,1,6,12,1,07617960132100
23,07,61796,0132118,1740,542,415,0,0,2,0,218,416,216,468,1,6,10,5,1,1,14,5,1,07617960132118
23,07,61796,0101477,0557,556,202,0,0,3,0,243,354,166,413,1,7,10,,1,1,9,12,1,07617960101477
23,07,61796,0126805,1441,324,236,0,0,0,0,137,255,111,281,1,9,10,2,1,1,6,8,1,07617960126805
23,07,61796,0129643,1660,502,386,0,0,1,0,231,408,216,436,1,6,10,2,1,1,14,5,1,07617960129643
23,07,61796,0110973,0755,562,408,0,0,2,0,273,425,245,470,1,6,10,,1,0,14,8,1,07617960110973
23,07,61796,0133637,1774,613,412,0,0,21,0,208,418,150,454,1,7,10,,1,1,7,12,1,07617960133637
23,07,61796,0136903,1906,245,129,0,0,0,0,89,136,142,189,1,6,10,5,1,1,14,8,1,07617960136903
23,07,61796,0000000,,25731,16406,63,0,525,5,9475,16552,8077,18025,,,,,,,,,1,07617960000000
23,07,61804,0000000,,29680,478,15,0,29,0,1584,2081,1253,3071,,,,,,,,,1,07618040000000
23,07,61812,0000000,,3435,430,3,0,1,0,435,439,441,716,,,,,,,,,1,07618120000000
23,07,77354,0132233,1741,331,244,0,0,0,0,137,258,106,277,1,8,10,2,1,0,9,12,1,07773540132233
23,08,10082,0830059,0358,351,245,2,0,13,0,196,246,10,247,1,12,10,,2,0,14,12,1,08100820830059
23,08,10082,0000000,,29,28,5,0,5,0,20,29,0,29,,,,,,,,,1,08100820000000
23,08,61820,0137729,0859,276,154,5,0,5,0,113,156,1,157,1,12,10,,1,0,14,9,1,08618200137729
23,08,61820,0000000,,3500,2323,55,14,159,0,1796,2365,234,2404,,,,,,,,,1,08618200000000
23,09,10090,0123521,0360,218,67,0,0,0,0,56,68,2,68,1,3,4,,2,0,14,8,1,09100900123521
23,09,10090,0930123,0005,347,125,4,0,14,0,82,125,7,126,1,3,4,,2,0,14,12,1,09100900930123
23,09,10090,0136036,1880,1217,159,1,0,2,0,145,178,32,196,1,12,10,,1,1,14,12,1,09100900136036
23,09,10090,0930131,0053,27,24,25,0,0,0,9,27,9,27,1,11,7,,2,0,9,12,1,09100900930131
23,09,10090,0000000,,185,51,4,0,1,0,40,53,0,56,,,,,,,,,1,09100900000000
23,09,61838,0137919,1999,124,19,0,0,0,0,5,19,12,28,1,12,10,,2,0,14,12,1,09618380137919
23,09,61838,0111724,0774,515,59,1,0,0,0,58,59,4,63,1,6,10,,1,1,14,8,1,09618380111724
23,09,61838,0107227,0665,693,109,1,0,4,0,65,112,16,122,1,6,10,,2,0,14,8,1,09618380107227
23,09,61838,0136200,1891,1937,671,0,0,26,0,452,678,47,691,1,12,10,,1,1,14,12,1,09618380136200
23,09,61838,0139006,1964,2797,1066,1,0,32,0,895,1382,263,1443,1,12,10,,1,1,14,12,1,09618380139006
23,09,61838,0129965,1655,135,39,1,0,1,0,29,42,13,54,1,6,10,,1,1,14,8,1,09618380129965
23,09,61838,0000000,,3454,663,11,1,21,0,397,664,125,724,,,,,,,,,1,09618380000000
23,09,61846,0123125,1150,16,6,0,0,0,0,2,6,0,6,1,6,10,,1,0,14,8,1,09618460123125
23,09,61846,0000000,,410,182,3,0,11,0,139,192,62,205,,,,,,,,,1,09618460000000
23,09,61853,0930214,0366,100,17,0,0,1,0,14,17,2,18,1,7,10,,2,0,9,12,1,09618530930214
23,09,61853,0000000,,6616,1308,23,1,88,0,1164,1338,146,1409,,,,,,,,,1,09618530000000
23,09,61879,0000000,,465,177,2,0,25,0,156,183,8,185,,,,,,,,,1,09618790000000
23,09,61887,0000000,,515,149,0,0,11,0,128,150,13,152,,,,,,,,,1,09618870000000
23,09,61895,0000000,,10,3,0,0,0,0,3,3,0,3,,,,,,,,,1,09618950000000
23,09,61903,0000000,,3597,1308,3,0,70,0,1312,1694,716,1908,,,,,,,,,1,09619030000000
23,09,61911,0000000,,161,21,3,0,3,0,17,22,8,24,,,,,,,,,1,09619110000000
23,09,61929,0000000,,836,395,2,0,42,1,306,417,112,452,,,,,,,,,1,09619290000000
23,09,61945,0000000,,273,133,0,0,29,0,106,136,13,141,,,,,,,,,1,09619450000000
23,09,61952,0000000,,1166,658,6,0,59,0,479,660,153,691,,,,,,,,,1,09619520000000
23,09,61960,0000000,,590,259,3,0,22,0,254,289,14,297,,,,,,,,,1,09619600000000
23,09,61978,0000000,,3518,117,1,0,8,0,450,563,146,632,,,,,,,,,1,09619780000000
23,09,61986,0000000,,13,8,0,0,0,0,7,8,0,8,,,,,,,,,1,09619860000000
23,09,73783,0121566,1176,228,87,0,0,11,0,83,94,0,94,1,12,10,,2,0,14,12,1,09737830121566
23,09,73783,0000000,,1020,404,6,0,40,0,299,444,13,450,,,,,,,,,1,09737830000000
23,10,10108,0119628,1085,494,29,9,0,28,0,252,293,78,336,1,12,10,2,1,1,14,12,1,10101080119628
23,10,10108,0136291,1850,238,74,0,0,1,0,98,119,9,122,1,7,10,,1,1,9,12,1,10101080136291
23,10,10108,0140186,2101,212,129,1,0,10,0,81,133,57,145,1,6,10,,1,1,14,8,1,10101080140186
23,10,10108,0109991,0746,1567,1331,29,0,23,5,1055,1427,215,1434,1,12,10,,1,1,14,12,1,10101080109991
23,10,10108,6085112,0195,416,354,4,0,0,16,335,394,104,396,1,6,10,2,1,1,14,6,1,10101086085112
23,10,10108,0111682,0787,56,24,0,0,0,0,8,26,0,26,1,12,10,,1,1,14,12,1,10101080111682
23,10,10108,0127514,1503,369,220,1,0,14,0,256,291,23,293,1,6,10,2,1,1,14,8,1,10101080127514
23,10,10108,0000000,,753,632,55,0,9,6,323,640,144,651,,,,,,,,,1,10101080000000
23,10,61994,0000000,,181,138,1,0,0,8,110,139,54,144,,,,,,,,,1,10619940000000
23,10,62026,0000000,,28,13,0,0,2,0,9,13,0,13,,,,,,,,,1,10620260000000
23,10,62042,0000000,,121,94,0,0,2,4,56,105,76,111,,,,,,,,,1,10620420000000
23,10,62109,0000000,,241,13,0,0,3,0,36,48,4,49,,,,,,,,,1,10621090000000
23,10,62117,0118018,1006,813,440,3,0,3,1,316,445,21,447,1,12,10,,2,0,14,12,1,10621170118018
23,10,62117,0000000,,41989,19692,194,1,49,37,12082,19821,1994,20261,,,,,,,,,1,10621170000000
23,10,62125,0000000,,4487,3844,22,0,48,86,2666,3961,1949,4030,,,,,,,,,1,10621250000000
23,10,62158,0000000,,2571,2168,11,0,6,50,1317,2179,429,2197,,,,,,,,,1,10621580000000
23,10,62166,0133942,1792,293,72,3,0,45,0,183,227,64,236,1,6,10,2,1,1,14,6,1,10621660133942
23,10,62166,0140806,2115,175,33,1,0,16,0,120,136,28,139,1,7,10,2,1,1,7,12,1,10621660140806
23,10,62166,0106740,0662,324,90,6,0,31,0,199,249,44,256,1,6,10,2,1,1,14,6,1,10621660106740
23,10,62166,1030840,0378,322,253,9,0,6,0,249,300,21,303,1,7,10,2,1,1,7,12,1,10621661030840
23,10,62166,0140038,2099,335,19,0,0,1,0,90,93,5,95,1,12,10,,1,1,14,12,1,10621660140038
23,10,62166,0140764,2113,262,55,5,0,4,0,192,230,6,230,1,6,10,2,1,1,14,8,1,10621660140764
23,10,62166,0121533,1172,341,142,1,0,0,0,98,151,26,159,1,6,10,2,2,0,14,5,1,10621660121533
23,10,62166,1030642,0149,188,0,2,0,17,0,153,158,24,160,1,7,10,2,1,1,9,12,1,10621661030642
23,10,62166,0114355,0898,321,221,1,0,4,0,194,244,23,247,1,12,10,,1,1,14,12,1,10621660114355
23,10,62166,0114553,0890,491,101,0,0,3,0,87,101,1,102,1,7,10,,1,1,9,12,1,10621660114553
23,10,62166,0000000,,69310,59821,752,0,369,817,45892,60608,14191,61242,,,,,,,,,1,10621660000000
23,10,62240,0000000,,2135,1543,13,0,78,0,959,1546,264,1567,,,,,,,,,1,10622400000000
23,10,62257,0000000,,1232,798,9,0,30,0,443,798,102,804,,,,,,,,,1,10622570000000
23,10,62265,0116640,1074,136,112,0,0,0,2,89,119,22,119,1,7,10,2,2,0,14,12,1,10622650116640
23,10,62265,0126292,1513,233,160,1,0,1,3,109,168,5,169,1,7,10,2,2,0,9,12,1,10622650126292
23,10,62265,0000000,,9313,7817,38,0,50,277,6069,8200,2641,8298,,,,,,,,,1,10622650000000
23,10,62281,0000000,,628,521,1,0,9,11,314,521,166,537,,,,,,,,,1,10622810000000
23,10,62323,0000000,,169,158,0,0,7,25,124,161,76,161,,,,,,,,,1,10623230000000
23,10,62331,0137661,1492,1183,608,4,0,18,0,667,881,86,895,1,12,10,,1,1,14,12,1,10623310137661
23,10,62331,0000000,,254,192,3,1,2,6,183,216,92,227,,,,,,,,,1,10623310000000
23,10,62356,0000000,,344,308,0,0,2,0,220,312,191,315,,,,,,,,,1,10623560000000
23,10,62364,0000000,,3322,3024,13,0,154,452,2290,3185,1565,3210,,,,,,,,,1,10623640000000
23,10,62372,0000000,,69,12,0,0,2,0,16,19,0,19,,,,,,,,,1,10623720000000
23,10,62380,0136499,1905,238,217,6,0,5,1,162,233,55,233,1,12,10,,1,1,14,12,1,10623800136499
23,10,62380,0000000,,256,184,2,0,7,38,185,196,166,231,,,,,,,,,1,10623800000000
23,10,62414,1030766,0257,12,2,0,0,0,0,2,4,0,4,1,12,10,,2,0,14,12,1,10624141030766
23,10,62414,6117865,0258,596,86,0,0,0,0,122,186,23,194,1,6,10,2,2,0,14,8,1,10624146117865
23,10,62414,6117873,0283,624,179,0,0,0,0,279,408,91,423,1,6,10,2,2,0,14,8,1,10624146117873
23,10,62414,0000000,,11955,3292,95,0,32,105,6000,8475,1768,8649,,,,,,,,,1,10624140000000
23,10,62430,0000000,,5939,5016,57,0,18,228,3677,5440,1788,5514,,,,,,,,,1,10624300000000
23,10,62513,0000000,,449,366,4,0,5,0,248,369,157,382,,,,,,,,,1,10625130000000
23,10,62539,6112387,0044,204,0,0,0,1,0,149,149,33,154,1,12,10,,2,0,14,12,1,10625396112387
23,10,62539,0000000,,307,1,4,0,1,1,217,218,115,249,,,,,,,,,1,10625390000000
23,10,62547,0136523,1893,1203,940,17,0,24,7,756,1050,199,1065,1,12,10,,1,1,14,12,1,10625470136523
23,10,62547,0135103,1841,2551,954,1,0,47,0,870,1219,33,1228,1,12,10,,1,1,14,12,1,10625470135103
23,10,62547,0000000,,136,133,0,0,0,4,75,134,84,135,,,,,,,,,1,10625470000000
23,10,73809,0000000,,2192,1837,10,0,18,217,1213,1960,864,2006,,,,,,,,,1,10738090000000
23,10,73965,0000000,,15735,12431,163,0,79,140,8447,12525,2305,12796,,,,,,,,,1,10739650000000
23,10,73999,0000000,,5345,4604,26,0,199,168,3030,4623,1624,4736,,,,,,,,,1,10739990000000
23,10,75127,0000000,,3920,3786,8,0,259,556,2854,3836,2347,3857,,,,,,,,,1,10751270000000
23,10,75234,0000000,,1389,1177,5,0,65,17,880,1268,714,1352,,,,,,,,,1,10752340000000
23,10,75275,0000000,,1319,181,8,0,12,0,451,554,13,559,,,,,,,,,1,10752750000000
23,10,75408,0000000,,1469,1258,9,0,55,41,840,1272,553,1296,,,,,,,,,1,10754080000000
